Xpos,Ypos,CYR61,NGFR,LOXL2,GAPDH
8182.22502628812,14437.0733438486,0,0,0,53
8210.70981165134,13959.297196671,1,0,1,83
8197.55483405483,14035.746031746,1,0,0,26
8228.3317535545,14537.5207345972,0,0,1,20
8296.92584269663,14383.2786516854,1,0,0,35
8303.78897243108,14484.8205513784,0,0,0,37
8452.80734115893,14441.6774734489,0,0,0,3
8707.22080025919,14676.1937469626,1,0,1,30
8429.78968655207,14476.0889787664,0,0,0,3
8463.16199064796,14426.8313293253,1,0,0,6
8551.27582182455,14353.8706477339,3,0,0,74
8583.93331053352,14538.183994528,0,0,1,39
8613.36711683806,14237.1737083385,0,1,4,76
8631.77237470167,14445.8266706444,2,1,2,126
8674.26899750268,14642.6667855869,1,0,0,76
8698.70076045627,13981.1326996198,0,0,0,22
8719.27233363719,14383.0170920693,0,1,5,146
8809.37513967967,14517.1059437024,2,0,4,197
8713.59771054783,14233.5502861815,0,0,0,41
8745.47574376843,14708.1104261592,2,0,0,20
8831.65700325733,14364.519218241,3,2,6,145
8856.24841628959,14091.9914027149,2,0,1,49
8863.93359739049,14166.7793569432,1,0,1,51
9012.16837944664,14323.5498023715,0,0,0,12
9025.94486760972,14437.7043888284,0,0,2,36
9082.04220623501,14622.5278177458,0,0,0,16
9103.18270481144,14505.9843953186,0,0,0,16
9182.49894559258,14477.0379586672,0,0,0,24
9201.75967741936,14551.7733870968,0,0,0,27
9194.33112840467,14405.7517509728,0,0,0,17
9234.86818181818,14619.8961038961,1,0,0,24
9289.30851943755,14630.0210918114,1,0,3,57
9442.49080761655,14690.1648063033,0,0,0,13
9446.72608492767,14598.206719552,0,0,0,68
9283.06038451124,14625.7262388302,0,0,0,19
9326.73791574279,14743.533481153,0,0,1,20
9360.55271994627,14513.8267293486,1,0,1,119
9444.00860215054,14651.041218638,0,0,1,34
9461.59416282642,14281.6,0,0,0,38
9575.10861594867,14690.559807516,0,0,2,80
9609.78868602215,14231.2846453158,0,0,1,26
9591.74445191661,14309.6590450572,0,0,0,20
9613.49576597383,14431.0415704388,0,0,0,23
9699.17235023041,14758.9751152074,3,0,1,56
9692.07121500408,14659.2658331068,1,0,0,65
9688.42752603434,14135.3098789755,0,1,1,34
9696.45974458634,14511.0778734037,1,0,4,232
9697.71340114993,14308.8396727112,0,0,1,42
9831.03028991778,14588.1856339247,0,0,0,45
9833.70969529086,14339.1512465374,0,1,0,19
9888.87158628704,14421.7228355607,0,0,0,30
9937.24888724036,14256.8913204748,0,0,1,46
9938.64047527788,14639.177845918,0,0,0,35
9973.60949662688,14730.1144265698,0,0,1,75
10110.5924253825,14644.6721845999,0,0,2,221
10096.8018987342,14365.0075949367,0,0,0,20
10129.4603174603,14796.2792355037,0,0,1,89
10135.896969697,14241.4310160428,0,0,0,22
10154.5526024363,14484.530823182,0,0,0,36
10262.0364823349,14759.8594470046,1,0,0,224
10410.0765670203,14632.2916104147,1,0,2,200
10429.9958771387,14509.3362193362,0,0,10,210
10519.0912240185,14662.6289453426,0,0,0,75
10520.3635077793,14535.3818953324,0,0,2,135
10517.3740912095,14762.5234633179,0,0,0,85
10580.0603312303,14420.6127760252,0,0,4,137
10594.159912854,14602.9877995643,0,0,0,44
10586.0091743119,14691.6055045872,0,0,0,22
10592.4116034719,14226.4522613065,0,0,1,134
10595.0159695817,14103.9543726236,0,0,0,34
10646.5278484591,14312.0831212892,2,1,4,213
10656.3072478992,14473.5,0,0,0,95
10663.6798788185,14051.8308507953,0,0,3,108
10677.2304147465,14166.7508640553,0,0,0,62
10726.478793591,13904.7610744581,0,0,0,63
10738.1017130621,14353.9575303355,1,2,3,180
10750.9808362369,14163.1608594657,0,1,0,174
10776.4228224917,14778.4479970599,0,0,1,122
10772.4685314685,14020.5581691036,0,0,0,94
10804.9456521739,14561.4270594966,0,0,0,47
10839.7982599924,14194.5363762451,1,0,3,142
10842.1458333333,14073.7481060606,0,0,4,274
10869.6034952338,13956.9979573309,0,1,2,186
10944.3656180332,14200.9095863265,2,0,1,108
10937.4664117968,13898.8137629711,0,0,2,120
11002.1411723899,13955.8737426292,0,0,1,115
11024.5997999714,14604.1894556365,0,0,3,62
11042.6604700105,14492.0885654156,0,0,0,16
11071.2753023552,15198.5611075748,0,0,1,69
11124.794081381,14395.0431565968,0,0,1,16
11215.9340044743,14469.538590604,0,0,0,1
11313.6946695096,14733.6776119403,0,0,0,23
11406.2316760636,14756.392106612,0,0,0,45
11482.787677305,14489.5738031915,0,0,0,18
11630.8791063695,14692.9125382909,0,0,2,63
11548.7243377483,14826.1067880795,0,0,1,184
11587.9110629067,14022.6420824295,0,0,0,14
11595.5114832536,13928.4827751196,0,0,1,27
11690.2182428651,14511.9888080582,3,0,5,95
11712.0359568518,13966.2516979624,0,0,1,29
11803.7819269103,14469.4809302326,3,1,6,135
11786.1460311432,14193.1961640714,0,0,1,51
11797.3888365076,14342.3648877994,2,0,3,122
11769.9967012253,14852.870405278,1,0,1,104
11796.1199764752,14681.3854146246,1,0,2,136
11810.1744279406,13978.7444801285,1,0,1,33
11910.9221954853,14523.8694855048,4,1,6,321
11861.0174731183,14709.1444892473,0,0,6,153
11886.3184065934,14818.4412087912,4,0,1,60
11901.7521263669,14155.0118469016,1,0,0,35
11971.6979904306,14659.371291866,1,1,5,70
11968.7503098991,14264.3292013458,0,0,6,59
11991.212304589,14134.520927887,4,1,1,59
11997.4085009734,14392.8166774822,12,1,5,220
12271.0872222222,13970.6877777778,0,0,0,3
12350.1733561059,14309.1577711358,0,0,4,79
12428.9655620533,14354.6393762183,0,0,1,32
12043.8265060241,14211.6801204819,0,0,1,25
12111.927613941,14424.0556815838,1,0,3,88
12108.4992993928,14285.5644558617,0,0,3,116
12134.4881578947,14696.36875,0,0,0,18
12149.2598122867,14163.3813993174,1,0,2,90
12168.7911959486,13969.8363848851,0,0,0,64
12180.0138938368,14346.3366583541,1,0,2,101
12251.4303893349,14759.5241630056,0,0,3,49
12242.0946617008,14601.2495344507,0,0,0,2
12275.6815920398,14377.4004975124,3,0,5,69
12266.4506437768,13963.3152555599,0,0,0,21
12279.8478939158,14229.9859594384,0,1,7,132
12291.8294966836,14448.7467811159,0,2,1,22
12381.1172095409,14327.288920236,0,0,2,26
12380.1616532721,13942.0603903559,0,0,0,31
12364.7928626843,14849.7168347556,0,0,0,53
12427.3352517986,14465.2339568345,0,0,0,27
12444.8902821317,14771.6626959248,0,0,0,37
12491.0427268363,14717.9735957753,0,0,0,20
12536.7065511641,14209.2896589063,0,0,0,0
12579.894351145,14660.8320610687,0,1,2,30
12589.5657385924,14491.0266821346,1,0,0,22
12578.9897330595,14302.6735112936,0,0,0,0
12608.4392298436,14121.0111311673,0,0,1,38
12644.2700707475,14572.0190710551,0,0,1,21
12652.8768115942,14414.6314699793,0,0,1,24
12656.3837137569,14231.919802591,0,0,0,15
12782.7024861465,14730.7388797364,0,0,5,154
12688.5410981697,14487.1357737105,0,0,4,81
12704.68616799,14079.9394066026,2,1,0,31
12776.18328585,14118.3682336182,0,0,4,32
12788.2822391559,14576.1415592028,1,0,3,91
12807.2718068536,14020.8831775701,0,0,0,10
12821.9677598666,15199.3096164536,0,0,6,138
12860.0641747739,14392.859703021,0,0,5,85
12832.4480207177,14504.2112467629,0,0,1,78
12865.0697932053,14249.6814992614,1,1,8,41
12866.5787623066,14160.6012658228,0,0,0,5
12879.6136195411,13971.1376757957,0,0,0,1
12910.8917364017,14596.600069735,3,0,8,83
12916.7729236678,14481.920787326,0,0,1,42
12915.4559939302,13900.8786039454,0,0,0,2
12987.3172690763,14111.4128514056,0,0,0,0
13006.8398734177,14564.4417721519,0,0,12,41
12983.8066013409,14413.663744198,0,0,0,13
12981.2204812535,14111.3799664242,0,0,0,4
13049.0294637596,14445.4938126105,0,0,2,20
13079.2173913043,14117.384057971,0,0,0,12
13104.9813084112,14285.9711838006,0,0,3,35
13188.0902341519,14294.5085665334,0,0,1,18
13198.8269565217,14117.356,0,0,8,51
13193.7041189374,14750.2980745796,0,0,1,49
13229.9389129389,14024.3386243386,0,0,0,28
13269.568956743,13909.8417302799,0,0,1,18
13290.3016502698,14675.5307838781,1,0,1,38
13357.3689722358,14075.4646858256,1,0,7,33
13362.3996584116,14534.4295473954,0,0,2,46
13368.1116446579,14680.7214885954,0,0,1,44
13408.8138437336,14401.7354483482,0,0,6,91
13418.3011734029,13932.9982616254,0,0,1,23
13430.4609978918,14768.6957132818,0,0,2,6
13470.3841178584,14496.3966942149,0,0,8,73
13482.0547512503,14581.7994209002,0,0,6,129
13500.7340234023,14339.3915391539,1,0,1,109
13522.418503937,13943.7791338583,0,0,0,7
13588.8571628428,14092.5279798545,0,0,5,51
13614.002302587,14292.0433428146,1,0,12,147
13584.8465893772,14463.6020490698,1,0,6,105
13687.8976023976,14465.7792207792,0,0,1,43
13750.8039166457,14199.6695957821,0,0,2,33
13714.6380323054,13892.7760646109,0,0,0,3
13730.7561455261,13992.9711569977,0,0,0,36
13738.0386934673,14360.2909547739,1,0,1,25
13795.8155856728,14836.2089383672,0,0,1,9
13799.8393561104,14704.6586727989,1,1,4,34
13826.5953191489,14080.7114893617,0,0,1,46
13839.0111585166,13943.0479159829,0,0,0,51
13873.9161562021,14365.6665390505,0,0,7,94
13911.1481132075,14565.836163522,0,0,11,163
13931.1475636766,14711.3289036545,0,0,8,183
13985.6022802017,14484.0392457794,1,0,2,170
14061.9944277754,14302.3184740677,0,0,0,103
14066.4386056191,14432.0416233091,0,0,0,78
14224.1514841351,14186.9037871034,0,0,0,62
14296.7365218622,14759.9640582991,0,0,3,69
14284.6591107236,14232.4825632084,3,1,2,85
14283.6895450918,14893.2027134876,0,0,1,40
14353.9148717949,13911.0861538462,0,0,1,80
14362.7431082701,14081.4554534559,1,0,0,92
14361.4050297816,14237.793514229,0,0,1,36
14388.4899930987,14360.2774327122,0,0,0,41
14395.2776470588,14170.511372549,1,0,1,110
14396.3045470568,14694.4293267536,0,0,0,118
14461.6628179686,14047.2455349089,1,0,9,177
14443.3086580087,14239.258008658,1,0,1,37
14488.3792079208,14508.0105610561,0,0,0,35
14548.4350518915,14205.7937730164,1,1,2,86
14584.8388278388,14885.7304029304,0,0,1,19
14585.0661971831,14639.7901408451,1,0,1,171
14600.5886649138,14068.6681273736,0,0,2,76
14610.1777939042,14722.6654571843,0,0,0,69
14640.033492823,14950.514354067,0,0,0,2
14666.9883936862,14471.7555710306,1,0,1,153
14654.4437739989,13990.0894130554,0,0,0,44
14675.8863636364,14741.6065830721,0,0,0,88
14700.0348143236,14388.7947612732,1,0,1,165
14783.407082153,14721.6978753541,0,0,0,96
14747.5081788441,14134.5467102872,0,0,0,41
14762.2970434247,14282.700184786,0,0,1,116
14799.398053528,14439.9854014599,0,0,0,37
14894.8542918455,14350.0057939914,1,1,2,88
14895.2582866982,14130.0576840293,0,0,0,49
14961.2942598187,14730.3566968781,0,0,0,45
14926.8201438849,14037.6252452583,1,0,4,105
14984.4991237294,14118.3336838416,1,0,0,57
15009.3843658774,14364.397340253,3,0,4,87
15013.699204244,14627.6,0,0,0,3
15080.3264433357,14003.0087906866,1,13,4,167
15071.1804305284,14553.9929549902,1,0,0,25
15130.5199700449,14364.1684140456,1,1,6,155
15147.6307906653,14565.9839777081,0,0,0,4
15173.0558882236,14047.6481323068,0,0,0,51
15220.779967912,14147.2234700894,0,1,3,84
15246.9619845361,14392.3816580756,0,0,6,125
15274.5655737705,14056.8941658631,0,0,0,70
15299.9057572424,13935.735056839,0,0,3,75
15346.8623535039,14248.9537192059,5,1,5,132
15336.0307405682,14131.1849091756,2,0,1,85
15347.3215218202,14347.1600149198,1,1,2,63
15397.8989637306,14063.4148778682,0,0,3,81
15432.0443349754,13899.0187192118,0,0,0,109
15432.3586050038,14148.0619155926,1,0,4,104
15534.2741524593,14054.0446796002,0,0,1,108
15509.8566743194,14225.7510659233,1,0,3,52
15548.4988888889,13971.6688888889,1,0,2,144
15563.086087198,14144.714801444,0,0,1,81
15659.2213608958,14120.955211025,0,1,1,89
15966.3632128514,14058.0838554217,3,0,5,129
16000.3851478918,13978.9798615481,1,0,4,147
15793.5223386652,14074.5432984004,1,0,0,233
15854.4205428539,14546.8676652776,0,0,4,233
15859.0481205583,14694.1252675743,0,0,6,213
15807.5033407572,14901.7824795843,0,0,1,90
15890.9929577465,14840.0640204866,0,0,0,55
15920.7088859416,14175.7440318302,0,0,0,13
15924.5506072874,14749.5002249213,0,0,3,103
15973.6164955837,14040.1246120793,1,0,1,75
15962.1419710544,14367.3904203997,0,0,1,158
15986.2406766628,14598.0638216071,0,0,2,202
16006.4746543779,14774.0176651306,0,0,1,46
16047.5949574817,14437.427420558,0,1,3,233
16060.8756861479,14111.121407814,0,1,0,43
16067.4345274861,14601.0305744287,1,0,1,80
16110.7112082928,14338.1235827664,0,0,2,223
16094.2441620879,13947.4742445055,0,0,0,73
16083.68407173,14220.680907173,0,0,0,75
16188.5195911414,14630.7762300832,0,0,2,119
16165.7590909091,14180.8709090909,0,0,1,134
16189.3228626943,14469.565738342,0,0,6,183
16217.6860215054,14240.0620967742,0,0,2,158
16268.286500944,14329.926998112,1,0,12,271
16262.1742992499,14805.8132649033,2,0,1,66
16273.2135825367,13951.573548295,1,0,6,164
16265.1302325581,14138.5259689922,2,0,3,108
16291.1679702048,14670.5955307263,0,0,1,66
16306.8519817608,14456.1083830235,1,0,3,53
16347.0932843878,14103.856834377,0,0,0,158
16345.4042079208,14232.0294554455,3,0,3,163
16420.7004638834,14633.9749005964,3,0,2,163
16393.4213822894,13988.0254859611,1,0,9,244
16423.2607565694,14319.7938203869,4,0,1,226
16453.539839407,14218.7405806053,1,0,3,266
16454.8042666667,14099.7408,2,0,1,186
16496.6534100246,14415.7145439606,0,0,1,126
16495.5932751374,14529.0342709344,1,0,2,180
16510.2125322997,13981.3850129199,0,0,3,204
16571.5606739559,14748.7927944076,0,0,0,116
16553.1880383953,14239.0211666256,0,0,3,147
16577.7362409138,14141.2975077882,0,0,1,212
16597.1297452547,14005.1540959041,0,0,5,103
16597.1791753753,14441.1677750333,0,0,0,86
16600.1790147401,14601.8948797517,1,0,1,116
16700.1319043693,14135.2269167354,0,0,3,51
16808.0728744939,14490.7537112011,0,0,2,52
16694.8181273707,15134.2461569175,0,0,2,81
16692.9128892393,14136.6754040205,0,0,1,18
16756.8027327071,14414.5388556789,1,1,4,56
16731.200968523,14632.59031477,0,0,1,28
16739.4449027696,14320.1767825575,0,0,1,18
16766.1728368489,14741.3495479983,0,1,4,74
16776.4165636588,15118.9616810878,0,0,0,83
16806.6685314685,13899.0293706294,0,0,1,100
16851.3253644315,14290.1072886297,0,0,0,10
16844.9727385378,14681.3314745973,0,0,1,52
16878.9473421512,14033.4933865735,0,6,2,81
16884.5087646077,14136.3401502504,0,1,2,38
16898.0700276243,14608.9128453039,0,0,14,114
16901.5571515892,14372.0339242054,0,0,3,50
16999.022429802,14504.8104374091,1,0,3,157
16967.9703406814,14230.4304609218,4,0,1,21
17014.8274388797,14748.978874911,0,0,1,89
17054.5176565008,14187.6771669342,0,1,1,15
17093.9548319328,14028.0382653061,1,0,3,62
17064.4142538976,13904.7052709725,0,0,2,16
17144.4842302732,14670.8686833157,0,0,1,92
17207.0865865866,14471.1574074074,2,0,4,75
17207.3542905692,13919.5930331351,3,0,0,31
17267.6544371276,14725.900909376,0,0,2,65
17316.5201963005,14022.6961117403,2,0,1,22
17335.5723717623,14433.6587100051,1,0,3,68
17361.0734727014,14612.0036533387,0,0,1,40
17393.5412575726,14173.5247545436,0,0,2,10
17416.3358019467,14007.9676258993,0,0,1,35
17486.0180916976,15128.5748451053,0,1,4,215
17521.5638282899,14437.3686136524,3,1,3,115
17505.1912536443,14570.7991253644,0,0,0,17
17918.7952497953,14474.9942669943,0,0,0,10
18010.5918367347,14309.5236549165,0,0,0,10
17638.4168340332,14331.4549936096,2,1,6,60
17661.0091896408,14522.0004177109,0,0,1,45
17664.8072916667,14761.8005952381,0,0,0,29
17752.7755856967,14490.4741060419,0,0,0,6
17796.194038352,14243.8640592368,1,0,8,126
17823.3007099391,14382.5393002028,4,2,0,66
17842.0014144272,14474.0792079208,0,0,2,21
17923.6744696416,14235.7970007315,0,0,1,7
17916.620911215,13939.0578271028,0,0,2,27
17923.0474179929,14374.8681390062,1,0,1,28
18009.3638676845,14273.5662991236,0,0,6,5
18013.3490415335,14358.5866613419,0,0,0,13
18044.5429064252,14425.7688658905,0,0,1,3
18207.1231914014,14466.9272426623,0,0,0,1
18249.6881278539,14582.2173515982,0,0,1,11
18263.2221314822,14682.9567170274,1,0,0,22
18278.2171774499,13916.8959515702,1,0,3,14
18327.0222772277,14552.6047854785,0,0,4,46
18344.5979945305,14693.0993618961,0,0,3,17
18398.8761517615,14461.8033423668,1,0,8,38
18373.1185141509,14308.9858490566,1,2,1,7
18425.4133574007,14798.8092659446,0,0,1,93
18432.0963855422,14231.2561826252,0,0,0,0
18442.4996123029,14700.7823727061,0,0,3,13
18511.846468782,14457.0909489691,1,0,4,39
18562.219925449,14384.4066418163,0,0,1,17
44.5805288461538,16101.1045673077,1,0,3,82
76.1343042071197,16117.4417475728,0,0,0,38
97.5080771235018,15140.6701406983,0,0,6,159
111.823282642895,15669.8122705821,0,0,0,68
137.866094420601,15270.808583691,0,0,6,119
150.222702702703,15438.1491891892,0,0,0,67
199.042765852859,15548.9927904309,0,0,1,88
184.93115727003,15039.8011869436,0,0,0,137
209.719597211464,15119.3369481022,0,0,2,107
208.615845824411,15678.6453961456,6,0,3,170
210.741907261592,15358.562992126,0,0,0,88
300.430383663366,15672.6413985149,1,0,0,94
287.049827520123,15584.3487926409,3,0,2,79
296.318181818182,14977.8622159091,0,2,0,132
316.685990338164,15343.8408816425,0,0,1,58
345.138915623997,14885.8790503689,0,0,0,110
333.549046793761,15161.2346620451,3,1,7,127
387.017419175028,14999.6821348941,1,0,1,207
408.69073045707,15274.1151217428,0,0,0,66
395.074004507889,15609.3061607814,0,0,1,36
416.355656697009,15190.5825747724,0,0,1,84
450.799149194774,15456.0504405956,0,0,0,25
489.721596101127,15633.2985074627,1,1,2,61
562.316863100635,15484.7839981868,2,0,2,123
583.290881304126,15704.6586856852,0,0,0,173
672.26118391324,15696.3795752372,2,0,1,112
701.154219204656,15489.1567410281,0,0,1,179
689.500826446281,15599.0214876033,0,0,3,228
692.520748226188,15774.19114169,0,0,2,168
749.855959502991,15402.4933271974,6,0,3,144
776.978240302744,15311.5179754021,2,0,1,134
817.417822751755,15622.6735759752,0,0,3,188
823.35257282875,15752.4571195208,1,0,2,191
863.370104438642,15121.0463446475,0,0,2,181
886.777531411678,15311.3574772111,8,1,2,237
894.114128440367,14951.44,0,0,1,93
911.939191155077,15657.3587430899,0,0,0,136
908.246896551724,15456.1503448276,2,0,3,234
984.795012953368,15033.2933937824,0,0,3,100
970.530172413793,15474.3415948276,0,0,2,232
980.616106333073,15028.9152984102,0,0,1,120
986.728050427735,15274.97523638,0,0,2,199
1026.1696533244,15351.4248869536,0,0,2,222
1051.87963446475,15573.4127937337,0,0,1,156
1043.75390156062,15113.7707082833,0,0,0,166
1067.96828429499,15695.3637753152,0,0,0,107
1073.88515330823,15464.2452931684,0,0,3,121
1074.28709938055,15188.5976299488,0,0,2,108
1106.11215454789,15039.8513549772,1,0,7,248
1095.10708898944,14953.1380090498,0,0,4,272
1163.9303544683,15340.1290564154,3,0,2,77
1178.08504488057,15198.785942492,1,0,14,223
1162.5851742759,14917.5611192931,2,1,1,214
1243.27817622951,14957.4451844262,0,0,3,171
1351.81024930748,15693.120498615,0,0,0,44
1492.06541606542,15625.266955267,0,0,0,27
1565.78649853245,15294.3509077074,0,0,1,61
1541.29502369668,15541.6421800948,0,0,0,39
1559.93737236215,15001.7610619469,0,0,0,34
1585.52511415525,15111.4800228311,0,0,0,48
1621.5638109679,15650.5716451857,0,0,0,77
1630.64970414201,15033.44,0,0,0,21
1621.42109199701,15205.4128646223,0,0,0,62
1673.32348714673,15517.9484272713,0,0,3,104
1687.03196590304,14938.9403303143,0,0,0,54
1705.99190283401,15321.7356853673,0,0,0,58
1742.8226691042,15173.9803473492,2,0,2,93
1768.89754786698,15332.830702049,0,0,0,19
1809.59588318086,14848.2800844476,0,0,0,142
1824.09491240701,15112.1028317735,2,0,1,222
1822.35912129895,15266.9622731614,1,0,1,87
1838.68895522388,15396.0137313433,0,0,0,48
1987.28676470588,15138.3991013072,0,0,0,106
2027.5,15238.8518776078,0,0,0,38
2109.03231419339,15001.3760874969,0,0,1,199
2094.31231079717,15295.3309788093,0,0,0,79
2109.03019538188,15220.6753108348,0,0,0,47
2098.19694767442,15550.3960755814,0,0,0,43
2176.8949521242,15417.3023147718,0,0,1,239
2175.37750135208,15148.8528934559,0,0,0,46
2212.49631811488,15207.3048600884,0,0,0,62
2217.4693556836,14871.7207962284,0,0,0,95
2290.91339066339,15611.4855651106,0,0,0,39
2385.33696868009,15000.9714765101,0,0,0,102
2401.7012195122,15388.5039454806,1,0,0,119
2405.95717884131,15304.4160369437,0,0,0,89
2405.05105401845,15478.9130434783,0,0,0,87
2452.86201724784,15605.7817772778,0,0,0,42
2506.65554298643,15215.185520362,0,0,0,52
2520.17492378049,15653.9866615854,0,0,0,36
2535.45205757146,15338.6983579972,0,0,2,123
2530.02123643228,15119.7899952808,0,0,1,109
2551.13823767179,14930.9773645918,0,0,3,212
2577.42022852306,15229.6961489632,0,0,0,125
2620.48666832793,14957.8310490905,1,0,4,258
2617.34924026591,15495.6773504273,0,0,0,120
2706.12279948476,15155.3316635657,2,0,3,361
2652.58460421206,15410.2007988381,0,0,0,130
2719.28758169935,15813.5343137255,0,0,0,76
2746.37879929666,15633.1871389098,0,0,1,186
2742.29442649435,14940.6865912763,0,0,0,388
