Xpos,Ypos,TMS,C1S,VCL,GAPDH
12706.3781849413,33432.3612940166,111,3,12,772
12758.836277353,33833.7313472186,241,1,5,845
12779.7081473214,34167.1506696429,56,2,4,533
12795.2472127969,34019.9529810955,118,2,5,448
12840.3648950424,33568.6601161233,169,4,15,793
12875.9434262948,34024.1733067729,79,1,0,414
12886.763536669,33867.3046607265,208,6,4,723
12975.5665349144,34106.7054018445,54,0,2,362
12968.9802666667,33548.4304,105,0,10,632
12985.9450508092,33770.9224689499,183,2,7,735
12997.1851028349,34180.8988326848,60,1,6,609
13016.0053333333,34009.6408888889,85,1,4,409
13044.211620017,33669.0178117048,182,0,4,536
13078.0551657392,33505.9825792403,134,5,6,615
13093.286189315,33347.5384615385,116,3,7,1300
13078.5391076115,34192.7359580053,110,1,4,670
13091.0604953309,33806.4628501827,141,6,10,416
13092.4550561798,33994.8258426966,139,5,4,519
13213.0438001234,33732.1181369525,190,5,21,721
13217.7890818859,34049.2686104218,98,4,6,512
13278.0688960516,33871.3231265109,207,5,10,563
13276.7850976829,34117.6983189459,85,4,3,516
13311.5390260173,33463.2179786524,231,8,9,963
13310.1071554459,33692.2576665492,134,19,14,606
13324.1459369818,33950.7103372029,51,0,1,333
13337.3615453327,33325.7563644484,110,3,4,1005
13403.3435672515,33572.5168128655,85,2,5,379
13417.0297818792,33875.9832214765,125,2,8,560
13524.9468678255,33596.3132174483,119,5,6,376
13549.477279142,33872.1010443127,115,9,7,550
13532.7574946467,34113.6605995717,50,3,1,302
13538.5879204893,33533.8318042813,136,2,4,559
13597.9570379628,34185.5763162006,74,3,15,535
13613.1106100796,33730.1525198939,246,5,5,695
13678.914780934,33808.9831487723,141,4,18,506
13722.7753314986,33319.8736552414,187,2,14,1004
13716.8483099753,34560.0148392416,120,3,3,665
13734.2039473684,33704.6032894737,208,2,4,656
13756.9720878303,34015.7138072199,135,2,6,559
13778.5057549086,34152.2153012864,150,7,9,631
13864.8941281139,33782.212633452,113,2,4,528
13890.6346310918,33980.3542063708,125,6,6,629
14048.7385915493,33712.881314554,354,8,78,1263
14051.2894615739,34190.4422457432,254,2,22,292
14056.2477709995,34095.5154856875,170,1,25,604
14144.3678119349,34079.583363472,57,0,4,498
14367.3836734694,34127.2442700157,143,7,27,520
14469.4476413516,34110.3338909334,351,1,27,898
14516.0247735256,33652.9321501202,613,8,22,1800
14515.9123376623,34514.9366883117,230,5,6,87
14711.0956257982,33775.3540868455,275,2,19,796
14688.4347462354,33899.1653653095,321,7,7,705
14743.3736857915,33307.2093721838,242,6,24,1038
14773.8396868618,33562.5391422737,187,3,10,500
15146.248853689,33684.453522301,64,2,8,277
14937.6286123033,33504.0603719599,182,1,7,597
15023.6338995302,33576.328876039,233,7,5,662
15100.2543566926,33476.334074898,150,0,5,511
15139.6437054632,33681.2948761452,55,0,6,260
15288.1567314133,33467.2890154052,107,5,4,641
15386.7970682547,33631.2017865323,252,3,9,707
15401.4348958333,34098.9114583333,270,26,9,743
15402.3905511811,33534.0665354331,224,7,12,909
15495.3903743316,33712.56318604,284,7,12,1008
15521.8412017167,34165.3280196199,23,1,5,549
15578.7516218721,33955.5508186592,193,7,3,704
15635.9788018433,34119.801843318,87,0,6,551
15680.9206762029,33325.6118335501,108,1,7,946
15843.3463910047,34053.6300326442,136,3,9,871
15843.948608137,33525.1440807586,144,3,4,930
15881.2274562584,34177.6075370121,41,1,4,658
15888.0435101442,33707.2471278416,141,8,3,981
16023.6219803007,33525.2644893727,213,3,15,1059
16127.6032967033,33860.6835164835,131,0,2,508
16142.989772199,33537.6215713622,97,2,5,503
16175.9657980456,33649.2414495114,255,0,4,707
16258.867114094,33483.164717162,154,5,18,981
16306.2761313576,34104.1680016019,235,10,19,1137
16433.7277227723,33879.400990099,116,3,8,745
16532.9329750237,33528.8934555801,48,1,10,641
16606.3611155634,33386.0541753486,22,0,4,385
16628.2581900082,34116.6406633907,90,2,7,747
16648.5891848265,33520.6545601291,37,0,4,299
16671.5480072464,33899.8682065217,102,1,3,577
16678.7249347745,33802.1364144614,77,0,9,586
16688.3475499093,34044.9328493648,63,2,4,371
16740.1045454545,33547.7295454545,43,0,4,319
16756.687254902,33388.4588235294,94,37,6,516
16770.8944705457,33663.8511022768,109,1,6,729
16812.8340888486,33882.9945602901,142,2,34,964
16829.2991036326,34113.4813649945,71,3,27,762
16914.9798276178,33986.5659270127,98,9,6,661
17014.0723684211,34094.2859649123,190,5,10,872
17064.5937167199,33878.1211395101,315,16,32,1020
17363.0932159503,33556.2071465562,300,8,27,868
17388.9894387447,33855.8071816536,133,3,6,533
17435.3359929078,33925.0650118203,368,3,10,618
17466.394716594,34195.1477301872,262,4,9,1229
17634.4808245446,33965.1744966443,94,0,5,410
17707.1235294118,33991.6570588235,224,4,10,689
17716.543074884,33417.4738237243,196,3,5,842
17800.5799800466,33380.23611573,84,3,8,536
17865.3232283465,33989.8594488189,339,5,14,728
17865.0389429764,34084.0964302272,97,1,0,326
17945.0999210111,34005.4158767773,189,0,16,489
18041.6690140845,34014.0767940979,107,4,4,460
18114.261143629,33956.9878433138,93,2,9,374
18149.523929471,33899.879093199,175,1,3,491
18160.2753972075,33543.0028887819,72,1,4,419
18221.424306535,34000.4177244946,157,5,17,769
18244.4934236748,33490.9485850937,59,2,5,381
18336.9536492563,33496.5153925977,63,4,6,457
18342.7960560457,33720.006486767,180,0,7,573
18354.8450184502,33837.3090405904,75,2,6,441
18373.2692482916,33306.0820045558,64,2,7,533
18504.9471276055,33432.4255210981,108,2,9,345
18591.1012523315,33434.5592859046,201,4,23,566
18650.9433344252,34099.0874549623,151,3,5,485
18674.1424928275,34021.1950908511,229,5,16,617
18930.0343915344,33475.497707231,297,5,24,888
18954.7154471545,33807.9169105691,392,25,37,1299
18947.8989134014,34048.6177148502,125,2,15,798
18965.8272148801,34159.4434654919,4,1,4,180
18982.779957204,33349.3074179743,316,2,17,756
19027.2862991266,33837.1872270742,257,3,23,728
19219.8604180715,33301.0923803102,205,1,6,757
19264.3725571726,33609.7602910603,283,5,24,758
19256.5003885004,33492.656954157,162,2,7,426
19297.8257188498,33933.1942492013,257,18,30,458
19422.8364875095,33560.7293716881,99,1,4,519
19467.6392611373,33423.873596523,134,3,10,780
19473.6520806521,33643.682968683,158,0,4,569
19505.4450236967,33942.1511848341,113,2,12,627
19510.9500387297,33535.7912470953,147,2,6,630
19536.9884032114,33820.1525423729,125,1,12,431
19548.1108555658,33718.0073597056,56,0,6,289
19662.1786793267,33726.9797151489,123,0,11,443
19701.4552,33646.4184,75,1,1,423
19860.1928602525,33323.8193295603,127,2,5,435
19864.3075253256,33534.8342981187,179,3,5,539
19942.5609118974,33602.1667062455,248,4,8,628
19977.2949712284,33857.057793345,299,5,7,926
19997.6936519258,33753.2731811698,281,1,11,763
20053.0237068966,34116.6482758621,96,2,10,467
20045.2551505547,33600.2622820919,243,3,3,729
20088.5976539589,34211.0604105572,19,0,0,572
20148.3601880878,33321.6197492163,89,0,10,580
20171.8433684211,33986.9730526316,180,2,6,639
20211.8503787879,33607.2563131313,198,2,9,710
20209.8796992481,33462.3221804511,139,3,14,836
20246.6138565891,33851.4510658915,159,4,7,547
20339.7962844331,33770.8276745676,172,1,6,528
20393.9871495327,33841.8744158878,100,2,7,451
20412.7257967529,33422.0222489477,164,3,6,724
20424.056019656,33624.2476658477,107,0,5,426
20464.6364444444,34125.1931851852,106,5,3,651
20456.8974484789,33355.240922473,71,1,5,388
20458.6758130081,33879.5706300813,90,2,9,439
20540.1134199134,34186.8515151515,112,6,3,601
20561.8047058824,33890.7264705882,89,1,7,357
20633.5144100054,33686.7542142469,103,4,9,627
20637.3477777778,33913.8925925926,135,1,6,441
20645.0781069642,33396.8149288188,130,1,5,450
20740.0547945205,33924.8982876712,96,2,15,481
20750.4919763513,33737.902027027,154,1,8,582
20765.2852564103,33842.9548368298,115,1,7,413
20935.5916299559,33376.8511013216,60,1,7,339
20940.4743524632,33475.0843067547,122,2,5,462
21068.0412071968,33374.7933836332,106,0,4,631
21328.7390800155,33784.8221878624,133,4,6,519
21329.9577768203,33483.1236535976,132,2,8,515
21361.1668241966,33357.7679584121,212,3,4,901
21443.9386475593,33973.9977608598,91,2,5,484
21482.3196772191,34134.9655493482,112,3,3,670
21499.6739636702,33875.2040055892,58,0,2,301
21587.7886571719,33654.9392166836,462,9,10,1308
21571.2802410676,33349.4524321997,167,2,10,799
21618.4182225541,33742.7595220314,480,10,14,1246
21644.324048913,34545.2941576087,37,0,4,144
21867.4424192212,34317.2775476388,42,1,1,274
21876.359063745,34192.9646414343,110,3,2,492
21902.5011820331,33583.6493301812,214,3,10,912
22041.3596638655,33440.5149579832,73,1,12,623
22033.654913023,33658.6643159379,45,2,11,247
22054.6217044758,33565.8001226242,56,1,11,352
22101.3076923077,34173.006993007,28,0,1,605
22138.5469052224,33600.2935203095,31,0,2,218
22377.532007458,34177.188004972,69,1,0,482
22664.2562642369,33308.0102505695,124,3,7,517
22737.7600129199,33330.4105297158,119,3,11,540
22802.8566166053,33537.6540096345,280,9,6,759
22830.2774130007,33764.3145108339,84,3,7,310
22939.455642531,33569.287345075,150,0,14,617
23020.5902317881,33433.4134933775,55,1,15,398
23079.7469693062,33329.1529533144,154,0,7,627
23107.929162529,33620.0711684873,188,1,12,566
23117.1799637353,33484.6767905712,140,3,6,490
23170.4138836773,33915.1771106942,117,2,3,468
23204.5907258065,33781.3280529954,145,0,6,400
23237.8661417323,33590.8471725125,115,1,1,325
23302.0487247811,33332.754853445,182,0,9,670
23323.957567804,34088.4413823272,121,6,3,618
23396.5113706208,33634.3614013522,225,1,5,595
23442.2010309278,33493.3319587629,151,2,11,535
23438.0203935599,33889.2447227191,124,3,4,386
23496.6836158192,34089.3407485876,90,5,9,662
23531.3245033113,33355.9633554084,153,0,5,398
23530.4014701725,33743.3763076053,232,6,11,873
23534.4299655568,33921.1928817451,61,0,2,434
23817.1642053446,33680.7890295359,99,2,12,565
23841.9375727026,33403.1178751454,58,3,3,581
23913.7254057635,33801.0364359059,15,0,4,275
23933.7553699284,33375.9391408115,44,0,1,668
23991.6758226037,33697.0246065808,95,1,14,494
24024.0348372359,33336.0579668761,112,0,15,495
24044.9888489209,33610.0931654676,156,0,8,482
24095.5843420539,34117.4908238969,453,9,23,828
24106.6819505095,33703.2663755458,224,2,14,430
24232.0117826751,34174.5727689287,212,2,7,650
24206.9064114251,33434.5940443634,318,2,31,737
24363.6739456576,34033.2687114519,189,7,22,847
24463.2954186414,33945.2966824645,201,1,13,543
24526.6713647301,34020.711584737,162,7,8,600
24639.6446780552,34190.9290407359,306,13,9,1050
24743.3920502092,33713.3541841004,689,13,18,1845
25165.366097561,33732.4519512195,415,6,32,943
25508.7775524003,33472.1551724138,184,9,12,743
26104.4070231445,33697.2608140463,280,4,64,760
26127.7673021677,34043.4186471664,93,1,16,462
26347.0676169591,34085.2942251462,166,1,9,413
26386.1010679865,33822.3438395416,201,2,24,667
26446.5686719637,33731.0794551646,140,5,19,434
26475.0572407045,34212.0313111546,27,1,10,176
26494.628363947,34093.0739000427,95,2,7,411
26601.1815834768,33410.0559380379,146,5,11,436
26677.7712384852,33383.7226202661,173,6,4,564
26823.2888497277,33866.6276834348,195,14,12,1037
26822.6507237256,34292.7375707992,41,0,2,250
26976.0235280615,34434.978308275,66,0,0,212
26964.3741007194,34111.3723021583,110,6,7,681
27095.0896057348,34110.6060334528,76,4,11,504
27224.5293508287,33589.1750690608,113,3,27,326
27375.3739967897,33788.2479935795,134,2,3,447
27458.6581904199,34121.1602602011,117,3,9,457
27719.6193595342,34046.5076419214,125,2,19,672
27796.6522108844,33994.3256802721,69,1,8,355
27803.5869805075,34131.7112909158,158,4,16,664
27856.949186185,33856.6447002779,78,0,1,179
27881.2218626393,33757.5357784969,127,2,2,350
27913.8235294118,33469.02760181,76,2,2,222
27941.5200222469,33333.4126807564,67,0,2,216
27956.2355679702,34177.4841713222,67,2,10,525
27975.8928410626,33410.2719495723,62,1,0,218
28122.9774963704,34027.2475399258,210,3,6,961
28164.4668367347,33757.4530612245,49,2,0,241
28180.4356709001,34207.7520706792,235,5,15,932
28185.0114942529,33819.4931034483,124,4,3,349
28315.703212217,33521.845076356,376,14,14,1223
28447.3370467895,33757.8177030585,485,18,24,1327
28576.8358208955,34187.6561833689,146,3,4,549
28593.0716139076,33338.4841722885,543,1,12,1199
28669.4452588181,34173.7297297297,56,0,1,282
28747.6172897196,34187.2827102804,266,4,5,761
28814.8804912612,33469.2517713746,227,1,6,624
28840.7237213049,33967.9085783327,132,5,4,398
28881.2780487805,33491.8027100271,232,1,3,545
28896.1243961353,33867.4110305958,280,5,9,663
28931.8797035348,33319.7656784493,114,2,1,359
28974.1828615149,33887.0339199184,143,4,6,548
28994.1948509485,33504.4222222222,159,1,8,431
29002.1513029949,33996.3551147413,226,3,12,757
29042.250245821,33611.7930186824,197,3,3,436
29088.5393307258,33420.9930465015,108,3,6,376
29092.9114906832,33537.5217391304,61,0,3,194
29094.399668325,34216.276119403,89,1,4,264
29135.9997547216,34129.3782192789,118,1,1,488
29122.1533742331,33627.6457055215,82,0,2,255
29142.1605729363,33820.174519412,122,1,4,323
29179.1090545273,33953.084042021,131,0,2,354
29219.9071038251,34035.9969641773,61,0,1,166
29296.1397945511,34077.0754801251,95,0,8,482
29326.5679729076,33904.7827769715,135,3,1,385
29376.7935849057,34021.9622641509,121,1,7,454
29398.0495834986,33857.5124950417,137,1,7,371
29451.7531199132,33557.9435702659,165,0,6,481
29455.3712374582,33663.6839464883,129,1,3,346
29468.123699422,34152.8994219653,106,2,3,420
29499.9412195122,33335.1336585366,53,2,7,583
29531.9794520548,33861.5102739726,91,1,2,274
29590.3489096573,33430.5044998269,110,0,8,519
29568.7376146789,33603.4362385321,136,0,1,388
29592.313735692,33889.0665972945,81,1,3,309
29596.2979989183,33725.2660897783,109,1,3,358
29610.9700564972,33392.5762711864,31,0,0,236
29665.090771099,33306.0376442016,169,0,18,634
29665.9771653543,33789.4767716535,121,4,4,384
29701.8735429954,34169.1827578623,89,1,2,427
29708.0933689024,33594.0777439024,138,1,11,532
29733.4886521538,33944.062992126,75,2,2,284
29839.5714591815,33486.7443754018,305,7,10,804
29804.5823774765,33951.2351407716,49,0,3,251
29815.8671970624,34063.4877600979,47,0,0,247
29860.2340862423,34147.4604722793,99,3,2,379
29884.0845199816,34036.9122645843,80,2,1,278
29905.7916666667,33639.8851449275,190,4,5,613
30108.5844262295,33660.2983606557,265,3,3,579
30113.8643263757,33473.5398481973,469,4,22,1137
30139.1111111111,34147.1452145214,130,1,4,404
30199.0771099744,33484.5024296675,564,3,41,1218
30189.0844845909,34072.2311370882,44,0,6,193
30200.8081695967,33985.9136504654,123,4,2,416
30258.2378640777,34094.6847515705,112,2,1,314
30293.5964912281,33936.0526315789,239,2,4,581
30380.6678252234,34186.9424031778,31,0,0,358
30421.6076977401,33540.7598870056,290,5,15,865
30623.6801186944,33876.809495549,140,0,5,421
30663.8186492972,34004.5735344532,65,2,3,375
30788.9264361079,33348.0536342321,319,3,12,880
30772.047267356,33806.8174298375,98,0,3,253
30803.0598503741,34133.5296758105,86,3,7,332
30805.834814968,33646.1614637172,271,3,9,615
30869.571969697,33457.3645104895,309,4,14,712
30885.7964262923,34109.7667517549,84,1,3,292
31010.9722044728,33495.678913738,388,2,36,816
31017.2063227953,33822.0806988353,110,0,7,315
31053.497729337,34036.5013623978,127,0,8,506
31068.9843630816,33909.8287566743,185,2,9,483
31173.3613445378,34182.9635854342,210,0,11,878
31161.0450033091,33363.6307081403,340,4,26,679
31212.1797024952,34013.9942418426,75,0,13,393
31301.012301013,33450.7217800289,121,1,7,275
31335.4689171123,33578.2189171123,104,1,8,297
31449.2246616541,33776.3209022556,100,1,22,472
31496.406468357,33965.2884807347,123,2,25,697
31487.3543158688,33363.4771956276,260,2,10,828
31543.1537340619,34114.9169398907,57,0,8,325
31643.0804338003,34213.5485765929,136,2,7,611
31746.0681084571,33898.5697224015,216,4,29,633
31807.125,33362.7826544944,487,6,33,1293
31844.654753762,33672.8267783858,1054,18,40,2254
31945.611555865,34125.3602506091,75,7,19,336
32031.0097410311,33700.6258018532,318,1,18,1193
32121.2140974967,33834.3590250329,215,2,5,616
32139.7052932761,34175.8330948975,146,3,12,485
32150.7814968033,33729.14328695,91,3,9,464
32207.5988169798,33904.5337508699,197,2,8,648
32265.5048004042,33974.9949469429,126,2,19,467
32273.2864819005,33398.4663461538,351,3,12,1215
32278.1518019658,34065.7364397525,92,0,4,371
32324.5444355484,34162.014011209,107,2,4,517
32368.9213235294,33368.5772058823,220,3,15,941
32521.9735278228,33380.425445705,222,3,20,1004
32606.0432740691,33751.4196578329,214,6,13,699
32746.7531605563,33501.7977243995,74,2,4,399
32812.0785033015,33385.8670212766,133,3,7,640
32864.7681071211,33324.3469263542,169,3,12,792
32874.2125813449,33972.1534707158,281,1,10,862
33029.4070450098,33859.1174168297,377,2,16,918
33208.2008385744,33542.0943396226,107,4,10,666
33300.8891288697,34087.6587473002,58,2,6,430
33389.3131691649,33327.9421841542,112,2,7,590
33462.249867092,33461.0544922913,217,3,14,847
33486.4478649454,34185.4443892751,148,2,6,577
33519.0011459129,34105.7119938885,152,1,8,631
33613.105218973,34118.4937736113,202,1,9,646
33759.1860643185,33310.5482388974,152,6,9,830
33774.0241060667,33820.3656086782,122,4,23,423
34097.3174722306,33945.3087661363,218,5,30,1013
34482.5924170616,33744.1522906793,157,2,24,592
34499.1263420245,33515.0028757669,381,21,16,1064
34653.8435592676,33636.8017989078,219,10,11,664
34647.6706936867,33989.1496492595,138,3,11,548
34776.7309309309,33900.2702702703,135,0,7,487
34802.6379624015,33572.7553062462,176,5,17,806
34877.9717901397,33936.254152386,305,1,7,1191
34976.8282442748,33541.727480916,108,3,9,526
34994.6374245473,33471.3062374245,52,1,10,372
35103.0776268367,33398.1868588855,97,1,3,330
35451.2411182295,34130.7355853232,19,0,1,131
35155.0110386352,34097.5790265931,60,5,3,397
35216.2039538715,33581.5996705107,141,4,9,685
35229.8422159888,33959.3863955119,94,7,9,348
35255.3271547729,33389.5038616002,113,0,8,663
35266.7787045253,34073.4866015972,49,7,0,137
35295.8392523364,33666.0661682243,137,3,8,504
35294.8234505863,33806.9252931323,76,7,7,278
35395.0488505747,33389.9102809706,81,1,5,544
35412.500855432,34126.2750213858,84,0,8,355
35435.7927726255,33643.7588743204,116,1,6,432
35483.5053019825,33425.1152604887,80,0,7,389
35486.775477707,34134.847133758,30,2,1,172
35672.3849297573,34075.867688378,62,13,8,197
35673.140403286,33624.5481702763,108,1,5,409
35704.45215311,34161.3678229665,105,6,6,437
35751.1040505388,33936.2831661092,242,5,14,630
35750.2228915663,34036.8915662651,85,0,4,290
35782.5832380952,33564.7367619048,236,3,16,760
