Xpos,Ypos,EGFR,C1S,VCL,GAPDH
14256.773993808,34928.2952434562,0,9,2,50
14129.0933001107,34927.5603543743,0,22,2,75
14270.667601683,34932.8329242637,0,10,3,65
14366.4557106238,34601.770863002,2,69,6,394
14849.9532246634,34640.1742026931,5,41,7,196
14903.7920381187,34986.0727021211,12,28,7,83
15027.1739775376,34921.2776011867,2,101,120,440
15113.1078705553,35127.5952856572,6,77,9,448
15122.537321334,34649.5513499206,0,15,13,379
15480.4517277176,34545.3373869198,13,153,183,1507
15513.365412163,34706.28089595,8,152,173,1018
15719.0064892927,34564.3041315163,4,69,130,1028
15860.420419652,34777.5962128966,0,59,69,702
15793.2686783928,34251.1855736647,7,142,143,1107
15856.0749776852,34774.1649806605,3,49,61,609
16133.2470135933,34519.9034738432,2,27,15,228
16191.5284032753,34448.3769191402,4,81,32,456
16293.1934577564,34684.8047361027,18,87,80,693
16310.6814010114,34262.9958793782,14,182,100,919
16422.6543238809,35116.2784157488,2,106,240,1094
16504.8092436975,34633.7719327731,5,205,45,938
16534.0819003723,34368.2104236837,17,158,165,1075
17045.5119233341,34690.7185201694,3,38,6,11
16692.5300090662,34647.4366273799,0,121,34,223
16882.3298862461,35015.8953809031,0,89,43,276
17049.1750876469,34685.8051144566,2,36,11,10
17178.9257020281,35028.5083853354,8,52,42,56
17225.4441014333,34860.8807056229,2,68,61,101
17236.9222136223,34740.239744582,8,66,60,148
17443.6715905187,34444.3469598076,9,126,170,504
17471.3114496975,34911.2202554336,2,8,5,31
17556.7195325543,35097.3916527546,3,42,48,297
17590.0381418093,35019.1349633252,4,26,47,409
17825.1699942955,34516.8807758129,21,102,20,687
17875.7495310922,35195.7449141538,2,14,22,81
17848.2211915069,35027.4547515976,4,161,70,783
17898.8323413812,34650.869174621,10,78,28,838
17897.2445561139,34242.6863484087,6,146,132,619
18018.5893375561,34568.5864344154,11,140,60,620
18214.2961285008,34561.2238467875,7,131,271,1092
19549.3607409815,35029.557361066,0,11,0,68
21355.4851790634,35129.6063911846,16,67,13,222
21995.3611009174,34990.9662385321,0,11,2,74
22292.7984114977,35225.0272314675,4,113,9,333
22382.5148563078,35225.2050657574,1,83,9,394
22968.4864130435,34554.1827445652,4,25,4,141
22982.1424007303,34424.6020082154,4,26,5,115
22991.1086647727,34863.7887073864,1,19,3,48
23128.6173254836,34347.5891505467,1,9,1,71
23226.6031875766,34430.8455251328,2,10,2,64
23583.8416030534,34559.1389312977,4,18,6,123
23855.2647722147,34871.0527740189,2,21,5,145
24253.0732913669,35100.0580035971,0,12,0,58
24477.8828571429,34248.6019047619,11,115,80,976
24824.9972113776,34346.193530396,21,83,89,543
24993.9767918089,34915.1348122867,0,17,4,76
25025.2693687231,34693.175035868,0,8,2,80
25327.2306576402,35084.5643133462,0,3,1,49
25516.4384283661,35112.8174413033,5,9,5,43
26834.6843991853,34551.920407332,8,125,18,472
27245.451893459,35053.5375973908,7,134,89,675
27267.1970260223,34943.0805452292,3,92,61,491
27678.1712727956,34597.854107915,4,190,23,245
27880.0429019881,35136.4727938612,3,13,11,140
28026.6826952527,34474.532618683,6,125,14,508
28217.525804493,34625.0916818458,4,155,23,411
28242.7567879838,34761.9142114385,7,130,46,397
28426.819295559,34633.1912710567,6,93,47,238
28655.4818307906,34556.8801664355,1,81,25,200
28671.7927390951,34707.7277160661,3,19,7,145
28766.933908046,34478.3224137931,8,70,73,549
28861.2166621585,34280.4503651609,2,51,7,193
28956.4006578947,34810.5253289474,4,33,8,103
29033.6540335679,35539.2880346508,7,87,16,480
29034.5095772787,34821.7315059445,4,32,15,130
29092.7638178096,34286.0174002047,4,131,15,365
29193.1969370147,34385.4292493529,18,133,21,440
29220.7020746888,35026.8937759336,4,49,10,306
29301.3479683665,34591.3875102263,17,45,14,227
29380.2801519468,34281.3232035454,9,160,18,461
29420.7561235357,34690.0716187433,6,77,10,180
29456.1405590717,34585.0762130802,6,138,17,265
29542.9366080319,34799.8167938931,2,113,17,222
29569.7052117264,34677.3281758958,3,169,11,414
29643.0575286176,34797.3566187262,4,56,7,201
29706.0852239674,34272.0497382199,3,114,16,302
29731.4126307633,34365.6385122046,1,142,23,249
29801.1518590998,34387.9377690802,1,79,13,168
29944.6294984577,34967.134810922,3,66,48,449
29906.1290560472,34849.4207227139,1,71,14,241
29973.7209584471,34261.4968152866,9,93,34,448
30198.6661450183,35080.0899843505,10,134,43,612
30288.5136771769,34549.787429526,2,59,55,574
30353.5455840456,34669.3156695157,4,111,61,495
30398.6989576947,34889.1091354997,7,110,83,509
30417.9557032115,34380.9785160576,2,73,43,673
30554.2518414591,35299.5099964925,4,89,20,251
30567.8383458647,35300.3646616541,1,60,18,102
30600.7497212932,34647.7385730212,1,115,62,313
30679.4884971616,34517.9426351957,3,98,63,276
30798.9959254948,34815.4752619325,3,103,30,223
30864.0999388753,35028.2622249389,4,68,47,235
30871.4468816068,34914.3665433404,3,106,20,139
30929.9793556459,34709.641851736,3,81,17,179
30948.5827603143,34591.4476915521,6,103,21,194
31036.0267318195,34231.4728370221,6,104,44,519
31097.6409960211,34839.2051084585,5,158,37,316
31131.8926796953,35099.3458098708,0,99,58,212
31173.3907575314,34983.7771278151,3,107,22,142
31183.4264258169,34427.9433732494,12,108,22,576
31223.052196992,34829.4529637275,1,157,46,209
31369.7561166059,34400.0062467465,1,118,46,299
31366.9798180785,34756.6998294486,6,90,22,205
31431.124005891,34589.10544919,2,144,44,377
31435.4887165021,34282.1625528914,4,96,28,175
31539.7196499153,34315.8258046301,1,137,43,564
31569.5535300926,34695.8747106481,4,83,33,457
31567.0510623715,34969.4708704592,2,72,25,312
31586.0850556439,35040.2929252782,2,93,48,355
31702.0746174475,35066.0227165168,7,70,47,398
31733.1185069984,34792.432970451,9,88,39,528
31825.4924165824,35034.2234580384,1,123,53,365
31895.8607894115,34580.138737887,10,184,193,692
31891.9431932773,34236.1586554622,6,53,50,337
31920.5461053837,34378.2880870561,7,138,167,662
31992.8521567336,34888.8231807705,4,97,52,590
32010.5353535354,34229.6184062851,1,35,12,365
32060.6078431373,35011.2913816689,4,104,98,552
32184.8542746114,34593.8105569948,16,89,68,574
32258.7223921169,34980.8943255182,1,31,18,284
32286.3060308555,34546.0625525947,9,134,79,288
32345.8361942129,34364.0922020598,7,83,130,496
32354.5189082539,34915.3528444591,0,28,35,123
32347.026419136,34663.8068546948,0,25,31,150
32457.5724585436,35078.0634462869,0,16,11,91
32454.8391568005,34533.6881316777,5,117,76,300
32494.495295446,34847.4621753858,6,49,23,179
32620.5040946315,34332.0018198362,3,67,40,211
32680.4245852187,35010.4298642534,2,10,3,15
32679.2938540333,34534.4036491677,7,101,90,313
32700.7818877551,34933.324829932,3,84,38,139
32827.6408450704,34680.3015364917,0,14,2,71
33001.7516567841,34786.8712940356,7,47,75,495
33015.4996056782,34532.2831230284,1,24,6,77
33131.7747653806,34708.8783454988,7,40,65,326
33198.7238041002,34860.9438116932,3,47,170,336
33432.5245388096,35078.117995127,4,20,27,255
33955.7863410912,34681.8023655093,1,10,0,89
34185.6123861566,35142.3559198543,0,32,2,97
34392.1091872792,35078.3830388693,0,5,6,40
34565.2754491018,34252.2279726262,0,21,1,28
34656.8811626196,34449.1000735835,0,23,0,35
34775.2644426363,34381.9458909683,3,67,2,27
34846.1717674063,34471.9720734506,1,77,4,51
34849.1590177134,35078.9376006441,5,56,4,49
35088.3271097834,34906.7913866069,0,12,0,14
35201.1453023963,34757.0011411183,5,23,6,17
35434.4922279793,34673.030224525,4,37,2,52
35532.859381618,34864.9123252859,3,19,0,16
35575.9315878378,34993.3534628378,0,13,1,16
35641.7475007141,34344.1268209083,7,89,12,68
35697.5931164545,34540.4479019331,21,46,21,72
35961.0896165446,34515.8000861698,1,13,0,24
36295.7943465793,34406.9446947972,4,25,8,112
36434.3070469799,35058.0272651007,0,4,0,36
36466.1203285421,34980.0907597536,0,5,1,36
36754.5452708165,34742.5586095392,2,11,6,74
36855.8104356151,34704.6361895644,0,8,2,71
36879.5806719204,34579.9838241394,1,14,8,76
36897.1179226864,34970.3225302616,4,9,4,51
1209.76602397082,35255.248566962,0,15,0,4
1305.72897761646,36416.5765275257,0,0,0,41
1548.61434820647,35366.3018372703,10,100,5,94
1888.22645669291,35976.4834645669,1,4,0,55
5069.78463747308,35683.7770997846,3,22,3,72
5127.11831626849,36053.3560864619,0,13,16,62
5450.16499705362,35199.603221371,6,84,11,202
5834.12624113475,35520.9156028369,0,2,0,63
7104.95833333333,36064.9398521505,2,61,3,133
9597.65343811395,36449.6058939096,0,17,3,44
9620.01188455009,36348.1436332767,0,13,4,48
9696.73511543135,35658.7986026731,4,10,2,38
10093.7523400936,35160.5741029641,1,37,3,84
10172.3654219728,35396.3636952299,5,52,11,139
10212.6892344498,35224.9153110048,3,17,2,106
10301.736532811,35758.2344107085,0,1,4,53
10850.7913503566,35226.7290085116,4,59,15,282
10991.0273114508,35664.0643948885,8,32,17,348
11400.994855463,35452.4321411073,3,12,10,145
11435.8204500978,35638.1232876712,0,14,17,161
11719.3751758087,35493.1712376934,2,16,1,93
12193.0864318041,35745.7008607685,2,68,20,189
12193.7077958497,35845.237521032,4,29,14,119
12387.8685751464,35332.9882888744,2,11,2,84
12554.9111043689,35240.7063106796,0,9,4,87
12954.3516519464,35841.1409878966,6,146,186,996
13116.5685529814,35897.6076718572,0,61,33,623
13107.9721429387,35901.3919397191,0,41,11,223
13083.7873725934,35815.4654586636,2,238,161,1069
13016.5151515152,35846.8787878788,1,46,49,159
14289.7480150983,35960.0266822856,0,18,6,51
14343.6978277315,35752.7293850643,3,30,7,88
16271.160703076,35267.4347143754,1,35,153,624
16362.447093403,35222.3089483997,1,33,150,566
16729.8580872631,35364.736227413,5,61,166,523
16920.1180929583,35521.2445641333,5,51,264,895
17133.0149346609,35519.9660858743,1,6,16,259
17138.4056776557,35190.548992674,8,42,159,858
17355.5464126469,35432.8054316984,2,35,85,290
17473.0274881517,35450.9011058452,7,17,117,387
17542.0469981807,35190.8314129776,6,51,108,663
17875.6671222475,35195.8182232346,0,3,8,28
17678.1397395283,35438.9190425906,2,54,36,528
17823.4640059679,35171.1197314435,3,33,38,195
17915.6890315053,35214.9711201867,6,43,69,530
18006.5392602206,35816.7537313433,0,17,3,79
18150.6893175929,35380.3103944716,20,94,165,564
18560.0890461746,36176.2548702393,1,28,3,77
18543.2028589993,36116.4916179337,8,93,21,223
19573.2688011914,36030.0636634401,1,8,3,52
19756.3663642708,35849.087927425,1,11,5,49
21223.290347051,35897.7625640053,1,24,4,102
21265.1368638239,35661.3627922971,3,38,11,115
21590.8069432684,35922.4635901778,0,6,4,15
21975.0552728134,35554.3290330217,9,115,26,794
22334.1324278438,35222.3256932654,0,32,1,91
22940.076617275,35197.7220816769,5,40,6,130
22960.8352897336,35486.0281348984,20,159,11,266
23667.1172487527,35776.7116892373,0,21,1,71
23738.7669070357,35607.1892418632,1,51,8,173
23853.2961069603,35651.4923318915,0,15,1,79
23865.5888843482,35199.9607682877,2,77,4,184
23874.2681102362,35752.8346456693,0,33,5,148
24724.1931207453,35840.3912576138,2,71,7,174
25186.1911498005,35162.8955386289,0,7,2,42
25333.7544050468,35792.4663911246,2,86,220,567
25458.1539059464,35193.7294986397,0,25,4,139
25530.4489795918,35492.7902160864,7,97,63,336
25650.8834845735,35929.4823956443,4,11,19,132
25867.9059903804,35377.117839965,2,28,8,123
26247.695280083,36151.6314834025,2,91,23,348
26116.0344315821,35812.6004749184,5,65,40,728
26374.1087026852,35666.7046263345,0,100,12,486
26589.2481047553,35872.0361819435,3,136,51,867
26955.9448441247,35884.3993895792,1,90,15,371
26969.7242656134,35578.1399654406,3,154,57,823
27071.9826771654,35345.8322834646,8,137,17,449
27080.295620438,35541.1304136253,1,120,21,464
27180.7004880555,35925.4356537375,1,142,141,898
27258.8116883117,35367.1536796537,1,142,52,678
27292.2830548926,35640.2897374702,8,103,90,692
27391.4513812155,36072.5331491713,17,63,107,1264
27466.1664425921,35954.9771443937,6,75,48,499
27571.6282679739,35640.4910130719,10,157,23,491
27593.108837738,35303.3648763853,10,188,108,696
27654.2555455635,35998.5239808153,3,68,24,557
27715.3247487437,35577.1190326633,1,35,32,639
27786.7329896907,36002.5778350515,1,56,27,292
27856.9537482539,35787.6256402297,16,193,76,746
28037.7958115183,36010.1447489991,4,116,82,483
28104.4323319027,35768.3290414878,1,25,25,398
28267.9075911844,35424.9441938394,4,222,33,1101
28315.9142648668,36007.916453849,4,136,47,465
28382.5002616431,35663.041862899,4,104,10,539
28656.7884698743,35413.8385348938,7,28,8,294
28841.8100162506,35400.8286305215,5,223,17,738
28951.9921238457,35623.1827810972,5,123,27,671
29027.9489264802,35547.119713728,1,53,3,292
29195.4836488812,36062.7917383821,4,114,7,681
29323.9944242424,35772.4363636364,0,30,6,263
29402.5935002664,35362.831113479,13,143,37,752
29550.659368002,35812.2326449366,2,163,108,563
29670.0033061494,35647.0952171038,2,94,28,316
29710.7160811197,35479.4872893459,3,122,34,645
29736.7890772128,36052.8905367232,7,213,50,1011
29764.732494353,35161.5734107777,9,103,65,820
29788.8570738774,35653.1752776436,0,98,13,234
29881.731522707,36013.2230632235,1,36,17,364
29903.760977818,35496.6172476234,1,95,15,247
29932.1303583977,35268.127547435,3,187,21,640
29955.9114906832,35954.4081632653,0,23,9,281
30018.4992551607,35721.9891466269,4,255,33,694
30109.2257709251,35357.251835536,4,118,20,727
30259.2298578199,35297.6548183254,4,93,30,260
30270.7919075144,35195.1673089274,3,106,54,484
30286.5467701342,35376.5031459732,3,188,35,576
30402.3087736306,35760.5770722249,6,287,70,880
30517.7933008875,35374.9559118237,1,98,34,471
30602.9404145078,35255.1534974093,1,70,6,105
30559.9894202285,35301.0046550995,0,2,0,4
30617.8561863953,35502.2734333155,4,164,11,511
30627.8737777778,35230.7390222222,1,155,14,375
30696.7612068965,35715.3890804598,5,120,51,576
30753.2870771899,35955.3052905464,7,138,23,679
30927.0531466172,35304.9228952252,18,173,55,593
31018.2611232677,35237.5217602723,15,141,118,499
31062.9969083755,35395.8271500843,10,218,88,945
31115.4058788599,35847.6689429929,8,106,58,569
31155.1313092979,35182.154459203,10,143,97,702
31274.6247321702,35574.1111111111,2,171,21,773
31382.9689316048,36013.1240500671,0,40,15,305
31457.6487725924,35299.8322093337,10,121,191,940
31478.8598045205,35505.6795968235,9,162,90,818
31586.5311016737,35847.3297526855,6,65,73,402
31680.8166441137,35468.3917456022,2,37,52,427
31851.4567741935,35947.0067741935,1,17,2,44
31895.4816941852,35223.3521177315,8,66,129,527
31945.2608272506,35158.9401459854,6,71,139,448
31969.6187311178,35535.33081571,10,36,105,430
32027.7593805837,35278.8132817153,4,115,50,449
32082.1047140649,35411.135625966,4,42,37,220
32102.9805408971,35569.4422823219,9,29,72,199
32321.7137299197,35634.0951305221,10,42,45,453
32299.8830574146,35351.9890806622,5,60,81,483
32422.1468383312,35801.9237288136,5,66,20,305
32537.57295262,36018.269218701,2,34,53,225
32568.0603689212,35271.590273896,4,89,123,480
32598.6599075062,35366.8224831021,5,82,60,505
32655.9000718907,35993.7925952552,6,28,22,213
32856.8940177253,35264.1059822747,5,47,80,289
32928.494075219,36018.8732612056,0,13,12,250
32987.4069360484,35480.8160992682,4,64,51,417
33063.7305755396,35357.3133093525,0,19,10,131
33105.8741092637,35907.2604908947,0,11,19,95
33125.9332591769,35770.8834816463,3,34,7,158
33158.9654368109,35644.6891433418,14,86,203,679
33244.4365580943,35875.8881866796,1,48,23,222
33300.8465346535,35798.6795379538,24,35,33,235
33382.6086956522,35690.0165476963,8,42,65,379
33395.0405455904,35942.1137892377,3,24,8,138
33563.4707996406,35714.7223719677,0,25,13,218
33874.3059477963,35846.9940094138,1,18,0,66
33881.7224409449,35196.1350393701,2,16,0,59
33922.789039039,35750.7477477478,2,29,5,87
33933.1632368329,35471.9644227415,2,29,4,153
34221.6593213729,35289.1770670827,6,42,4,123
34465.4821587868,35286.8487957181,0,6,2,61
34496.8707360862,35187.5987432675,1,14,1,54
34742.7300479721,35645.7047535979,1,17,3,63
34800.0674412015,35802.4757721734,0,11,5,60
34954.7607875995,35721.2995391705,0,17,1,57
35001.7001710864,35564.24465355,4,54,2,121
35611.6517453799,35958.276386037,0,8,1,39
35824.290651307,35360.2060256978,3,77,7,226
35932.5985648794,35415.6912497508,1,64,5,161
36043.165360209,35579.8368794326,1,32,2,80
36101.7771568285,36047.5022703458,0,2,1,73
36139.239625712,35230.4979658259,0,2,0,51
36199.6416251437,35327.5028746646,1,16,3,49
36488.9283559578,35323.7334087481,1,32,1,89
36715.2951388889,35187.5232371795,6,26,6,86
36837.8051326664,35957.3692909961,1,14,1,36
36942.7876823339,35954.5764451648,4,14,3,40
36969.9557481752,35181.861770073,7,50,4,69
37029.7098825832,35504.5650684932,0,7,1,27
1287.31484049931,37026.3878871937,0,6,1,30
1285.73305338932,36909.3476304739,0,6,2,34
1436.56480380499,37041.2170035672,2,17,1,22
2159.83506780196,36234.0293282876,0,10,2,89
2208.83192223267,36369.6026967701,0,14,1,94
2414.61039861352,36804.4287694974,0,22,3,42
2751.96654411765,36554.4558823529,20,288,25,564
2865.77095310136,36947.6057488654,0,11,0,36
3028.01532175689,36380.4776673786,0,39,7,363
3055.11576971214,37005.0622653317,4,51,83,206
3422.14378860673,36845.6304049417,2,104,81,376
3530.55207517619,36478.5548159749,3,45,5,135
3580.95755022683,36383.1970187946,2,40,2,121
3835.66648381788,37037.1245200219,0,6,2,18
3841.58450704225,36955.3433098592,2,20,1,44
4063.58786692759,36419.3225048924,0,17,2,95
4487.74048706241,36365.3702435312,1,32,4,120
5153.92374350087,36373.1594454073,6,21,7,106
5274.79581331503,36235.9921070693,0,18,4,87
7851.27551388388,36186.2996754418,2,25,4,91
8524.05744822979,36444.5978623914,1,31,3,136
8699.57319223986,36437.3100529101,0,48,3,153
8968.82954107212,36733.6725800231,0,61,4,136
9074.96942631398,36429.8546891103,3,94,5,223
9258.99478351591,37034.3463745436,0,63,11,165
9597.68138424821,36449.7537788385,0,150,5,210
9620.04172413793,36348.0255172414,1,112,9,336
9336.69225543478,36292.4602581522,4,41,8,165
9409.75996810207,36387.5579479001,0,11,0,56
9451.65478323182,36980.1284485847,2,11,2,41
9609.14657210402,36394.8368794326,1,38,2,103
9913.54466546112,36953.0688969259,0,12,2,69
10186.2866894198,36529.5405290102,0,50,5,198
10209.7754940711,36546.9588932806,0,28,4,31
10378.0180668473,36219.128124059,3,35,11,91
10349.1050847458,36659.3468926554,3,9,6,19
10419.5522945571,36689.370864461,0,10,1,13
10563.1811619113,36473.6778961843,0,30,4,104
10667.0164383562,36508.7921722114,0,28,1,23
11426.9122472339,36229.0381533766,1,25,3,110
12246.0158610272,36525.0154833837,2,11,4,54
12801.8227620333,36302.5258659469,2,31,4,88
12806.7898832685,36199.7247081712,0,32,4,188
13060.7650526316,36331.088,2,59,2,201
13136.5374645606,36494.409072499,1,15,3,117
13384.0925250684,36136.5651777575,1,32,2,156
15075.8651268303,36114.4850484636,3,31,3,121
15716.6474732006,36341.187136294,2,99,4,214
15892.0055382485,36451.5562478366,1,42,2,155
16092.3681571249,37010.1366485583,0,5,1,27
16675.7135519557,36895.4334255235,1,15,3,75
17755.9144602851,36118.8342158859,2,11,5,110
17824.8773349938,36729.2275840598,0,8,1,32
