cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF,cluster
2010,1193.31102814474,18490.7369327972,2,118,0,603,0,0,0,3,3,1,0,1,24,32,25,0,4,0,0,noCluster
2011,1339.85791589363,17820.7755875077,8,704,9,2248,0,0,0,2,5,6,0,2,1,147,9,0,2,0,0,noCluster
2014,9914.41898954704,18196.5476190476,39,112,6,122,13,8,0,26,5,2,0,0,5,6,31,0,13,0,0,noCluster
2015,11217.8561282468,18162.1097808442,2,78,1,199,5,10,1,0,4,3,0,2,4,4,12,0,7,0,0,noCluster
2016,11872.947514665,17868.1685705465,7,58,23,71,2,3,0,6,8,2,0,3,3,2,27,0,6,0,0,noCluster
2017,14548.102891378,17735.4378744465,7,82,0,115,2,1,1,0,2,4,0,1,0,4,16,0,7,0,0,noCluster
2018,14635.3925529326,18004.0462399611,22,112,7,87,19,19,1,12,13,12,0,1,5,3,18,0,21,1,0,noCluster
2019,15116.7654171705,17989.1898428053,2,87,0,50,0,4,0,16,4,2,0,0,0,12,35,0,0,0,0,noCluster
2020,16469.7316455696,17721.5081012658,36,131,12,135,15,10,0,17,6,5,0,0,1,7,17,0,8,0,0,noCluster
2021,25367.4417634793,18285.8945487042,0,62,0,40,0,3,0,3,0,0,0,0,1,4,3,0,3,0,0,noCluster
2022,28818.4354231975,17962.212539185,5,41,1,27,2,1,1,3,1,1,0,6,2,2,7,0,1,0,0,noCluster
2023,29012.3137614679,18077.4660550459,2,49,0,33,1,1,1,3,2,0,0,0,0,1,29,0,2,0,0,noCluster
2024,29342.7751333607,17925.5207221994,11,50,5,53,4,2,1,2,6,3,1,1,2,2,22,0,8,0,0,noCluster
2025,29392.9073494918,18028.0930414386,1,26,0,23,0,1,0,4,0,0,0,0,0,0,12,0,2,0,0,noCluster
2026,32322.3722159305,17763.4567761419,0,51,0,64,0,5,0,10,0,1,0,0,0,7,5,0,0,0,0,noCluster
2028,34496.8026456918,17991.0336074365,0,55,0,66,0,1,0,1,0,0,0,0,0,2,2,0,2,0,0,noCluster
2029,37322.6625405246,17746.7341585617,0,43,0,81,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,noCluster
2043,10628.827831958,19023.5300075019,0,20,1,157,0,2,0,1,1,1,0,0,0,3,18,0,6,0,0,noCluster
2044,10689.9513812155,19104.1406998158,1,16,3,143,3,1,0,4,3,1,0,0,2,4,10,0,4,0,0,noCluster
2045,10993.4825284649,18646.1892422458,42,118,9,106,5,3,0,8,22,15,0,0,5,10,21,0,21,0,0,noCluster
2046,11261.1758982036,19439.9011976048,9,89,0,87,1,0,0,2,1,0,0,0,0,2,1,0,1,0,0,noCluster
2047,16105.0119276645,18809.3108888034,3,67,1,46,0,2,0,1,2,2,0,0,2,7,29,0,4,0,0,noCluster
2048,16932.0697578991,18824.1259745589,1,45,1,49,2,4,0,8,7,10,0,1,0,0,3,0,0,0,0,noCluster
2049,18857.4943859649,18960.7347368421,3,64,5,48,4,5,0,2,10,10,0,5,9,9,42,0,15,0,0,noCluster
2050,18934.5262729124,18531.3458248472,6,81,0,54,5,7,1,19,3,3,0,1,0,4,32,0,6,0,0,noCluster
2051,19250.9589201878,19404.3423317684,1,49,0,20,2,8,0,15,0,1,0,2,0,2,6,0,0,0,0,noCluster
2052,19273.0307354555,18799.2092938163,0,57,1,29,2,5,0,9,1,2,0,0,0,1,37,0,6,0,0,noCluster
2053,19549.2227144583,18969.1091421667,1,43,1,16,0,1,1,10,0,0,0,0,0,0,8,0,2,0,0,noCluster
2054,19596.4890750182,19224.5094683176,3,35,0,30,8,5,0,6,0,3,0,0,0,2,5,0,2,0,0,noCluster
2055,19833.198241114,18916.4305606449,2,43,1,30,3,7,2,6,4,2,0,1,5,6,23,0,4,0,0,noCluster
2056,19945.5805116629,19197.6685477803,40,92,1,55,20,17,0,28,8,2,0,1,1,2,26,0,10,0,0,noCluster
2057,28485.8340318525,18878.81496228,6,96,3,137,4,7,0,5,6,12,0,0,3,4,20,0,4,0,0,noCluster
2058,28556.6986133768,19384.1880097879,0,76,0,57,4,10,0,13,2,1,0,4,0,0,18,0,7,0,0,noCluster
2059,29215.8325415677,19411.0273159145,6,80,5,41,7,4,0,6,7,5,0,0,1,4,19,0,4,0,0,noCluster
2060,29256.3371266003,18761.6603129445,14,108,1,94,15,12,1,8,15,14,0,1,13,6,59,0,27,0,0,noCluster
2061,30494.9426040062,19243.9094761171,1,57,0,49,0,0,0,10,0,0,0,0,1,1,4,0,0,0,0,noCluster
2062,33270.04606562,19050.5778885024,0,183,0,241,2,4,1,17,0,0,0,1,1,6,3,0,8,0,0,noCluster
2063,33285.9589847033,18858.5210959825,16,145,0,194,5,9,0,5,0,0,0,0,0,2,0,0,11,0,0,noCluster
2066,35017.1905796118,19358.2083616126,32,278,3,242,1,3,0,28,4,2,0,4,3,20,4,0,7,0,0,noCluster
2067,37125.412872304,19094.1533721328,0,64,0,40,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,noCluster
2084,7095.35748088824,20089.7906807426,2,64,0,79,4,15,2,34,1,0,0,1,4,0,26,0,8,0,0,noCluster
2085,7187.28132938188,19916.3526672312,5,67,3,100,6,11,2,27,8,14,0,1,9,10,28,0,17,0,0,noCluster
2086,8052.17786731904,19810.067635631,20,107,1,419,2,25,0,9,3,12,0,3,0,2,3,0,19,0,0,noCluster
2087,8040.12601351351,20272.8905405405,9,89,2,95,5,7,0,11,4,2,0,4,0,5,3,0,6,0,0,noCluster
2088,11141.0155140678,19539.8372337628,20,153,1,174,6,8,0,4,3,8,0,1,0,1,1,1,7,0,0,noCluster
2089,13928.3769507803,20141.9049219688,5,53,0,31,1,5,0,3,2,2,0,0,0,3,5,0,5,0,0,noCluster
2090,14042.0919679689,20167.0089784033,0,34,0,13,0,0,0,1,0,0,0,3,0,4,2,0,0,0,0,noCluster
2091,16037.2799902272,20329.9748350843,2,93,0,21,1,1,0,4,1,2,0,0,0,3,4,0,1,0,0,noCluster
2092,17056.9703791469,19699.1382306477,0,37,0,37,0,0,0,4,1,1,0,0,0,1,17,0,1,0,0,noCluster
2093,19089.9634002361,19486.3146399055,1,59,0,29,2,4,0,15,2,7,0,0,0,0,16,0,3,0,0,noCluster
2094,19808.3979986354,20086.4778257903,28,115,2,121,20,18,0,4,13,6,0,0,3,5,15,0,15,0,0,noCluster
2095,19904.0387837838,20415.2855405405,34,84,16,91,20,18,0,4,13,6,0,0,3,5,15,0,13,0,0,noCluster
2096,20211.5949772909,19919.1926262356,15,118,1,42,10,18,1,13,6,5,0,0,1,5,13,0,13,0,0,noCluster
2097,25398.597454789,20236.1701272605,1,68,1,94,1,0,1,7,0,0,0,4,4,4,10,1,7,0,0,noCluster
2098,25802.1721204188,20206.8504581152,3,82,1,110,1,7,0,7,0,0,0,0,0,4,7,0,2,0,0,noCluster
2099,26729.8079650846,19817.937806874,4,81,0,38,3,0,0,0,5,1,0,0,0,4,9,0,4,0,0,noCluster
2100,35174.748259673,19502.6329933625,0,250,0,154,0,1,0,3,1,0,0,0,0,5,1,0,5,0,0,noCluster
2101,36293.071994716,20288.4887714663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noCluster
2106,39538.1771720613,19457.1689948893,0,94,0,55,3,0,3,3,1,0,0,0,1,2,2,0,0,0,0,noCluster
2116,939.687553832903,20868.7790697674,4,119,1,71,2,3,3,2,3,2,0,5,9,7,68,0,2,0,0,noCluster
2118,2664.00344901919,20975.5406337573,21,30,3,76,4,13,2,74,10,10,0,1,4,9,27,0,5,0,0,noCluster
2119,2746.6260206859,20842.4997278171,6,36,2,73,3,5,0,46,5,1,0,0,1,2,7,0,0,0,0,noCluster
2120,2850.49507451377,20986.4435463501,0,69,0,56,0,1,0,44,5,0,0,0,3,8,28,0,0,0,0,noCluster
2121,3301.82746878547,20853.4086265607,8,71,0,78,7,5,0,7,13,1,0,1,2,7,49,0,1,0,0,noCluster
2122,3415.42698548249,20928.340449758,3,95,0,93,0,3,0,30,0,0,0,1,1,2,70,0,2,0,0,noCluster
2123,4532.69800124922,21124.7304809494,12,43,0,66,5,9,0,13,2,0,0,0,0,0,29,0,0,0,0,noCluster
2124,4683.66947621915,21128.8386514148,2,72,0,27,7,3,1,0,1,0,0,1,0,1,2,0,1,0,0,noCluster
2125,5892.15532359081,20992.9895615866,6,76,0,43,4,1,0,23,0,0,0,2,0,4,22,0,2,0,0,noCluster
2126,7767.77635327635,21010.9946581197,0,80,0,43,0,1,0,4,5,2,0,0,5,8,18,0,10,0,0,noCluster
2127,7811.45843137255,20501.5254901961,11,76,0,112,6,5,0,6,2,2,0,2,0,8,25,0,2,0,0,noCluster
2128,11034.6323309874,21240.0938366389,52,45,0,647,6,18,0,248,15,48,0,4,13,0,1,0,13,0,0,noCluster
2129,12455.2142324888,21016.6106557377,1,70,0,70,0,2,0,3,0,0,0,0,0,4,6,0,6,0,0,noCluster
2130,17001.7291838417,20492.8685078318,3,45,0,39,2,0,0,1,1,1,0,1,3,4,9,0,15,0,0,noCluster
2135,26486.3478799901,20936.0176047607,5,80,0,72,1,4,0,2,1,1,0,1,3,4,17,0,12,1,0,noCluster
2136,26975.4167057719,20635.7426873143,0,7,0,4,0,0,0,0,0,1,0,0,9,16,9,0,27,0,0,noCluster
2140,28034.0628459204,20737.7091590787,12,56,0,47,3,6,0,13,6,4,0,3,4,12,10,0,4,0,0,noCluster
2141,28089.8383426363,20580.0081580077,5,72,0,44,4,5,0,12,6,3,0,0,2,4,12,0,7,0,0,noCluster
2142,28355.3632666341,21203.8654628274,14,100,1,60,12,14,1,12,0,3,0,0,2,5,25,0,12,0,0,noCluster
2143,31287.4685266313,20539.4097302283,10,97,1,65,1,0,0,2,3,2,0,1,0,8,5,0,1,0,0,noCluster
2144,31354.9272659455,20675.720999627,3,57,2,57,4,4,0,0,2,2,0,3,2,1,3,0,5,0,0,noCluster
2145,33194.478553137,20458.5838668374,0,59,1,25,0,0,0,3,0,0,0,0,0,1,4,0,1,0,0,noCluster
2146,34078.1101211689,20878.1507483963,11,69,1,46,7,7,0,7,6,6,0,0,0,2,1,0,1,0,0,noCluster
2161,3454.38555956679,22193.9198555957,19,96,1,105,8,9,1,25,17,12,0,2,6,15,46,0,10,0,0,noCluster
2162,4195.03542009885,21418.6688632619,3,66,1,85,1,3,0,9,3,4,0,2,13,3,22,1,12,1,0,noCluster
2163,6646.44719667754,21444.5400474637,4,123,1,139,1,6,0,15,4,5,0,2,2,12,7,0,8,0,0,noCluster
2164,10332.573242829,22167.051237136,13,32,0,432,6,10,0,34,0,12,0,0,15,2,39,0,6,0,0,cluster1
2165,11216.6386391252,21595.4257594168,12,11,0,670,2,14,0,15,1,16,0,1,18,1,33,0,4,0,0,cluster1
2166,12284.7483693786,21687.1661517336,8,87,1,97,3,8,0,9,9,4,0,4,5,2,11,0,20,0,0,cluster1
2167,12340.4852272727,21350.4231060606,14,77,0,33,0,2,0,2,4,3,0,1,3,3,10,0,11,0,0,noCluster
2168,15529.9842993152,21983.2355102723,9,48,0,734,3,35,0,82,2,12,0,4,56,4,15,0,32,0,0,cluster1
2169,15552.2874762808,22208.654459203,11,61,0,279,4,33,0,100,0,9,0,0,33,3,2,0,15,0,0,cluster1
2172,18153.3214847056,22154.9507919236,18,18,0,593,1,9,0,6,0,24,0,2,19,1,5,0,12,0,0,cluster1
2173,21150.7307443366,22179.4258899676,16,107,0,101,12,8,1,14,3,2,0,2,3,1,4,0,4,0,0,noCluster
2175,21396.0100380755,21954.2530287297,3,63,1,41,3,10,1,2,1,5,0,1,1,1,6,0,1,0,0,noCluster
2176,21576.9635542169,21698.5725903614,12,97,0,90,1,3,4,4,3,6,0,2,2,6,9,2,3,0,0,noCluster
2177,21872.4888111888,21503.4748251748,5,77,0,57,0,10,0,0,0,7,0,0,1,7,15,0,0,0,0,noCluster
2178,22086.8204283361,21877.9667764964,14,96,0,61,7,17,1,1,4,2,0,1,2,4,11,0,0,0,0,noCluster
2179,22228.593509535,21732.6620943459,15,106,0,81,11,23,0,0,3,1,0,0,2,5,6,0,4,0,0,noCluster
2180,22628.3153513154,21577.9986679987,8,77,0,80,0,1,0,10,9,8,0,2,7,6,27,0,19,0,0,noCluster
2181,23084.3167073596,22148.9996512033,7,44,0,422,2,34,0,31,0,8,0,0,5,1,1,0,4,0,0,noCluster
2182,23159.478072763,21909.5398230089,6,17,1,323,0,10,0,12,0,9,0,1,8,3,7,0,3,0,0,noCluster
2183,24251.1945293399,21582.7923288509,2,32,0,455,0,6,0,35,0,16,0,2,51,3,11,0,8,0,0,noCluster
2184,25195.0106007067,21967.9861181222,2,65,0,116,0,2,0,13,0,0,0,0,0,5,15,0,2,0,0,noCluster
2185,25836.4138732161,22027.1649518752,2,64,0,66,2,2,0,12,3,0,0,0,0,1,2,0,4,0,0,noCluster
2186,26601.4172755741,21726.1623173278,14,133,0,157,7,4,0,1,6,4,0,0,0,1,14,0,4,0,0,noCluster
2187,35481.425592082,22169.659243549,0,37,0,26,1,0,0,1,1,0,0,4,5,6,4,0,1,0,0,noCluster
2188,35754.4622235872,22108.2457002457,6,56,2,35,1,0,0,2,1,0,0,0,0,1,7,0,1,0,0,noCluster
2189,37373.9746765758,21817.0217451142,1,79,0,84,0,2,0,3,0,0,0,1,2,4,3,0,4,0,0,noCluster
2190,37635.106404584,21786.7700007253,1,286,0,153,0,6,0,30,0,2,0,0,1,9,17,0,8,0,0,noCluster
2191,37771.0321233537,21350.5868936717,7,98,1,81,5,1,1,4,1,0,0,1,2,2,3,0,6,0,0,noCluster
2211,467.195214979196,22240.23370319,11,95,2,65,8,2,0,7,12,9,0,1,2,5,76,0,4,0,0,noCluster
2212,4375.64517405063,22504.8314873418,2,63,1,62,3,5,1,48,9,5,0,1,0,3,53,0,0,0,0,noCluster
2213,9433.69117153407,23050.718529708,5,61,0,18,8,4,0,1,1,5,0,0,1,5,2,0,3,0,0,cluster1
2214,9773.09545239223,23120.8600189484,10,89,0,49,4,4,0,8,12,6,0,1,2,5,12,0,13,0,0,cluster1
2215,10130.7328835086,22541.9126810875,7,13,2,571,0,11,1,281,6,10,0,5,29,2,15,0,8,0,0,cluster1
2216,10373.8634134952,23139.5101564324,8,8,1,399,0,8,0,29,11,7,0,3,12,1,18,0,10,0,0,cluster1
2217,10494.0804066543,22242.9549445471,9,9,0,309,1,17,0,13,1,10,0,1,14,2,32,0,11,0,0,cluster1
2218,10517.1002414293,22882.6328343795,14,11,2,1192,2,18,1,32,0,0,0,1,13,2,3,0,16,0,0,cluster1
2219,10595.1525443928,22759.8594923132,11,4,0,857,0,10,0,43,0,1,0,1,10,6,12,0,22,0,0,cluster1
2220,10672.7434699879,22867.9359972323,24,5,0,557,2,13,0,32,0,0,0,0,3,5,6,0,15,0,0,cluster1
2221,10665.2626877791,22573.820138043,10,29,0,435,6,12,0,21,3,3,0,12,6,7,7,0,18,0,0,cluster1
2222,10753.6197940503,22947.5248283753,28,6,0,1191,3,17,0,67,0,3,0,0,13,1,7,0,53,0,0,cluster1
2223,10897.8095420579,22442.2745736731,30,47,0,885,0,6,0,23,0,1,0,1,20,6,17,0,24,0,0,cluster1
2224,11012.4153936545,22591.4481002742,30,18,0,874,2,13,0,64,0,0,0,1,2,1,2,0,7,0,0,cluster1
2229,11487.2235294118,23076.9551372549,19,4,5,844,1,1,0,14,0,2,0,1,13,3,9,0,3,0,0,cluster1
2232,12368.2654060067,22814.1437152392,8,19,0,849,0,5,0,82,0,42,0,1,7,3,4,1,4,2,0,cluster1
2234,13154.3000406009,22969.5385708486,7,5,0,478,0,14,0,29,0,12,0,0,26,0,8,0,17,0,0,cluster1
2235,13424.1600199402,22921.8378198737,5,98,0,130,1,12,0,23,0,6,0,0,2,1,4,0,6,0,0,cluster1
2237,13540.0783310067,22307.2498836668,30,15,0,516,8,9,1,68,2,12,0,2,81,2,47,0,9,0,0,cluster1
2238,13565.94943261,23150.9544097153,1,8,2,136,0,6,1,50,0,0,0,0,22,0,32,0,16,0,0,cluster1
2239,13737.1326851587,22294.1652845296,7,84,1,193,1,4,0,12,3,4,0,1,13,1,9,0,6,0,0,cluster1
2240,13802.9828588919,23132.7370676462,3,18,5,245,4,9,0,23,0,0,0,0,9,0,2,0,8,0,0,cluster1
2241,13988.7734375,22571.7103207237,7,9,1,443,0,12,0,9,0,14,0,0,22,1,3,0,14,0,0,cluster1
2242,14022.1622704508,22906.9821368948,9,16,0,824,0,15,0,12,0,0,0,0,27,2,1,0,20,0,0,cluster1
2243,14178.795389049,22456.5859011306,13,18,0,581,0,4,1,112,0,26,0,0,18,0,13,0,12,0,0,cluster1
2244,14286.9348370927,23048.8715209075,15,9,1,883,1,10,0,439,0,37,0,3,66,0,44,0,18,0,0,cluster1
2245,14306.6052318668,22818.642687277,2,13,0,371,5,2,0,18,2,12,0,2,16,3,3,0,6,0,0,cluster1
2246,14393.1654915785,22441.1472777125,7,26,0,560,0,10,0,12,0,4,0,3,6,7,10,0,15,0,0,cluster1
2247,14523.5268688799,23085.971578696,11,25,0,370,0,23,0,66,1,5,0,0,12,1,4,0,7,0,0,cluster1
2248,14699.628157431,22446.7417270413,22,46,6,302,8,8,2,0,0,5,0,3,5,2,3,1,10,0,0,cluster1
2249,14743.0156173743,22705.9674638035,42,57,0,664,8,15,0,14,1,3,0,1,0,2,0,0,3,0,0,cluster1
2251,14852.4293064417,22728.0839678946,2,7,0,25,1,3,0,6,0,0,0,1,1,3,2,0,6,0,0,cluster1
2252,15269.8289570552,22779.3371779141,23,19,0,182,3,12,0,22,6,40,0,0,21,2,16,0,22,0,0,cluster1
2253,15348.8590288655,22933.1979189975,1,11,0,203,1,8,0,27,0,6,0,7,42,2,56,0,15,0,0,cluster1
2254,15451.3526194588,22824.4700633276,6,11,0,224,0,10,0,42,0,6,0,0,27,2,22,0,15,0,0,cluster1
2255,15997.7905004241,22687.3042126096,0,37,0,43,1,2,1,5,2,0,0,0,1,2,6,0,5,0,0,cluster1
2256,15987.2601600985,22960.6160714286,2,7,1,378,0,1,1,2,0,0,0,1,9,0,4,0,6,0,0,cluster1
2257,16099.4143678161,22842.3367816092,4,3,0,352,0,6,0,2,0,1,0,0,11,1,2,0,2,0,0,cluster1
2258,16288.5786435786,22734.7519640853,30,72,0,703,4,19,1,7,2,13,0,3,33,4,25,0,24,0,0,cluster1
2259,16278.4722222222,22865.037808642,13,42,0,416,6,22,0,11,4,5,0,4,22,2,16,0,9,0,0,cluster1
2260,16366.473943662,22968.4246478873,15,44,0,926,0,25,0,125,0,6,0,2,43,0,18,0,13,0,0,cluster1
2262,16792.6680699482,23001.0132772021,1,19,0,153,0,5,0,8,0,0,0,0,10,1,3,0,3,0,0,cluster1
2263,16983.0206738132,22756.3455844819,6,6,0,226,0,18,0,0,0,1,0,5,21,3,1,0,6,0,0,cluster1
2264,17139.219058296,22479.7547085202,10,8,0,251,2,13,0,2,1,6,0,4,48,11,19,0,38,0,0,cluster1
2265,17771.8546166477,23083.6414045724,1,19,0,88,0,1,0,0,0,2,0,0,17,1,16,0,1,0,0,cluster1
2266,17703.4370447451,23138.2112382934,11,69,0,753,0,5,0,2,0,2,0,0,13,0,30,0,8,0,0,cluster1
2268,17892.8727391589,22708.5358465897,8,4,1,663,2,12,1,67,2,12,0,4,30,1,46,0,20,0,0,cluster1
2269,18189.1203552232,22422.7861649918,13,15,2,457,6,12,4,118,5,17,0,6,69,3,55,0,24,0,0,cluster1
2270,18768.2351851852,22800.650617284,3,44,1,35,1,0,1,8,1,1,0,0,3,0,4,0,1,0,0,cluster1
2272,19009.9713166144,22990.2264890282,8,23,2,961,0,1,0,172,0,21,0,0,124,2,26,0,6,0,0,cluster1
2273,19228.3583890857,22945.3178538633,18,41,0,429,0,21,0,55,0,11,0,0,28,1,14,0,4,0,0,cluster1
2274,19329.1033670826,23058.6816576407,10,19,2,457,2,15,2,45,2,25,0,1,24,2,9,0,4,0,0,cluster1
2275,19591.1867385192,23047.6928303655,13,10,0,437,1,19,0,13,0,5,0,0,24,1,8,0,7,0,0,cluster1
2276,19722.1165452653,23099.3354144988,8,9,0,412,0,14,0,6,1,4,0,1,19,0,4,0,4,0,0,cluster1
2277,19846.6285507509,23095.3929799168,9,7,0,358,1,14,0,4,0,8,0,5,17,1,3,0,7,0,0,cluster1
2278,21526.6714300725,22973.0006304508,20,25,2,613,5,24,1,133,0,27,0,3,27,1,16,0,43,0,0,cluster1
2281,22513.0256997455,22272.4180661578,12,67,0,34,10,7,0,3,6,3,0,0,2,2,3,0,10,0,0,noCluster
2288,23222.4672364672,22654.6125356125,1,41,0,326,0,1,0,3,0,2,0,0,2,3,1,0,0,0,0,noCluster
2289,23318.7268041237,22930.7662739323,15,11,0,645,2,17,0,16,0,22,0,0,40,2,10,0,0,0,0,noCluster
2290,23319.0067681895,23051.2298767223,1,5,0,291,1,17,0,24,0,12,0,0,20,0,6,0,0,0,0,noCluster
2291,23993.1089588378,22660.1354069659,1,45,0,544,2,28,0,142,1,26,0,0,23,1,4,0,7,0,0,noCluster
2292,24057.3120781941,22934.6909471724,7,12,0,400,2,52,0,61,0,25,0,1,20,2,5,0,7,0,0,noCluster
2293,24154.7435416667,22575.9139583333,5,17,1,377,1,23,1,17,1,39,0,0,14,0,8,0,13,0,0,noCluster
2294,24213.0560854636,22759.6032048836,3,8,0,314,3,20,0,18,1,13,0,2,29,0,11,0,20,0,0,noCluster
2295,24391.3855995986,23044.0674862017,14,38,3,635,3,17,0,54,1,65,0,0,58,3,17,0,23,0,0,noCluster
2296,24911.8128858025,22548.755787037,21,46,0,701,6,59,0,92,1,31,0,0,0,0,0,0,1,0,0,noCluster
2297,24930.5286012526,22409.836743215,7,20,0,505,4,42,0,37,1,48,0,3,4,2,6,0,16,0,0,noCluster
2298,25102.2434431742,22533.4490024658,5,11,1,614,0,8,1,35,0,27,0,2,3,1,8,0,13,0,0,noCluster
2299,25187.8290790791,22261.9834834835,5,5,1,739,0,6,0,26,1,34,0,2,3,0,11,0,13,0,0,noCluster
2300,25638.2611253197,23118.052173913,0,112,0,85,0,0,0,5,0,1,0,0,0,4,9,0,4,0,0,noCluster
2301,26323.5311262026,22605.0681946803,3,112,1,85,2,3,1,3,7,3,0,9,3,8,24,0,15,0,0,noCluster
2302,28448.9992852037,22306.666547534,4,73,2,50,4,5,0,4,4,7,0,0,0,2,18,0,4,0,1,noCluster
2303,33534.833450063,22773.5238828968,3,269,1,646,1,2,1,1,2,2,0,1,2,5,5,0,6,0,0,noCluster
2304,35604.438341215,23079.1440523827,0,43,0,18,0,1,0,5,0,0,0,0,1,1,1,0,2,0,0,noCluster
2305,35682.8568443051,23027.4305120167,1,41,0,21,1,1,0,12,0,0,0,1,0,1,0,0,0,0,0,noCluster
2307,36146.9252494028,22762.3880848672,6,148,0,72,1,5,1,7,3,1,0,0,0,5,0,0,4,0,0,noCluster
2308,36464.6076877184,22268.1386687122,19,33,2,745,1,19,1,284,3,129,0,10,233,7,44,0,24,0,0,noCluster
2309,37388.6776119403,22482.2144989339,0,104,0,55,0,1,0,0,1,1,0,1,1,7,9,0,5,0,0,noCluster
2331,163.418244597906,23564.088438405,13,5,1,988,1,45,0,186,3,279,0,1,93,4,11,0,39,0,0,noCluster
2332,147.009878419453,23974.9240121581,5,12,1,909,1,10,0,127,0,118,0,1,34,1,14,0,16,0,0,noCluster
2333,212.509728773585,23280.7125589623,2,14,0,41,0,2,0,3,2,2,0,3,0,1,3,0,5,0,0,noCluster
2334,430.314030612245,24038.5383928571,14,2,0,1163,9,43,0,266,5,404,0,4,51,9,40,0,35,0,0,noCluster
2335,1401.66595925297,23749.3357385399,9,6,3,707,5,19,1,16,3,127,0,6,54,3,42,0,22,0,0,noCluster
2336,1755.82671315949,23850.2465130382,9,13,9,741,16,57,0,25,4,113,0,7,174,3,30,0,16,0,0,noCluster
2337,2099.16180166248,23850.3823699981,19,6,2,947,0,9,0,346,0,51,0,6,115,3,23,0,5,0,0,noCluster
2338,2641.59754542557,23877.2615157794,14,36,0,1376,5,49,1,497,2,253,0,29,140,1,47,0,29,0,0,noCluster
2341,3293.39144647235,23479.235358213,6,29,0,414,0,23,0,295,2,73,0,9,70,4,45,0,25,0,0,noCluster
2342,3414.96051735875,23477.2682096664,5,22,0,357,2,16,0,153,3,52,0,8,30,3,34,0,18,0,0,noCluster
2343,6487.84852320675,23722.7911392405,1,42,0,27,0,6,0,20,0,1,0,0,0,3,6,0,1,0,0,cluster1
2344,7144.64642403724,23558.8087177317,28,177,0,78,12,14,0,42,5,2,0,3,4,7,16,0,26,0,0,cluster1
2345,8799.74967935015,23972.3206498504,13,13,1,552,3,14,0,61,4,19,0,2,41,2,8,1,8,0,0,cluster1
2346,9364.04062335843,23221.0493783926,7,36,4,38,3,3,4,12,2,2,0,3,5,3,8,0,3,0,0,cluster1
2347,9764.91220556745,24037.0202236498,7,103,0,229,3,8,0,19,4,5,0,3,0,4,11,0,17,0,0,cluster1
2348,10177.5347341338,23900.4377144082,14,32,0,792,10,15,0,136,0,2,0,4,6,2,0,0,7,0,0,cluster1
2350,10348.3456551724,23877.5432643678,22,0,0,704,0,12,0,32,0,1,0,1,15,4,8,0,11,0,0,cluster1
2351,10583.2145476773,23955.9459046455,11,20,1,244,1,8,0,33,3,1,0,5,4,1,10,0,8,0,0,cluster1
2352,10590.0898965792,23577.3661097852,34,19,2,918,1,16,1,76,2,0,0,3,16,5,4,0,18,0,0,cluster1
2353,10689.6145739622,23647.3102428994,27,12,1,831,1,13,0,99,0,0,0,4,10,7,10,0,24,0,0,cluster1
2354,10965.6278080553,23375.2351455536,10,46,10,679,0,9,0,122,1,3,0,1,14,3,5,0,18,0,0,cluster1
2355,11080.5540852762,23705.5467338794,20,7,1,401,1,3,0,98,0,0,0,0,4,1,1,0,11,0,0,cluster1
2356,11099.3687782805,23230.2168174962,1,0,0,115,2,20,0,71,0,4,0,2,12,0,1,0,8,0,0,cluster1
2360,11130.9928102532,23883.720537668,17,12,0,739,1,17,0,147,0,1,0,1,8,0,1,0,16,0,0,cluster1
2361,11200.4112171838,23694.8190930788,14,14,0,410,0,8,0,30,0,0,0,0,2,4,0,0,17,0,0,cluster1
2362,11261.8559403303,23874.2753329782,22,7,0,506,1,15,0,43,0,2,0,5,2,2,0,0,15,0,0,cluster1
2363,11349.408028595,23445.759417102,3,61,0,500,0,6,0,20,0,1,0,0,2,3,0,0,9,0,0,cluster1
2364,11440.2965663932,23387.2421756305,25,84,0,200,2,6,0,25,5,4,0,0,4,3,1,0,13,0,0,cluster1
2365,11514.4314345992,23617.4027777778,26,49,0,405,9,9,0,39,13,7,0,1,7,3,1,0,33,0,0,cluster1
2366,11539.2508174649,23255.5576072322,15,33,1,338,3,4,0,6,1,3,0,1,17,4,4,0,21,0,0,cluster1
2368,11683.6224751067,24034.1661450925,26,15,0,472,3,6,0,50,0,3,0,0,7,2,3,0,11,0,0,cluster1
2369,11724.7308673469,23877.3777636054,54,56,0,849,10,10,0,53,5,15,0,2,21,3,2,0,24,0,0,cluster1
2371,11823.7976670201,23198.7346765642,15,37,0,130,13,19,0,2,6,8,0,1,10,2,1,0,3,0,0,cluster1
2372,11817.1559264737,23942.089795056,49,82,0,651,15,13,1,28,2,4,0,0,11,5,1,0,15,0,0,cluster1
2373,11924.3498800959,23597.6678657074,2,98,1,125,1,2,1,12,1,1,0,1,1,2,5,0,8,0,0,cluster1
2374,12070.4201758445,23176.7931513188,1,16,0,15,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,cluster1
