cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,CYR61,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,WNT5A,VEGFC,AXL,EPHA2,LOXL2,RUNX2,FGFR1,JUN,VGF
10560,9322.12119836586,37420.1289151158,0,88,1,178,3,0,1,1,1,0,1,0,2,1,2,2,2,1,1
10561,9344.19467165225,37175.5629820051,0,373,10,457,4,0,1,1,2,1,0,4,14,9,15,3,15,2,5
10562,9777.37979966611,37354.8731218698,0,163,0,281,102,0,0,1,17,12,0,2,26,2,5,1,9,2,8
10563,9933.54908112954,37335.3657552667,0,98,0,161,35,0,0,1,6,4,0,2,25,3,2,2,4,1,3
10564,10146.7860177675,37211.2070297412,1,10,17,292,79,0,0,0,8,3,0,0,27,11,3,0,3,1,2
10565,10293.5309405941,37800.8867574257,0,66,1,185,8,0,1,2,4,2,0,2,49,2,9,2,1,0,1
10566,11187.7041067041,37768.2878202878,0,168,1,252,50,1,0,2,30,48,0,2,56,2,4,3,11,0,6
10567,11414.6480034722,37863.8875868056,0,158,5,214,12,0,0,1,8,4,0,1,53,18,8,2,13,4,0
10568,11451.0683095547,37723.1746649373,4,144,7,187,1,0,0,2,8,2,1,2,51,0,0,2,4,0,1
10569,11919.9546779751,37652.5014577259,0,157,26,361,9,1,0,0,13,0,0,2,97,1,6,1,2,0,0
10570,11987.987854251,37470.9367408907,0,61,0,79,15,0,0,0,2,0,0,0,2,2,4,3,6,5,0
10571,12015.1445294912,37754.0621341738,0,65,5,210,83,0,0,3,24,2,0,3,13,9,5,3,5,3,1
10572,12095.5425219941,37537.9550342131,0,55,2,124,5,0,0,3,1,0,0,2,0,3,4,2,0,0,1
10573,13088.2440660475,37163.9215686274,0,54,3,89,1,0,0,2,0,0,0,3,5,14,1,2,3,2,0
10574,13243.8896520147,37315.3108974359,0,67,11,198,7,0,2,1,2,0,2,0,13,42,8,0,8,2,5
10575,13485.9530062198,37918.9626814098,0,127,2,180,21,0,0,2,3,1,0,3,1,13,12,3,8,10,1
10576,13546.4878556558,37656.8938237335,0,100,10,194,16,1,0,1,8,0,1,1,68,46,8,1,10,0,0
10578,13644.2561768531,37668.7771998266,0,76,17,159,19,0,0,0,3,1,0,0,24,15,10,0,6,1,0
10579,13743.4401087695,37551.7567641061,0,116,18,193,3,0,0,1,10,0,0,2,38,19,12,2,8,5,1
10580,13973.7701958384,37671.1741126071,0,87,11,130,51,0,1,3,1,11,0,1,21,11,6,1,2,2,0
10581,14009.1373390558,37351.1700231099,0,92,11,160,4,0,1,2,0,0,0,0,11,2,22,0,9,3,5
10582,14138.3793103448,37693.9942528736,0,89,21,188,13,0,0,1,0,0,1,1,27,2,8,0,13,3,2
10583,14180.4880834161,37358.504468719,0,60,2,73,0,0,0,0,1,0,0,0,10,3,1,0,4,2,0
10584,14208.0116340561,37424.9423585405,0,46,2,86,0,0,0,1,0,0,0,0,11,2,2,0,4,2,0
10586,14254.6616977226,37214.8057971014,0,117,1,171,0,0,0,2,2,1,0,0,9,7,4,1,8,8,0
10587,14364.5169421488,37337.9181818182,0,102,10,125,5,1,2,0,2,0,2,1,27,10,14,0,8,1,2
10588,14445.8393765903,37672.6380407125,0,63,21,98,3,0,0,4,2,1,1,2,32,11,9,0,4,2,1
10589,14613.7958057395,37430.2924944812,0,63,21,143,122,1,0,0,17,1,0,1,46,3,15,1,10,5,2
10590,14670.2904182735,37199.8768911302,0,46,15,161,56,1,0,0,6,3,0,1,2,13,5,2,9,3,1
10591,14721.5454545455,36998.6171676929,0,60,7,107,0,0,0,0,0,1,0,0,10,1,1,0,3,0,1
10592,15006.5783003741,36994.0149652592,0,19,6,159,18,0,0,1,9,19,0,1,20,11,8,0,17,5,2
10593,15098.2018348624,37713.201000834,0,95,0,141,1,0,0,8,0,2,1,4,3,10,4,3,7,0,0
10594,15157.2797803772,37228.2279780377,0,206,5,323,46,0,1,0,6,0,0,1,8,5,9,0,3,4,3
10595,15174.4249793899,37406.264633141,0,104,1,170,7,1,1,0,0,0,0,1,0,4,2,1,3,0,3
10596,15664.1738227147,37211.2981301939,0,87,22,216,12,2,1,6,11,3,1,3,21,20,6,5,5,4,4
10597,16936.1614763552,37451.9869281046,0,44,13,176,2,1,1,3,4,0,0,1,40,18,6,1,12,6,4
10598,16967.9538331216,37589.5811096993,1,65,12,238,3,0,0,2,8,1,0,2,20,24,9,0,9,6,2
10599,17215.0878482972,37395.8815789474,0,44,3,157,8,0,0,1,3,2,1,3,9,14,0,1,8,1,0
10600,17277.2731664471,37218.7114624506,2,42,9,114,2,0,1,0,2,0,0,0,2,15,1,0,7,1,1
10601,17590.5080350621,37288.738495252,0,101,9,295,15,0,0,0,6,7,0,0,10,10,5,0,5,0,5
10602,17616.6996957844,37040.2064319861,0,111,3,129,8,0,1,1,1,0,0,1,12,16,5,1,5,0,0
10603,17613.0361538462,37848.5757692308,0,58,0,75,34,0,1,2,5,0,1,0,19,10,5,1,4,0,1
10604,17708.9223910172,37427.9448480845,0,93,5,236,26,0,1,1,4,4,2,2,29,20,13,4,16,4,5
10605,17890.1768269595,37286.2794396062,0,91,6,177,6,1,1,0,2,3,0,1,7,9,6,0,3,0,3
10606,17941.4252317614,37419.6731156792,0,123,3,196,1,0,1,2,1,1,0,0,29,11,16,0,5,0,2
10607,18044.4667131405,37813.3865458348,1,178,0,169,29,0,0,1,15,2,5,1,19,26,15,1,10,3,1
10608,18121.7850722939,37226.4474404064,0,76,2,124,17,1,1,2,25,13,1,1,22,29,29,1,5,2,1
10609,18348.170105687,37311.439859084,0,122,1,354,9,1,0,0,24,5,1,0,20,6,19,1,18,1,0
10610,18460.3489991297,37472.7505076878,0,235,21,361,169,3,1,1,62,20,1,0,43,56,18,0,24,4,2
10611,18655.5315760571,37259.5129049973,0,11,2,7,54,0,1,2,22,76,0,1,54,85,60,1,18,23,5
10614,18756.9619500595,37240.9762187872,0,205,2,79,12,0,0,1,11,23,1,1,36,26,5,1,6,11,1
10615,18958.3092362924,37216.5716383812,0,207,4,95,21,1,0,0,6,2,0,0,26,30,8,0,12,3,2
10616,18969.7674964772,37417.2047909817,1,128,25,135,158,0,0,2,82,3,1,0,57,108,43,0,24,22,1
10617,19161.9695184426,37220.9679815574,0,160,62,159,3,1,0,1,19,2,0,0,92,53,14,0,6,2,0
10618,19252.1347617705,37845.8175923316,1,141,41,300,614,1,0,1,215,39,0,0,102,87,22,1,13,84,1
10619,19276.0823148814,37344.5043134436,0,137,16,105,6,0,0,1,10,9,0,0,43,23,5,0,13,1,0
10620,19569.0454545455,37101.0609504132,0,98,19,218,0,0,0,3,3,1,0,2,5,4,5,5,0,3,0
10621,20155.9156921403,37056.7212401414,0,157,33,395,201,0,0,0,26,4,0,1,101,22,15,1,0,4,0
10622,20309.0147969718,37387.9951823813,0,159,25,404,37,1,1,1,12,8,1,3,62,10,20,4,25,14,10
10625,21167.3282442748,37462.9018162674,0,157,55,282,20,1,0,1,13,2,0,1,41,32,8,5,13,4,0
10626,21614.7766393443,37074.0234192037,0,275,56,432,7,0,0,1,1,4,0,3,70,32,13,5,25,5,2
10630,22665.9755102041,37194.6330241187,0,78,39,332,11,0,1,0,2,1,2,1,3,1,5,2,12,1,2
10631,22989.4342419895,37132.5796269727,0,90,34,298,33,0,0,0,3,4,0,1,7,21,4,1,11,4,2
10632,23501.8541930046,37740.9047619048,0,117,0,0,8,1,0,2,2,3,0,4,11,29,3,5,3,4,0
10633,23618.679964539,37867.4778368794,0,134,3,70,5,0,0,1,9,3,0,3,6,12,6,4,5,5,3
10634,25215.9138712602,37627.615593835,0,76,13,146,8,1,0,4,4,4,0,0,34,0,4,1,4,4,3
10635,25326.7933409874,37227.644087256,0,78,25,221,15,0,0,3,4,1,1,2,6,3,3,3,11,3,6
10636,25691.0147239264,37213.2519427403,0,142,10,305,40,1,0,0,14,3,1,1,39,7,3,2,7,2,2
10637,25786.8376865672,37606.8819962687,1,92,10,174,3,0,0,0,5,3,0,0,22,11,3,1,6,6,2
10638,25850.0127349909,37267.0503335355,0,83,4,156,2,0,2,0,3,0,1,1,2,8,4,1,4,0,1
10639,25851.773830669,37650.2279455299,0,65,16,122,4,0,0,1,0,2,0,0,23,5,10,6,8,7,1
10640,25883.5039503386,37852.5976297968,0,41,14,127,18,1,3,0,0,1,2,0,1,9,2,0,10,5,0
10641,25920.6755741127,37477.7753653445,0,91,0,177,12,0,0,1,1,2,0,1,33,19,13,11,7,10,1
10642,25928.6888003541,37703.0615316512,0,85,7,141,7,0,0,0,0,1,0,0,4,3,3,0,3,1,1
10643,25941.6492146597,37301.2098603839,0,96,10,340,17,0,0,2,0,1,0,0,15,13,17,2,6,11,1
10644,26052.0163868905,37733.8529176659,0,67,3,103,26,0,0,3,3,0,0,1,2,15,2,0,1,0,1
10645,26428.5552552553,37814.2159159159,0,85,19,185,22,0,0,1,3,0,0,2,22,21,5,2,7,2,0
10646,26797.3407079646,37426.6690265487,0,90,30,235,264,0,1,2,34,26,4,2,26,21,16,0,25,3,5
10647,26863.5966719493,37009.6461965135,0,87,18,172,9,0,0,3,1,1,0,2,6,1,1,2,4,7,1
10648,27071.0695980577,37388.2201240896,0,95,13,250,104,0,1,1,20,11,1,1,38,3,3,1,13,5,4
10649,27260.4841389728,37248.7820996979,3,157,11,272,18,0,1,1,4,2,0,1,21,2,14,3,6,4,3
10650,27459.7586783772,37273.5537432037,3,111,3,148,15,0,1,0,4,1,2,1,6,6,11,2,2,1,3
10651,27594.0854783876,37122.582807188,0,114,19,287,8,0,0,0,4,1,0,0,30,7,6,0,6,5,0
10652,27762.8334434898,37153.0598149372,0,58,28,207,154,1,0,1,6,6,0,0,49,33,31,1,6,7,1
10653,27901.4691011236,37131.3360252809,0,140,27,330,126,0,1,1,7,6,0,0,69,37,26,1,14,29,3
10654,28127.5898496241,37167.9612781955,0,118,20,242,43,0,0,1,4,9,0,2,20,4,8,2,6,9,3
10655,28171.3256379101,37351.0773592548,1,85,41,307,10,1,2,2,10,2,1,1,19,3,4,2,14,3,4
10656,28273.5549252192,37149.6915936049,2,109,12,242,6,1,2,2,3,7,2,4,11,4,7,3,3,2,4
10657,28307.5393858478,37758.4690698709,0,89,2,108,214,1,0,2,52,0,0,2,24,18,6,2,6,19,1
10658,28351.75349087,37002.8603651987,1,88,2,181,11,1,1,1,4,6,2,0,22,7,8,1,4,2,1
10659,28472.597545493,37728.5336436733,0,91,32,225,4,0,0,0,1,1,0,0,2,4,4,0,13,2,0
10660,28565.274941452,37677.8491803279,0,53,25,155,2,0,0,2,0,1,0,1,1,5,5,1,8,1,1
10661,28761.0753831717,37746.8476696903,0,83,28,253,159,0,0,0,7,2,0,0,29,34,6,0,15,5,0
10662,28886.8451237263,37075.5211062591,0,218,28,446,1,0,0,2,0,2,0,2,20,23,8,5,21,2,1
10663,29003.3071610324,37109.3209741912,1,156,28,365,66,0,0,4,3,0,1,2,60,57,15,3,9,6,1
10666,30148.2530516432,37084.8018779343,1,51,40,339,73,0,0,0,20,18,1,4,59,30,13,0,17,19,2
10668,32352.9442970822,37405.2654931276,1,69,42,361,210,0,1,1,46,35,1,0,92,28,14,30,34,0,5
10686,35365.4856156502,37559.2995780591,0,128,3,158,19,0,1,0,7,1,1,1,5,23,4,1,6,0,3
10691,37076.2857713829,37440.8037569944,0,167,20,69,2,0,1,3,14,3,2,2,28,22,10,4,17,1,3
10692,37630.9960251739,37723.1722424644,0,91,49,113,77,0,1,4,36,5,0,4,114,48,33,3,31,23,0
10693,37715.89058753,37716.1184052758,0,90,62,142,162,1,1,0,56,7,0,0,97,68,21,0,18,18,3
10694,38830.7406698565,37788.9277511962,0,88,3,166,9,0,0,1,6,0,1,4,17,0,6,2,9,0,1
10695,38874.9120171674,37854.0214592275,1,88,3,163,5,0,1,2,3,1,1,0,15,2,7,1,8,0,2
10696,39021.5719671008,37356.0068540096,0,47,26,183,7,0,0,1,5,1,1,0,13,12,9,1,6,5,5
10697,39089.1518987342,37056.9873417722,0,113,28,195,6,0,0,0,2,0,0,0,4,0,6,2,7,0,3
10698,39215.3847167325,37656.961352657,0,52,33,221,37,0,0,1,12,1,0,1,9,0,3,1,5,0,1
10699,39451.9548706659,37513.5558613099,0,64,19,185,0,0,0,2,1,3,0,0,4,0,8,0,3,0,2
10700,39581.4156296665,37044.3330014933,1,120,34,359,69,1,1,2,5,5,1,3,29,5,5,3,6,2,3
10701,39746.9220556745,37481.7438972163,1,96,34,346,315,0,1,1,45,14,1,0,57,33,4,1,18,24,1
10702,39854.0077184316,37406.3315838222,0,196,32,486,76,0,0,3,16,16,1,0,56,42,11,0,23,15,0
10703,40083.1685950413,37310.4700826446,0,179,18,420,14,0,0,1,8,2,0,1,121,33,22,0,11,3,7
10704,40469.1879251701,37338.9569160998,1,287,93,396,19,1,0,0,17,32,0,1,58,29,11,0,11,6,1
10709,145.853426919901,38518.4529314616,0,69,0,131,11,0,1,1,3,3,1,0,38,4,0,1,9,3,2
10710,162.294511378849,37962.3668005355,0,71,1,243,18,0,0,4,0,1,0,2,2,2,0,3,9,4,0
10711,572.306566738044,37943.6552462527,0,101,3,282,20,1,0,1,3,2,0,1,4,6,3,2,7,15,3
10712,667.565217391304,37966.2869565217,1,81,10,164,20,2,3,1,5,2,2,1,19,15,1,2,6,8,3
10714,1128.37727759914,38171.761789925,0,501,12,921,230,1,0,3,43,84,0,2,85,136,24,2,33,14,7
10715,1732.37921146953,38645.9913978495,0,28,5,241,28,0,0,3,5,4,1,0,2,4,11,0,19,0,20
10716,1930.78935108153,38478.4209650582,0,51,4,334,114,1,1,1,36,10,1,2,59,43,22,2,23,11,3
10717,2080.29730576441,38176.4223057644,1,109,4,238,2,0,1,1,8,6,0,1,5,26,6,2,4,14,0
10718,2095.65169694892,38328.9602331162,0,31,1,225,59,0,0,1,31,23,0,1,54,20,6,2,9,13,5
10719,2239.56023839932,38431.5636441039,0,152,1,227,3,0,1,4,4,2,0,2,6,31,9,7,4,2,2
10720,2244.20418006431,38247.4786977492,0,118,0,171,4,0,1,3,1,1,0,1,5,57,3,5,4,1,1
10721,3154.90395731436,38579.2143174744,0,119,1,141,0,1,0,1,2,4,0,2,8,0,6,5,3,1,1
10722,3160.51867219917,38643.6134163209,0,72,0,140,1,0,0,2,2,1,0,1,3,0,3,3,1,0,1
10723,4016.13111668758,38747.1552697616,0,158,7,314,13,0,1,2,7,2,3,2,72,23,13,1,15,11,3
10724,5591.83863837312,38838.2992926614,1,95,5,65,2,0,1,3,5,1,1,0,28,15,5,1,10,3,14
10725,6663.31765300961,38421.4810318665,0,186,16,673,9,0,1,1,1,2,1,0,10,42,5,5,13,11,4
10726,7189.89528301887,38242.0603773585,0,95,6,232,8,0,0,1,5,2,0,2,7,38,8,9,10,8,1
10727,7278.98570151921,38226.3954423593,2,84,13,303,11,0,1,2,7,0,1,2,6,21,8,8,14,11,2
10728,7660.34966513923,38202.1346492774,0,18,8,135,5,0,1,3,0,0,1,1,11,23,3,2,2,5,2
10729,7757.68919610855,38282.6513056836,0,30,9,64,3,0,0,2,1,0,1,2,2,22,5,3,4,3,1
10730,8214.82624867163,38106.9596174283,1,16,4,62,2,0,0,1,6,5,0,2,13,9,0,0,1,1,0
10731,8334.32857957787,38116.9132915003,0,26,1,66,5,0,1,0,0,0,1,1,8,2,1,0,2,0,0
10732,8528.41532599492,38013.1037256562,0,30,1,87,8,0,1,0,1,0,1,2,3,6,5,3,11,0,1
10734,9100.20632222978,38244.0958531611,0,50,18,201,46,2,1,2,0,0,2,2,60,22,13,3,25,4,3
10735,9267.1018651363,38043.7556193209,0,90,1,158,4,0,0,1,0,3,2,2,24,6,4,2,7,0,2
10736,9507.99779573843,38693.8523144747,0,82,5,242,21,0,0,2,4,8,0,4,10,13,3,5,7,7,1
10737,11303.8896974339,38069.0057449253,0,84,1,320,56,0,0,2,17,63,0,1,87,56,26,1,36,15,4
10738,11367.9738383444,38607.9910191332,2,65,3,105,40,0,1,2,5,4,0,3,12,32,5,2,5,2,0
10739,11517.111071682,38222.0145493258,0,152,16,302,13,0,0,2,2,0,0,3,6,36,4,2,8,2,1
10740,11524.8429319372,38779.2709424084,0,40,0,112,33,1,0,5,4,8,0,5,15,33,3,5,4,11,0
10741,11584.869171419,38119.224756793,0,87,16,313,41,0,0,0,4,3,0,0,2,44,4,1,9,5,0
10742,11614.0269687163,37972.1461704423,0,49,1,135,1,0,0,0,0,3,0,1,12,33,6,1,10,0,1
10743,12173.9040159499,38553.1680432925,0,148,16,232,2,0,0,1,3,1,0,2,36,32,5,2,20,2,1
10744,12208.2265803503,38808.2593297791,0,141,15,244,143,0,0,1,14,5,0,0,53,43,16,2,6,9,4
10745,12337.0680412371,38504.5516936672,0,59,6,201,18,0,1,1,3,3,1,2,29,35,7,2,3,5,1
10746,12533.6094444444,38045.6655555556,0,194,2,175,21,1,0,1,17,1,0,0,11,46,8,1,8,17,2
10747,12616.5552050473,38106.5906940063,0,4,0,1,2,0,0,0,2,0,0,0,5,31,2,1,1,7,4
10748,12701.7605769231,38328.4048076923,1,118,13,183,15,0,0,0,7,4,0,0,26,31,4,1,7,4,0
10749,12846.072092159,38356.7023411371,0,101,25,260,4,0,1,0,3,1,1,2,29,13,7,0,12,1,0
10750,12979.5012924668,38468.7330132939,0,268,60,386,10,0,0,0,1,3,0,0,28,8,10,0,27,2,1
10751,13029.0220463539,38815.8762012436,0,88,6,224,6,0,0,0,4,1,0,1,4,10,11,1,7,4,0
10752,13101.3458708095,38478.45053148,0,46,11,86,2,0,0,1,1,0,0,1,0,6,2,0,0,0,0
10753,13132.7811447811,38768.2880658436,0,42,7,91,17,1,0,1,4,1,0,1,0,9,7,1,2,4,0
10754,13224.8053387056,38144.390078066,0,184,35,363,15,0,1,2,6,4,0,2,46,92,17,2,13,28,1
10755,13609.2823042648,38420.5601527689,0,118,32,324,12,0,2,0,10,2,1,1,50,67,5,2,18,28,0
10756,13652.2965847813,38814.3579988017,0,119,4,223,5,0,0,3,14,7,0,1,40,46,20,2,37,9,3
10757,13754.3405353112,38496.3930990003,1,138,16,396,17,2,1,1,39,6,1,0,30,29,18,2,35,8,3
10758,14074.8554266777,38664.4407622204,1,93,6,106,0,0,0,0,1,0,0,1,0,16,1,1,0,0,0
10759,14130.8842487517,38784.1974580118,3,88,1,87,72,0,2,3,2,1,2,0,3,7,4,0,1,2,3
10760,14224.3570520966,38747.0940279543,0,26,3,64,4,0,0,0,1,0,0,0,7,4,1,1,0,0,0
10761,14273.589492431,38199.6304541407,0,58,4,115,7,0,0,2,1,1,0,1,2,19,1,2,0,5,8
10762,14351.4296296296,38126.4380952381,1,24,3,81,2,0,0,3,3,2,1,2,7,34,1,4,0,1,3
10763,14372.7687310524,38554.0186227804,0,89,6,106,6,0,0,2,4,0,0,2,2,18,1,3,0,1,0
10764,14409.2614354779,38338.4771290443,0,34,4,115,0,0,0,0,1,0,0,0,1,13,2,0,0,0,2
10765,14423.9480097482,38749.2120227457,0,106,3,205,37,0,1,2,5,2,1,0,37,5,6,1,2,2,2
10766,14563.0625909753,38390.4095099466,0,58,8,212,1,0,0,0,0,1,0,1,5,15,2,1,0,0,1
10767,14624.4076539101,38695.2716306156,0,91,4,209,59,0,0,2,9,1,0,1,33,15,10,3,0,0,1
10768,14671.0182767624,38365.0607982096,0,186,2,323,45,1,0,0,24,3,2,0,45,32,4,0,1,0,2
10769,14756.9095041322,38455.8202479339,0,150,2,308,75,3,0,0,33,8,0,1,37,24,12,1,2,2,3
10770,14817.316917173,38210.3952670291,0,172,0,485,2,0,0,0,0,0,0,0,2,28,3,0,6,3,1
10771,14872.4408244681,38414.6712101064,0,139,0,211,19,2,1,1,6,0,1,2,40,26,9,2,4,1,0
10772,14905.9931757251,38604.549110407,1,144,29,195,69,1,0,4,5,25,2,3,167,33,3,3,13,12,1
10773,15092.7942984908,38838.8434879821,0,119,7,240,4,0,1,3,3,3,1,0,19,2,3,1,1,3,1
10774,15168.0456852792,38753.1872829281,0,128,28,255,27,0,0,1,4,5,0,4,62,18,7,2,3,6,1
10775,15935.7496490407,38726.2746841366,0,42,1,186,12,0,0,67,3,1,0,0,29,12,9,0,15,0,1
10776,16079.8941176471,38516.9460446247,0,102,7,202,52,1,0,70,7,3,1,6,35,13,9,4,14,1,4
10777,16088.9709962169,38022.0384615385,0,130,18,273,258,0,0,101,93,1,0,0,80,41,8,0,22,17,2
10778,16306.757290401,38123.5464763062,0,92,15,341,247,1,0,113,59,4,0,3,47,32,7,3,12,15,0
10780,16878.7546082949,38510.1209677419,0,147,1,332,51,0,0,1,1,4,0,0,51,37,8,4,25,7,4
10783,17432.7622890682,38053.381511372,0,105,27,273,17,2,0,0,1,4,1,0,13,35,9,2,10,13,1
10784,17525.3272425249,37984.674833887,0,49,18,135,12,0,0,2,0,2,0,0,3,6,2,0,1,4,0
10785,17695.6979166667,38355.1565315315,0,103,16,83,35,0,0,2,9,2,0,1,43,37,7,0,16,1,2
10786,17834.5634593785,38075.154998128,0,92,12,54,3,0,0,0,6,9,0,1,49,40,8,4,21,3,3
10787,17975.7050938338,38444.8919954041,1,97,19,80,30,1,2,2,15,3,1,1,31,39,9,1,21,5,4
10788,18029.4802986313,38724.8685192866,0,190,20,136,7,0,1,1,9,4,1,2,25,41,13,1,17,5,2
10789,18330.2753077975,38220.6610807114,1,48,38,106,115,2,0,0,30,8,0,4,31,45,17,3,21,57,0
10790,18417.740221833,38480.6719206071,0,178,25,102,69,0,0,1,15,1,0,2,4,16,8,4,7,4,1
10791,18804.7595751529,38526.626971355,0,54,29,232,303,0,1,2,98,10,2,0,31,21,8,2,16,16,3
10792,18919.2249698432,38309.1637515078,0,28,23,273,270,0,1,3,89,16,0,1,40,31,9,1,12,19,6
10793,19058.8323013416,38641.3717750258,0,81,15,267,44,0,0,0,21,12,4,2,50,12,14,1,17,14,15
10794,19207.3623420537,38627.0706531411,0,180,40,364,74,0,0,0,22,3,1,1,5,3,5,1,11,7,3
10795,19316.2147410359,38834.9231075697,0,108,25,204,23,0,0,1,7,14,0,1,74,12,9,1,4,4,1
10796,19453.6765063907,38800.9744370055,1,138,25,207,17,0,0,4,16,5,1,0,85,35,8,0,15,2,2
10797,19481.0676129032,38095.4787096774,0,276,26,449,150,1,1,27,26,8,0,2,87,47,22,2,14,9,3
10798,19931.1055776892,38803.9153386454,0,86,10,138,24,0,0,33,11,29,0,3,83,34,3,1,8,12,1
10799,19970.6613603473,38381.5548480463,0,113,20,372,173,0,1,56,40,48,1,2,98,40,12,1,10,6,2
10800,20143.7273068267,38739.5157539385,0,37,7,171,52,0,0,28,24,17,0,0,55,21,5,2,10,6,1
10801,20189.8047907489,38385.6682268722,0,155,30,300,75,0,1,53,53,4,0,2,127,29,21,3,16,5,5
10807,22627.6788263283,38666.4837430611,0,164,0,312,32,0,1,1,10,0,0,0,61,31,11,0,7,5,1
10808,22847.791002045,38508.927607362,0,148,2,232,13,1,0,0,11,0,1,0,52,29,6,0,2,4,4
10809,23041.8011327879,38729.4657016992,0,40,10,112,1,0,0,0,1,1,0,1,2,2,0,0,0,0,0
10810,23068.3354551241,38813.8351368555,0,137,5,236,8,0,1,1,0,0,0,0,15,6,2,1,0,1,0
10811,23140.8092234923,38670.1348048877,0,123,0,177,1,0,0,1,1,0,0,0,1,6,5,0,0,0,1
10812,23646.3633518776,38280.8056328234,4,142,33,301,74,1,3,6,33,8,5,2,26,27,18,3,4,0,6
10813,23885.9640718563,38730.476247505,0,153,11,237,29,0,0,0,15,1,0,3,49,23,14,3,11,1,2
10814,23974.9777665488,38638.1854471956,0,170,29,175,63,0,0,0,16,20,0,1,50,41,9,1,25,7,1
10815,24016.0426466787,38212.6123029207,0,77,39,234,99,0,1,2,12,11,1,1,50,42,17,2,6,3,1
10816,24039.5124247569,38491.4712146936,0,154,94,392,424,0,1,1,106,29,0,0,112,114,29,0,42,23,5
10817,24457.9562137798,38788.2942691565,1,285,9,333,54,0,1,2,62,7,2,1,188,64,39,3,42,14,10
10818,25202.465076242,38011.6025577964,0,185,36,337,23,0,0,1,5,10,0,1,101,49,14,0,14,6,1
10819,25357.1207400195,38653.3641674781,1,92,12,260,189,2,1,3,51,54,1,2,70,57,22,2,21,32,7
10820,25432.0973108478,38213.8281677302,0,229,1,311,5,1,0,5,4,4,0,4,50,34,9,6,1,8,0
10821,25595.4950188938,38342.0848505668,1,84,37,346,352,1,1,1,110,27,1,4,91,45,15,4,19,20,2
10822,25987.2120490129,38094.2950987066,0,74,9,216,3,0,1,1,2,4,1,2,5,24,5,1,10,6,3
10823,26218.2827838828,38012.5985347985,0,131,12,230,26,0,0,3,0,2,0,2,48,21,16,2,6,0,0
10824,26449.3458980044,38206.2092572062,0,109,32,352,217,0,0,5,0,6,0,1,63,72,11,1,13,38,4
10825,26468.813,38102.4416666667,0,26,24,218,356,1,0,48,2,35,0,2,127,35,16,2,18,5,1
10827,27054.3244147157,38647.3424234628,0,213,31,430,21,1,0,2,13,0,0,1,27,6,8,0,14,0,2
10828,27344.7440633245,38381.4978012313,1,74,20,250,32,0,0,2,5,1,0,0,15,4,9,1,4,2,6
10829,27377.6748726655,38628.5946519525,1,37,10,198,17,0,0,1,8,4,0,2,27,3,5,2,6,1,0
10830,27500.1691096634,38728.338762215,0,171,16,306,55,0,0,0,25,2,0,0,20,30,12,2,6,2,1
10832,27789.7621272009,38824.4369385555,0,118,30,288,23,0,0,0,3,4,1,2,10,2,11,1,3,1,2
10833,28056.8668459987,38111.8369199731,1,67,12,155,11,0,0,1,7,11,1,4,8,0,11,4,2,0,4
10834,29173.2856470588,38048.1247058824,2,96,34,249,12,0,2,3,2,2,2,5,16,3,7,5,5,7,2
10835,29212.8083194676,38401.3770382696,0,105,33,280,19,1,0,2,8,2,0,1,34,1,5,2,6,8,2
10839,30065.7887455599,38500.8592260236,0,142,67,397,152,1,0,0,67,22,0,1,86,51,17,0,18,8,4
10840,30244.6653508772,38701.4521929825,0,53,40,238,15,0,0,1,7,10,1,2,33,18,5,0,9,3,1
10843,30992.7030603805,38025.2779156328,2,35,34,173,4,1,1,2,4,2,1,1,5,13,4,1,6,5,1
10844,31094.595526561,38173.5046598322,2,52,50,248,16,1,1,3,10,7,3,3,59,29,22,2,12,8,5
10845,31395.6338403042,38643.9771863118,0,125,23,236,42,1,0,1,8,3,0,3,32,22,3,3,9,4,0
10846,31604.20928,38310.86304,0,76,52,296,71,0,0,6,15,1,0,0,67,22,11,6,9,6,12
10847,31871.0467587673,38862.362911796,0,103,3,340,63,1,0,4,3,14,0,1,59,21,29,5,14,38,2
10848,32303.6471698113,38040.0037735849,0,40,25,217,77,0,0,14,2,13,1,4,53,24,5,2,8,2,2
10849,32360.6684684685,38794.3507507508,0,31,14,142,8,0,0,29,2,1,0,2,7,6,9,1,2,2,2
10850,32517.7603873789,38424.254607935,1,117,68,300,70,0,1,99,7,11,1,0,53,37,27,0,13,9,1
10851,32611.8042600073,38839.8799118619,0,100,37,240,2,0,0,22,0,0,0,1,3,11,4,1,9,2,4
10852,32908.1967501098,38732.2938076416,0,105,19,147,0,0,0,60,1,1,0,1,2,16,4,0,8,1,3
10853,32963.3931657502,38447.8000785546,0,80,38,482,270,5,1,66,43,13,1,3,52,51,20,1,12,12,3
10876,37267.8396261682,38150.6885981308,1,159,5,290,18,0,1,1,6,5,0,2,15,4,3,1,3,0,0
10877,37430.6976573939,38484.6193265007,1,182,6,299,12,0,0,3,5,5,3,1,17,8,6,1,8,0,5
10878,37825.6771316447,38833.5294327506,0,110,24,255,18,0,0,2,1,1,0,2,18,8,7,2,8,1,2
10879,39150.2487235594,38676.0751276441,0,21,8,51,8,0,0,0,1,0,0,0,8,10,4,4,1,0,0
