cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
6099,8392.08570300158,32928.1007109005,0,42,0,28,1,1,0,4,1,1,0,4,3,9,0,0,3,1,0
6100,12269.4877659574,32625.0771276596,1,37,0,49,0,1,0,6,0,0,0,6,0,14,0,0,2,0,0
6101,12343.2201277955,32532.7255591054,0,58,0,54,2,0,0,2,1,0,0,3,0,16,0,0,0,0,0
6102,12401.9332627119,33278.3834745763,1,21,0,31,1,3,0,9,1,1,0,6,0,15,0,2,1,0,0
6103,12723.8414239482,33132.3046694406,1,28,0,59,13,0,0,3,6,0,0,1,1,7,0,0,12,1,0
6104,13438.3160427807,32553.8759358289,0,31,0,63,1,4,0,25,7,3,0,9,2,13,0,0,0,3,0
6105,13535.438150289,32445.6728323699,4,52,0,80,3,5,0,31,7,2,0,8,1,9,0,0,3,3,0
6106,13656.3991071429,32929.2495535714,3,53,0,60,1,3,0,16,6,1,0,9,0,15,0,0,6,4,0
6107,13774.7635542169,32799.0647590361,4,64,0,62,4,1,0,6,2,1,0,2,4,15,0,0,5,1,0
6108,15197.9738006125,32723.0820006805,0,17,0,26,0,0,0,0,0,0,0,1,1,6,0,0,9,0,0
6109,15660.1724696356,32463.7137651822,2,40,0,64,4,2,0,9,3,2,0,1,4,10,0,0,9,3,0
6110,15954.2043435341,32389.1609081935,0,30,0,31,1,6,0,16,2,3,0,5,1,8,0,0,1,0,0
6112,17124.913130862,32592.8637784725,4,49,0,46,6,4,0,6,5,1,0,7,2,14,0,0,11,2,0
6113,17768.2653666808,32970.5817436767,1,29,0,37,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0
6114,17870.8235722081,32870.6285922153,2,29,0,25,0,0,0,5,2,0,0,3,0,7,0,0,1,0,0
6115,20229.6272255193,32631.925074184,7,64,0,36,4,4,0,7,1,3,0,5,3,10,0,0,5,0,0
6116,20308.9041546689,32707.5972850679,1,35,0,31,2,2,0,0,1,1,0,0,1,5,0,0,1,0,0
6117,20422.7750848279,32505.6112457586,0,17,0,49,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0
6119,21461.0674157303,32461.1078651685,0,22,0,0,3,0,0,0,0,1,0,5,4,9,0,1,0,0,0
6120,21631.1604735284,32954.5373232489,0,14,0,1,0,0,0,0,1,0,0,1,1,6,1,2,2,0,0
6121,22382.4524886878,33202.9631221719,0,21,0,42,1,0,0,0,1,1,0,1,0,11,0,0,2,1,0
6122,22496.971563981,33130.9273301738,0,42,0,56,0,1,0,7,0,0,0,0,2,25,0,0,6,0,0
6123,22525.7648878577,32552.148878577,0,26,0,51,0,0,0,4,0,0,0,1,0,6,0,1,2,0,0
6124,23034.1191652938,32923.3215266337,4,14,0,23,1,0,0,0,2,0,0,1,4,12,0,2,7,0,0
6125,23191.6444697834,33305.7174458381,0,39,0,56,0,0,0,1,1,0,0,1,0,7,0,0,1,0,0
6128,23926.3005982054,32387.2168494516,0,67,0,95,3,5,0,6,4,2,0,1,0,7,0,0,2,1,0
6129,23985.233583717,32855.1366610128,3,59,0,68,1,0,0,3,1,0,0,2,1,12,0,0,3,1,0
6130,24034.9363867684,33292.5603836367,1,57,0,79,1,1,0,0,0,1,0,0,1,8,0,0,2,0,0
6132,24238.6456081081,32546.6631756757,0,27,0,51,0,0,0,3,1,0,0,0,1,2,0,0,3,2,0
6133,24325.7663391713,32397.1448099103,0,10,0,14,0,0,0,1,0,1,0,0,0,5,0,0,2,1,0
6134,24651.1610087294,33239.3503879728,0,84,0,203,1,1,0,3,0,0,0,0,0,4,0,0,4,1,0
6135,24701.9662227996,32923.3942838584,0,83,0,205,1,0,0,1,2,0,0,0,2,15,0,0,6,1,0
6136,24735.8304093567,32634.253411306,0,32,0,31,1,0,0,2,3,3,0,0,1,2,0,0,6,1,0
6137,25077.7092941999,32712.5684835779,0,33,0,23,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0
