Xpos,Ypos,BABAM1,KDM5A,GAPDH,LMNA
11295.160853722,37041.5981259761,3,9,599,45
11368.7238900634,36352.5797040169,3,4,307,61
11386.4519011012,36688.8853106171,12,5,891,172
11495.6316249272,36740.3255678509,22,15,1275,310
11504.475638051,36206.8300464037,6,4,379,103
11578.4511033402,36612.944410949,13,27,962,286
11535.4704212021,36283.9900615239,2,5,316,55
11718.9172932331,36085.5205320995,3,3,396,84
11735.7510173881,36420.0621531632,23,15,1242,301
11774.02268431,36726.2221172023,17,16,1139,272
11864.295796575,36245.0249091853,7,7,808,131
11859.5441696113,36697.5498233216,4,9,335,85
11919.5955547112,36772.6878799392,12,7,488,132
11916.632183908,36636.0488505747,17,17,1226,268
11954.6545961003,36882.4997214485,12,16,1187,269
12042.0460613349,36725.9196632592,10,20,1263,381
12240.85575252,36918.3632255822,10,13,821,117
12335.5048185941,36587.7542517007,15,13,1443,342
12428.297190518,36256.4877085162,7,4,484,105
12460.454275828,37028.0227385072,1,6,280,61
12463.858302583,36157.7715867159,4,4,399,96
12469.2347680268,36452.3661263276,7,0,381,135
12501.1299129913,36961.1191119112,8,11,593,149
12512.7011128776,36346.2666931638,6,5,536,162
12567.0273240273,37017.0585090585,5,7,505,117
12671.9094061552,36254.4677069788,0,3,429,84
12675.2455031599,36336.6456003889,6,3,321,137
12685.8339238264,36668.7254207263,5,1,375,164
12740.6756935271,36074.6215323646,2,3,564,68
12746.1292569659,36413.2910216718,10,8,561,223
12757.780876494,36597.4165559982,1,6,480,164
12755.387755102,36710.7574211503,9,13,698,232
12801.2005025126,36506.4120603015,3,3,238,65
12894.2666100014,36399.5373282335,2,3,506,95
12864.1779141104,36193.0897239264,3,2,541,114
12885.4225736096,36731.9612868048,6,7,434,120
12935.9433917006,36945.335332214,6,4,524,68
12984.6077935223,36440.9089068826,2,4,320,18
13021.9154040404,36646.8446969697,4,8,506,23
13023.0404874214,36181.4799528302,7,5,527,51
13033.4518617021,36290.9595744681,5,2,435,27
13059.4948519949,37037.8124195624,9,2,298,12
13077.3999442586,36412.5624303233,6,8,288,19
13100.2905097389,36816.5946953999,2,5,332,12
13162.7347204161,36690.200520156,8,6,606,53
13193.7466467958,36916.2381520119,5,4,388,40
13227.4886314886,36126.9232089232,6,2,620,38
13265.2466132154,36442.1595244678,4,10,896,43
13278.3856282919,36236.456358164,1,3,347,21
13351.4739252995,36835.6966173362,3,8,472,34
13353.1700704225,36320.836971831,2,2,389,38
13375.1226415094,36195.136997539,7,5,387,19
13498.5756128621,36089.2113976441,2,5,668,30
13548.1543962979,36751.9131257888,18,14,1006,105
13650.1481563749,36856.3700577521,12,15,960,88
13702.0123019183,36959.6034195163,14,5,642,21
13687.7433768288,36292.0897587979,2,1,589,48
13743.5143266476,36127.9699140401,0,0,302,0
13750.8893591294,36218.5417170496,2,0,279,8
13794.9143121816,37007.7855488652,8,4,469,35
13888.9530328559,36900.8755265375,2,4,327,65
14069.6394194041,36645.7578304049,4,9,204,82
14159.4433408578,36193.9079006772,0,1,45,13
13896.6490861619,36863.9101827676,4,5,294,61
13917.0873786408,36322.7471104947,5,2,380,93
13943.7633696167,36211.8125887364,0,8,573,109
13957.7885507994,36388.2619907169,10,12,356,158
13990.7603189493,36943.5736397749,14,10,380,94
14003.0504394345,36646.5173863202,8,4,546,137
14025.7689373297,36426.6572207084,12,7,279,138
14106.8146402765,36504.5711592837,9,6,473,204
14102.3201865988,36369.5212044105,4,2,343,104
14125.0045137464,36082.1308986459,4,5,393,86
14140.1081967213,36684.8420765027,5,6,242,78
14163.2510997067,36170.8936950147,0,1,234,50
14152.5941686367,36239.5563435776,0,2,228,66
14194.0455722424,36333.1807353703,8,3,359,114
14205.4606670862,36729.2630585274,1,3,246,87
14210.1642169285,36813.0461226559,8,12,481,130
14262.2814278324,36439.7811691671,4,7,412,158
14275.1233780515,36639.4983505608,9,6,432,103
14311.2351605579,37000.7398637691,14,10,328,98
14313.8122899664,36185.6255400864,7,5,740,160
14378.7086822389,36497.8660202732,8,3,429,133
14386.2705454545,37021.8265454545,5,1,226,41
14413.0878321678,36594.478041958,7,8,417,111
14414.9910931174,36803.7206477733,6,5,420,112
14414.6420570265,36682.3462321792,8,4,266,75
14438.7638344227,36931.1490196078,2,3,285,38
14534.6212371816,36509.146543169,6,4,554,118
14568.3550890005,36746.1054313099,6,5,599,162
14578.47583788,36968.9505066251,10,3,447,89
14614.8826100531,36625.8663752732,6,3,454,145
14641.5909336212,36114.0356179169,2,1,706,52
14693.3017975402,36504.6628823715,6,3,712,154
14708.9761640798,36578.5376940133,6,0,277,62
14804.9825949367,36656.1036392405,3,6,279,66
14849.8182187881,36536.9398129321,9,10,406,86
14931.687183384,36745.5149442756,8,4,550,125
14952.8357753358,36517.4429181929,9,12,434,202
14950.9232026144,37046.1160130719,5,5,189,70
14963.9661330049,36435.2339901478,2,2,199,53
14952.5169538633,36111.0177876598,11,10,890,279
15052.5400331309,36086.1833241303,2,6,436,120
15065.4586555622,36322.2998215348,10,6,641,206
15060.8871513102,37012.1280642435,2,3,342,62
15095.360506658,36492.0035725885,12,5,1026,209
15241.8848069738,36813.8337484433,4,6,444,64
15262.176059075,36109.9957248348,6,7,641,123
15293.4932735426,36488.8874439462,7,10,546,308
15319.0540386803,36739.1126279863,2,2,317,76
15335.7406428886,36183.9163364157,1,1,665,98
15403.56970307,36406.7664821339,4,4,321,93
15431.6880503145,36523.4796645702,3,3,270,71
15503.1211205713,36075.2425157924,1,1,525,83
15523.569789675,36849.145793499,5,3,385,104
15555.3058524173,36592.7770992366,3,3,255,49
15612.5374463873,36237.870669746,3,3,1118,140
15623.714731099,36444.336710834,3,3,403,78
15636.2345679012,36936.9295101553,2,5,379,91
15664.049343273,36838.0496982606,0,2,210,41
15667.8744003489,36326.943305713,2,5,537,127
15746.7688172043,36886.2602150538,6,3,221,63
15886.5302218822,36519.4246365723,4,3,400,155
15980.2877155172,36828.1842672414,0,1,211,60
15985.2593678723,36905.9514499837,4,7,264,71
15989.5825846579,36705.3538355218,4,4,317,98
16076.652084051,36666.9521184981,6,8,370,132
16148.7629917436,36798.8285575522,7,4,784,160
16192.9105514546,36514.5961788971,12,4,440,184
16289.213673586,36217.5313273662,3,4,765,261
16348.6279702642,36824.1242532855,25,18,1649,213
16330.9304812834,36654.4144385027,14,13,780,245
16412.5102313167,36142.0204626335,4,1,567,87
16461.9031448045,36475.8905895014,47,24,1847,353
16457.9745762712,36215.6290018832,6,6,1118,220
16772.2433019551,37047.9681390297,5,3,568,61
16806.1244172494,36473.1430652681,10,8,1132,202
16814.1768326805,36143.5763850028,14,11,1284,183
16970.2347555308,36753.6292526492,8,27,766,136
16956.192704203,36972.4781919112,8,4,538,72
17045.9636627907,36563.3132267442,3,1,386,85
17051.51001001,36206.4049049049,3,4,616,104
17058.6881533101,36869.1167247387,4,7,476,79
17090.6052631579,36442.0400144196,6,3,803,188
17126.7997356246,36673.7293456709,0,2,232,50
17134.2112482853,36802.6117969822,2,7,414,63
17150.7427517132,36179.2116499736,0,1,430,43
17242.4284632854,36247.9909159727,4,2,579,54
17287.8293539326,36122.441011236,2,2,683,59
17371.7757701422,36974.2251184834,8,7,969,203
17361.9304495335,36480.3129770992,1,1,648,64
17442.3570484997,36341.1402151349,2,4,615,71
17411.8500768836,36804.6609431061,3,4,580,50
17415.0270846013,36604.5228241022,1,2,481,110
17427.5895325872,36244.077682686,0,0,438,26
17535.2308035714,36665.3361607143,3,1,347,91
17735.64544722,37048.7840451249,1,1,224,35
17625.1334111241,36486.7483469467,2,2,466,67
17631.2963976288,36716.8602371181,11,8,443,94
17639.4436042848,36399.04536862,5,5,263,36
17696.5827702703,36897.2327702703,18,14,621,101
17727.3167330677,36655.0249003984,7,2,337,55
17760.4176521488,36085.209402942,3,7,718,154
17746.3924116424,36365.3440748441,7,3,418,89
17812.2900659682,36815.8719441211,3,6,379,50
17788.2495412844,36185.4926605505,7,3,402,98
17848.8493256262,36682.0616570328,3,6,392,129
17853.3656609195,36541.5387931034,5,3,370,78
17891.5543266103,36187.8770331815,10,4,404,118
17903.3887054161,36480.6935270806,18,5,501,178
17902.6078990228,36882.7601791531,5,1,284,77
17960.0702116675,36311.94062984,12,13,549,221
17965.5135566188,36836.8724082935,5,5,388,63
17968.9583702392,37011.7661647476,8,7,424,82
17985.9369469027,36165.3296460177,6,5,383,125
18071.9849362688,36394.6193511008,6,4,325,127
18189.1758376883,36789.7669843222,9,5,635,110
18204.9688911189,36262.2895132965,5,9,429,121
18238.4700315457,36188.167192429,3,5,388,65
18308.5914479255,36832.4758679085,9,4,443,142
18328.5915230554,37003.2081974849,6,7,363,61
18335.4484866123,36197.3594295693,9,12,649,138
18392.9963285911,36909.308857274,5,2,287,69
18468.6738261738,36866.5644355644,6,2,504,157
18569.4106132075,36599.0974056604,6,7,631,211
18607.9742058105,36380.9796361662,9,6,769,222
18643.0382106244,36213.6657347002,3,9,480,140
18682.8412618928,36636.2361041562,3,4,431,182
18769.6258102534,36935.0268120212,9,10,751,183
18790.8064228368,36675.1614629795,16,11,481,237
18863.0085211134,36360.0710092785,20,11,895,416
18827.2863994519,36803.2685851319,7,5,417,154
18876.2077077077,36712.3958958959,10,2,280,153
18944.9556282111,36775.318542737,8,4,322,156
18998.4321533923,36608.8587758112,19,5,762,291
19055.4095486759,36817.6497575532,8,7,465,166
19074.2998319328,36961.0890756303,9,7,598,226
19149.4886621315,36649.7517006803,6,11,465,154
19220.0924608819,36911.4741583689,4,4,304,138
19231.0958605664,36585.7516339869,3,4,533,263
19247.1518817204,37023.7177419355,7,9,347,145
19305.9517353579,36925.9457700651,5,2,360,120
19333.6882966396,36737.2661259173,6,0,456,209
19417.9388286334,36781.8772234273,2,3,309,77
19418.4297491039,36969.9297491039,8,5,489,159
19745.5984687367,36346.8745214802,4,6,754,355
19818.6579156722,36327.0254574383,6,5,553,227
19493.1010615711,36873.1354564756,2,4,282,75
19553.3564516129,36666.9237903226,3,2,184,79
19619.0410536137,36231.9439460274,12,15,1070,266
19619.5180273518,36083.6796518856,4,4,618,60
19644.0677710843,36893.4497991968,6,8,430,109
19696.8117524701,36807.0525221009,7,5,356,112
19718.692366705,36176.9240506329,2,4,750,124
19793.410237819,36334.6347157773,3,2,284,131
19788.3829586246,37013.7776308332,4,6,304,56
19786.3372399648,36762.1350717844,3,5,407,140
19838.7768217263,36656.593707986,6,3,586,219
19898.3554724041,36937.7162457125,11,10,610,238
19938.4590163934,36741.7917068467,4,9,448,194
19952.6533684607,36466.5205118555,4,5,428,232
19954.1380690345,36385.6673336668,3,1,643,350
19969.0134907251,36835.4485666105,5,1,226,115
20066.523503415,36842.3153877059,4,11,450,145
20104.754729289,36191.3078930202,3,2,694,350
20141.0718877849,36435.2565751023,1,2,634,195
20130.2253258845,36091.3910614525,2,0,238,57
20194.6593103448,36098.5151724138,1,0,395,118
20210.3949107733,36948.7465300727,6,3,529,80
20214.3406727829,36324.2886850153,2,1,682,205
20222.6234567901,36732.267331434,2,7,424,94
20245.2423127464,36641.4491458607,5,0,466,88
20316.4124336619,36550.9977255497,1,3,292,90
20354.3214592275,36630.0630901288,0,8,230,62
20398.0166378904,36526.4561293361,2,1,224,73
20382.4252788104,36489.3951672862,6,4,460,98
20398.7566245414,36555.9090909091,9,2,342,82
20445.331224089,36237.5546585206,8,7,649,256
20462.6416139241,36130.6471518987,2,3,199,99
20523.3182302772,36108.1028784648,2,4,507,233
20579.3361227336,37008.1541143654,5,5,415,79
20726.3566468753,36457.7829324746,6,9,622,205
20683.7707188393,36996.2105957353,0,4,217,42
20721.2717033443,36617.8048865015,12,7,741,249
20705.3570909091,36719.8865454545,5,4,595,155
20763.7353117506,36347.2919664269,3,8,518,240
20781.0058199247,36714.0619650805,0,1,300,55
20823.6602348993,36117.3980704698,1,1,221,65
20834.0644216691,36847.7647632992,1,4,412,53
20843.2599502488,36333.0453980099,4,1,491,158
20885.0962314939,36227.8428667564,2,1,208,49
21017.8659554731,36199.7138218924,3,1,421,102
21130.7317996506,36622.0232964473,7,8,654,250
21245.5124028138,36476.9522399111,7,12,615,154
21502.1656626506,36893.6229463308,1,11,180,24
21508.8970005659,37044.4833050368,2,3,85,6
21642.3087363495,36189.6229329173,0,2,206,21
21640.3275154004,36713.7008898015,6,4,312,68
21705.1836669844,36555.3368287258,5,7,720,145
21807.9935551298,36371.9143006445,11,13,877,158
21801.8868710926,36893.43346234,5,5,410,130
21871.7391164659,36465.6756626506,7,4,475,94
21842.255387931,37038.0339439655,0,2,80,3
21882.2689859992,36618.5816716165,1,2,321,67
21900.0292858752,36794.3753097544,7,6,590,80
22018.9730126137,36130.6503373423,1,3,712,67
22033.6759379043,36372.0135834411,2,5,813,75
22157.0718010429,36418.1279582832,9,10,702,105
22190.6794310722,36744.3056163384,12,22,1113,123
22600.4684813754,36967.308739255,3,3,195,38
22242.4757097792,36064.9167192429,1,0,160,18
22279.8916120124,36297.4107697618,8,4,629,89
22331.000410762,36479.2637091805,16,15,769,104
22394.7803712036,36157.9226659168,3,2,542,63
22421.0843616783,36460.1130805475,9,7,612,114
22522.2328197851,36962.2729576323,13,17,1251,201
22598.5830464716,36519.7700086059,17,7,823,209
22620.4882165605,36351.7401273885,11,10,880,175
22611.1131590227,36964.7179597085,0,1,91,17
22642.7249460376,36884.3845205057,16,7,711,176
22737.9131363475,36488.7493770025,6,5,690,131
22751.3139534884,36318.6154771451,18,10,1006,178
22809.9082446808,36920.6613475177,8,9,553,122
22831.1138835573,36766.4049904031,10,7,477,182
22869.5618427641,36685.1156735103,6,9,540,258
22887.7971141233,37041.7249672059,4,4,254,49
22924.2278525868,36860.230864635,8,7,575,95
22922.33073115,36581.3474866717,5,14,786,222
23008.2007732671,36272.4645125656,10,9,1145,165
23094.4457728437,36734.5690293197,11,8,786,239
23196.4544106746,36472.5352112676,6,3,147,81
23354.4381988333,36650.2693242586,12,7,452,95
23196.8395496129,36538.1520056298,6,2,275,107
23270.1901840491,36306.5950920245,6,11,645,164
23294.8917503274,36613.5128764732,22,15,759,358
23380.1035562926,36667.392850562,2,9,359,113
23385.2599706858,36330.4254416416,10,11,1029,279
23379.1071428571,36839.5770833333,13,16,613,249
23416.1304649549,37021.1401804303,5,3,284,100
23487.0624048706,36749.7497716895,11,8,624,242
23520.1906158358,37024.9684750733,4,10,444,149
23608.4158773117,36663.8779882724,17,13,902,392
23590.2949728931,36436.6954164613,22,17,1094,370
23676.9627831715,36974.9233009709,18,26,909,324
23936.711302769,36094.3123014072,6,3,965,142
24053.4694694695,36511.6656656657,8,7,727,244
24092.8291560102,36374.7851662404,1,3,317,59
24138.8451573103,36415.94509562,1,3,181,62
24067.4370396352,37024.0571729218,10,10,679,183
24113.9960722702,36393.6077507201,5,1,110,68
24115.441091954,36610.2365900383,14,10,588,220
24114.8303664921,36778.6307155323,26,19,617,199
24303.5605125771,36246.7793070717,4,2,530,103
24309.6121784435,36804.2328231846,7,10,482,129
24421.7832319722,36411.1394439618,7,5,481,269
24494.203493095,36286.8127538586,2,4,408,143
24494.6847024102,37035.831283817,1,6,299,75
24555.1516709512,36589.5732647815,5,2,533,238
24555.98106292,36077.5412339646,1,0,265,74
24563.9934367542,36249.2106205251,0,1,360,168
24574.887415076,36399.3869297962,4,5,624,267
24599.067755102,36793.1042176871,20,8,670,291
24627.5020845742,36091.576533651,0,0,231,89
24657.8347772277,36203.5389851485,1,1,394,187
24740.6765273312,36086.9887459807,3,0,596,126
24829.6993135011,36281.9688787185,4,2,653,134
24849.4453806801,36804.0628949744,22,21,1152,544
24888.9842175957,36644.5413028878,10,6,623,201
24934.7855595668,36568.7314079422,5,3,489,90
25196.7100840336,36096.525210084,11,13,796,236
25512.0475030451,36782.7225943971,8,7,470,129
25517.0477673936,36329.1606092073,3,5,358,68
25552.2658788774,36090.1930083703,4,7,715,86
25603.4652827487,36370.3342877595,3,2,263,68
25625.3410535876,36483.4450499546,10,3,412,128
25694.532038835,36549.6605825243,6,6,355,104
25703.2946162998,36825.2782569899,20,10,849,222
25723.5347533632,36368.2522421525,3,4,369,185
25782.3806970509,36580.6487935657,7,5,372,77
25829.6371181939,36643.5614209827,9,6,519,72
25832.29834462,36265.2057938299,5,3,421,62
25896.2570694087,36388.8556126821,9,7,479,125
25901.0455172414,36557.3655172414,3,5,330,43
25945.720381808,37045.3761931499,2,0,200,14
26005.2884739214,36408.7894397939,12,5,630,243
26070.2073821524,36772.8233026979,9,11,667,104
26225.595567109,36749.3981392803,20,13,988,205
26326.8288959886,37007.6773162939,10,6,511,70
26482.2965156001,36624.072876338,36,18,890,97
26767.441588785,36501.3337227414,35,5,873,84
26797.4058491534,36433.9486916367,8,4,549,76
26864.8660738345,36264.737537052,10,7,701,208
26947.4259304603,36536.6696865818,14,17,928,215
26971.8679245283,36282.5594339623,9,2,538,147
27079.1924798568,36450.157743957,31,13,894,241
27119.7672727273,36166.834965035,14,6,536,126
27233.9111592633,36222.2000722282,8,5,379,137
27303.0431331953,36608.6287094548,12,11,820,251
27281.4934629568,36347.6503519946,6,10,569,228
27417.8946765884,36588.4473382942,11,8,646,240
27593.6440422323,36067.3393665158,1,1,399,29
27740.6924882629,36989.4440532081,11,8,634,202
27816.2737744441,36355.2925261184,2,7,844,137
27823.0985489722,36554.2658202338,7,4,527,105
27837.9830028329,36691.4097025496,17,11,820,162
27903.9889394925,36776.4372153546,11,8,666,137
27916.1120980092,36998.2768759571,8,8,589,217
27970.9196065129,36891.8619402985,3,7,427,91
28018.9699312715,36416.2654639175,5,2,399,116
28047.5973371716,36229.7074487226,3,3,531,118
28050.7499243112,36554.9706327581,7,2,466,168
28121.0489719626,36369.8426168224,4,1,417,144
28138.3025987896,36884.9793520826,3,5,440,125
28142.8662171753,36651.8310858765,7,9,746,185
28149.8682572614,36981.2697095436,4,6,385,104
28176.9740015072,36463.4476262246,2,5,423,176
28221.0552205649,36139.5055537924,0,0,333,70
28248.1258992806,36861.2697841727,7,0,413,161
28243.5225603358,36776.870409234,5,3,407,133
28249.8226814032,37028.9408938011,9,11,528,199
28277.5218401487,36502.6533457249,2,4,395,180
28275.3249001332,36228.6011984021,1,0,587,169
28303.1143423662,36597.0185062789,3,7,353,133
28316.0882352941,36758.4382929642,5,2,325,122
28336.2568274259,36101.6510749564,2,0,312,49
28374.3329602686,36564.4762171237,3,3,371,120
28387.2953020134,36839.5441834452,5,5,548,194
28407.1879569892,36655.4550537634,2,3,368,156
28503.950038432,36790.7867025365,6,4,580,181
28514.541691483,36455.6855270995,2,3,598,116
28536.7512171373,36998.2692307692,6,8,717,168
28527.1648850016,36566.3624878523,4,0,735,130
28589.7158054711,36367.5022796353,0,0,285,70
28627.7109338339,36181.1173158142,4,5,753,115
28654.767183387,37011.5244223457,7,3,272,77
