cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
5438,25221.7569642465,29618.5891642904,0,78,1,65,2,2,0,15,0,2,0,0,0,9,1,0,2,2,0
5439,25238.4354158681,30165.1157531621,0,37,3,37,1,0,0,6,0,0,0,0,0,13,0,0,1,0,0
5440,25276.1452536825,30247.727086743,1,30,2,20,1,0,0,4,0,0,0,0,0,6,0,0,1,0,0
5441,25338.694724124,30203.5074506645,1,25,2,23,1,0,1,3,1,0,1,0,1,0,1,0,2,0,0
5442,25445.8451822447,30360.9686033923,0,35,2,23,0,0,0,1,0,0,0,0,1,9,0,0,4,0,0
5443,25603.8456539399,30096.9153127539,0,71,0,213,1,0,0,5,1,1,0,0,0,22,1,0,0,0,0
5444,25610.6109533469,29979.2401622718,2,29,2,109,5,0,2,4,2,0,2,1,3,6,3,0,3,1,0
5445,25643.1769458659,30368.5065984379,2,36,1,27,4,0,0,0,0,0,0,0,0,8,0,0,8,2,0
5446,25715.8859499431,29987.6854379977,0,114,0,331,3,0,0,2,0,0,0,0,0,20,0,0,0,2,0
5447,25763.7371232354,30319.1144601297,2,46,3,147,0,0,0,3,0,0,1,1,0,2,3,0,7,0,0
5448,25807.3811965812,29759.6813675214,1,76,16,93,0,0,0,1,0,0,0,0,0,14,1,0,7,1,0
5450,25878.4028501379,29913.758657677,1,148,1,102,0,0,0,0,0,0,3,1,1,2,2,0,0,0,0
5451,25916.452962963,29708.0911111111,0,26,6,84,1,0,0,2,0,0,2,0,0,1,1,0,2,0,0
5452,26049.7080217539,29852.2651257648,0,67,0,110,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0
5453,26164.9215738051,29652.0718246633,0,34,0,145,0,0,0,2,0,0,1,0,0,9,1,0,2,0,0
5454,26183.6739383362,29807.9368819081,0,57,3,63,0,0,0,2,0,0,7,1,0,1,11,0,2,0,0
5455,26291.4782445611,29711.1312828207,0,42,1,153,1,0,0,1,0,0,3,1,0,0,3,0,2,0,0
5456,26329.8237011092,29960.0107997665,0,46,2,62,1,1,1,3,1,0,3,1,1,0,3,0,2,0,0
5457,26329.3422587487,30109.5625662778,3,79,9,164,3,2,0,1,0,0,14,0,1,0,24,0,20,0,0
5460,26492.561213133,29868.2587646077,3,88,2,104,0,0,0,2,0,0,11,1,0,0,10,0,2,0,0
5462,26658.6162650602,29695.5280120482,1,78,8,224,0,2,0,1,0,0,3,0,1,5,5,0,1,0,0
5463,26794.4657637321,29660.0767494357,0,35,0,78,0,0,0,0,0,0,2,0,0,5,1,0,4,0,0
5464,26812.0509950249,29925.515858209,1,56,2,96,3,2,2,8,4,1,9,2,0,9,13,0,2,0,0
5465,26971.2003870968,30478.8935483871,0,12,0,14,2,0,1,3,0,1,11,0,0,36,5,0,11,0,0
5468,27002.2830850131,29711.6321939819,1,68,4,112,2,2,2,5,4,2,13,2,1,24,5,0,7,3,0
5470,27298.7981395349,30490.2962790698,2,106,9,235,3,2,1,21,4,2,8,0,1,60,3,0,3,0,0
