Xpos,Ypos,NGFR,JUN,LOXL2,SERPINE1
6067.79014806378,52.7001708428246,0,4,5,0
6082.11592128801,170.21252236136,0,1,5,0
6127.51196636481,243.841203104787,0,2,3,0
6153.65499533147,487.852474323063,0,2,4,0
6174.133243607,968.524226110363,0,0,4,0
6190.02619414484,395.668207498716,0,0,1,0
6230.69384264538,119.003420752566,2,5,4,0
6241.50944822373,562.069916855631,1,3,10,0
6279.61808510638,650.360283687943,1,6,8,0
6325.41390776348,915.006650281914,0,1,7,0
6283.94825819672,467.513319672131,0,3,2,0
6275.84846625767,35.6368098159509,0,1,1,0
6283.29935622318,387.744635193133,0,5,4,0
6445.30178571429,443.855357142857,2,0,6,0
6494.59873445342,203.037311804495,0,5,23,0
6517.01943402659,872.795772246846,3,3,4,0
6520.47309833024,72.1739332096475,0,1,14,0
6554.58695018934,507.205359743664,2,1,6,0
6587.44383295565,344.178051149239,2,1,13,0
6574.71404109589,947.457191780822,1,7,12,0
6620.79295328583,46.9089469517023,0,0,1,0
6656.29906937394,131.852791878173,0,2,5,0
6678.44215180545,257.110906411201,3,2,6,0
6760.93907284768,508.717549668874,2,3,3,0
6758.47372845733,91.0353089533417,0,3,2,0
6794.41822362748,673.608795630928,0,1,4,0
6832.85962264151,434.918867924528,0,1,2,0
6908.22637362637,739.733516483516,0,1,8,0
7066.41898676403,727.711547238704,0,0,11,0
7122.34776844896,788.4790101635,0,5,11,0
7141.42863849765,917.377699530516,0,5,9,0
7141.02162162162,594.505613305613,0,2,1,0
7133.1776203966,264.695467422096,2,13,14,0
7167.15326395459,434.057395143488,1,8,3,0
7212.80512593902,557.64030048608,0,4,5,0
7230.09117281392,751.630750103605,0,2,8,0
7236.40189666449,224.723348593852,1,9,14,0
7263.59843169624,400.043747420553,1,10,6,0
7307.6223573704,499.544454097886,0,2,4,0
7354.79905239688,269.301003344482,2,1,3,0
7356.08848207475,839.418382913806,0,0,6,0
7399.37001897533,447.797506099214,0,6,2,0
7396.7946518668,593.838546922301,0,0,6,0
7401.74141258201,945.293323041297,0,3,2,0
7461.41118421053,667.090695488722,0,3,11,0
7541.54475792407,364.847091605712,2,2,4,0
7578.06829268293,855.978629500581,0,0,7,0
7579.2265625,43.66259765625,0,3,5,0
7597.77716593245,218.51872246696,3,2,4,0
7599.18709457153,714.683851143735,0,3,3,0
7670.76806334543,631.727482678984,0,0,6,0
7697.62062747926,849.553191489362,0,1,0,0
7714.21437782076,741.320760799484,0,1,2,0
7738.95005852517,318.667186890363,2,4,5,0
7756.60779930452,82.8229011425733,1,4,10,0
7749.48021108179,620.902374670185,0,6,3,0
7791.0160164271,203.087474332649,2,8,6,0
7817.32576712905,583.766708701135,0,3,3,0
7818.03706449222,877.201630837657,0,1,1,0
7861.98448844884,683.67095709571,0,3,3,0
7902.85401459854,893.669099756691,3,4,4,0
7952.2232379829,51.2972574461811,1,8,5,0
8019.39920159681,902.473053892216,1,0,5,0
8058.91025137471,749.66103692066,0,1,7,0
8058.0016286645,516.362649294245,0,2,1,0
8071.74221267454,592.629967776584,1,0,5,0
8071.15467625899,179.339671120247,0,2,4,0
8104.07027818448,79.0746705710102,0,2,6,0
8145.84590909091,283.468181818182,0,3,7,0
8135.12394366197,831.94882629108,0,1,3,0
8150.10608345902,199.408245349422,0,0,0,0
8171.2080449827,528.708910034602,0,3,1,0
8172.67527675277,366.880688806888,0,5,9,0
8180.02850274725,715.114010989011,1,0,5,0
8185.81073446328,81.6092278719397,0,2,6,0
8208.29310344828,808.467300832342,1,2,4,0
8214.93510475217,899.861011752683,1,4,4,0
8241.04395604396,600.481684981685,0,3,4,0
8243.33873720137,467.313566552901,0,0,5,0
8265.76229865041,236.568567696996,0,1,4,0
8327.37632275132,918.811507936508,0,0,5,0
8330.0505310589,734.303830061152,2,3,5,0
8336.87244141204,425.588846039751,2,0,9,0
8338.75582298137,565.177406832298,0,12,1,0
8348.82651455547,315.702202989772,0,2,1,0
8389.50508697079,888.65441417788,0,5,4,0
8395.55309909199,802.51283063561,0,1,2,0
8424.51595576619,211.001579778831,2,4,7,0
8420.88111620795,678.975535168196,4,2,3,0
8431.59963985594,548.983793517407,0,0,7,0
8434.65999182673,384.237024928484,0,2,3,0
8489.13390092879,751.905572755418,2,5,6,0
8527.83471727956,333.429814155793,2,1,3,0
8537.25840421223,239.104495747266,3,9,7,0
8546.87291849255,916.592462751972,0,1,0,0
8556.08563181527,495.768441308531,0,7,1,0
8570.48929920269,692.846412085606,0,3,3,0
8586.01363473269,834.602439899534,0,2,1,0
8628.85830676585,559.003542330854,0,2,3,0
8637.37061611374,645.968720379147,0,4,8,0
8778.76653992395,804.22762991128,0,0,4,0
8818.49101527403,660.667115902965,2,0,2,0
8845.05726047904,349.227170658683,0,0,3,0
8884.01867728108,495.246172688304,0,0,2,0
8893.25770308123,695.988795518207,1,0,3,0
8927.65008099977,860.2925248785,2,0,4,0
8918.38823048631,261.48876174908,1,9,8,0
8980.67366033456,596.848313013893,0,4,13,0
8998.00574382539,408.022688110281,0,4,4,0
9005.77393364929,24.9781990521327,0,5,5,0
9134.70624465355,817.071171941831,0,5,9,0
9118.00853374709,466.646237393328,0,1,5,0
9126.39784017279,562.973650107991,0,4,3,0
9153.69743878413,687.333520968196,1,2,11,0
9234.37682441398,541.68155683326,0,2,13,0
9252.64021164021,643.217338217338,0,4,6,0
9281.9352303523,795.919783197832,0,2,1,0
9310.11302211302,499.559377559378,0,2,5,0
9339.70712742981,923.943412526998,0,1,2,0
9361.34782608696,278.080821552414,0,1,6,0
9356.26286173634,651.158762057878,0,2,0,0
9400.29603960396,140.558085808581,0,6,5,0
9392.38074656189,536.4278978389,4,9,3,0
9414.67252950706,865.260356398982,0,1,6,0
9411.19943289225,48.7613421550095,0,4,4,0
9426.91030534351,749.886641221374,1,2,3,0
9465.21688837478,649.917582417582,1,4,2,0
9488.11008280565,192.85387238188,5,11,2,0
9564.46884519524,395.207421766824,0,0,3,0
9556.30246602919,144.924006039255,0,8,1,0
9572.41055045872,56.8635321100917,0,1,5,0
9648.52468380253,278.06364749082,0,5,5,0
9699.08643976229,78.7417612101567,0,4,5,0
9746.34607712766,296.533244680851,0,4,2,0
9757.22333333333,787.184444444444,0,1,1,0
9772.25939353988,167.964073829927,0,5,4,0
9763.88467614534,421.888230647709,1,1,1,0
9778.89352262644,536.507098491571,1,1,0,0
9805.17909760589,697.89364640884,0,2,2,0
9832.46135148274,28.2056392805056,0,6,7,0
9860.82961332914,216.801320339516,0,8,1,0
9852.65808823529,509.305759803922,0,1,2,0
9884.64877835951,598.01832460733,0,2,2,0
9896.92809839167,761.876537369915,0,4,10,0
9914.96428571429,445.740740740741,0,1,2,0
9981.5773776027,126.423747889702,0,5,7,0
10018.0105367139,994.626275930194,0,3,4,0
10027.5484505657,797.798327594688,1,2,4,0
10073.0304212168,1032.33385335413,0,3,2,0
10092.4811172305,33.190794649882,0,1,4,0
10091.7402247191,191.273707865169,0,3,1,0
10112.3518763797,347.169094922737,6,1,3,0
10106.6256352343,749.924901185771,0,1,2,0
10137.7783864542,446.129980079681,0,2,3,0
10140.3246342428,872.709766706208,0,0,1,0
10180.1958606764,770.294800605755,0,0,0,0
10176.1280260708,665.509776536313,0,1,1,0
10187.4785451573,508.924397221087,0,1,3,0
10181.5332532051,246.797275641026,3,2,3,0
10251.4561136479,702.093860984272,0,1,0,0
10259.5403863038,304.907374890255,1,3,3,0
10265.4177086854,877.809733017911,0,1,3,0
10272.5745469522,394.792009884679,0,1,1,0
10284.487871757,591.906348871546,0,1,3,0
10319.7518610422,61.0775434243176,0,3,5,0
10331.7404491781,751.251447094235,0,2,3,0
10350.0330969267,945.391962174941,0,3,8,0
10414.1780254777,874.112738853503,1,1,2,0
10444.9942363112,68.0880563560679,0,1,3,0
10577.5547016275,844.917269439421,0,0,4,0
10634.6502287748,901.274021352313,1,0,2,0
10725.0079385403,168.955185659411,1,2,7,0
10718.1495006242,43.9759675405743,0,5,3,0
10745.4130521289,486.785117389574,1,3,2,0
10797.6310679612,929.767822468793,4,8,6,0
10809.5260837619,108.528288023512,0,0,1,0
10872.4257362356,103.793213828425,1,6,15,0
10885.4669881306,567.100890207715,0,1,2,0
10934.8266148616,751.570179698883,0,0,1,0
10944.0243649559,854.357179885951,0,1,3,0
10960.2809394761,197.021680216802,0,3,3,0
10979.7790487658,925.629139072848,0,5,1,0
11018.0969331873,726.802300109529,0,0,0,0
11060.9888530361,855.183044881197,0,1,5,0
11058.9778481013,155.51529535865,1,1,3,0
11096.4632132132,460.391141141141,0,1,4,0
11123.0260764099,950.191024863554,2,2,0,0
11179.6708249497,778.656338028169,0,0,3,0
11184.3804914371,655.442293373045,0,4,5,0
11258.8246051538,515.412856747021,16,4,7,0
11254.0753954897,343.580949175362,0,1,6,0
11251.1395348837,817.690697674419,0,0,6,0
11258.5412058509,189.638601498395,1,1,4,0
11297.5578125,750.23359375,0,0,4,0
11362.2363445378,219.75350140056,0,0,4,0
11416.3354253835,881.563110181311,0,2,3,0
11641.3647987965,898.713802181271,0,1,2,0
11648.4787000439,65.1400966183575,0,6,1,0
11722.8370981755,142.300173761946,1,5,2,0
11718.8110749186,403.876945349258,2,5,2,0
11727.9961206897,236.748706896552,0,2,4,0
11744.4814516129,591.85,0,0,5,0
11800.0914096916,299.529185022026,0,3,0,0
11806.7200883002,494.816777041943,1,5,5,0
11821.1393341554,360.271270036991,2,2,1,0
11825.3620111732,17.0508379888268,0,0,2,0
11821.8499597747,627.742156074014,0,1,2,0
11855.8976878613,233.645086705202,0,2,7,0
11863.3265060241,415.531325301205,0,2,2,0
11905.5250726744,148.132994186047,0,7,3,0
11907.4695534506,515.825890843482,2,9,3,0
11951.640078457,282.079437724747,0,7,4,0
11943.4722735675,914.342883548983,0,2,1,0
11940.4391408115,386.444868735084,1,3,4,0
11976.2198046181,646.078152753108,0,13,3,0
11951.8048689139,36.8213483146067,0,5,1,0
12015.3496751329,171.558180744241,0,5,10,0
12028.2906885759,429.153364632238,0,3,3,0
12064.7279034691,233.204826546003,0,2,4,0
12057.8918617614,541.592809364549,2,3,6,0
12076.1837652036,739.191433104178,0,1,3,0
12056.1807909605,20.8454031843862,1,1,3,0
12115.1732070365,302.486242670275,0,6,5,0
12111.3654524089,633.087739913827,0,0,4,0
12118.4163537756,449.724655819775,0,1,2,0
12126.67043222,110.100196463654,1,1,7,0
12168.2060063224,37.7486828240253,2,1,8,0
12177.1383523847,184.67914860071,1,0,2,0
12205.6371564482,676.286205073996,0,4,3,0
12208.9439637412,533.071693448702,1,1,0,0
12208.1365092074,291.473979183347,1,0,3,0
12249.9498089172,432.935286624204,0,2,6,0
12272.8286786161,853.02959566486,0,1,0,0
12268.1208633094,133.529496402878,0,1,7,0
12288,525.882734530938,0,1,6,0
12308.5039599833,729.822009170488,0,1,2,0
12324.6393110436,805.389564336373,0,0,1,0
12326.8262195122,333.02831010453,1,2,8,0
12332.8673250322,140.230571060541,1,3,8,0
12366.0418394271,511.250282698831,6,0,17,0
12421.359005705,360.065199674002,1,2,8,0
12461.187755102,92.5632653061224,0,2,2,0
12475.0988433228,716.688748685594,0,0,1,0
12548.3029411765,641.468067226891,0,0,0,0
12550.9932088285,15.7617430673458,0,0,1,0
12570.2681871805,156.298073141958,1,3,4,0
12695.1647058824,65.333422459893,1,6,11,0
12905.9877402253,544.782306163022,2,2,10,0
12977.1757782252,232.364720458417,0,1,6,0
12990.094198378,150.657517155334,0,8,2,0
13005.5832356389,65.7121922626026,2,16,18,0
13028.2538930264,842.265741367637,0,0,1,0
13056.3414445732,549.62224797219,0,2,6,0
13061.8217324053,447.297757153906,2,3,5,0
13079.5371604305,56.9764223475141,9,9,1,0
13117.0375,501.795,1,2,3,0
13389.8427289048,470.273608617594,2,2,4,0
13465.4498559078,143.430259365994,0,9,12,0
13527.0048899755,532.129362080462,1,3,0,0
13529.4081891093,623.610384128324,1,0,7,0
13592.3920133111,373.356073211314,2,11,24,0
13679.8487607486,59.9868487607486,0,4,0,0
13717.7793022344,226.239513916111,0,4,9,0
13820.4079341317,510.843562874252,1,6,13,0
13831.7763659466,298.382973316391,0,1,5,0
13862.518469657,156.641600703606,0,2,3,0
13868.8638297872,683.789716312057,0,0,8,0
13974.1244959677,407.645665322581,2,3,5,0
14012.2734856728,654.6945955749,0,1,2,0
14077.8088905775,351.060030395137,0,9,4,0
14156.9812691132,679.653287461774,0,0,2,0
14173.8660608455,118.028052153299,0,3,11,0
14200.9365436544,213.323132313231,0,8,5,0
14264.5038886615,25.4572247237004,0,4,6,0
14269.2934556065,421.332221759066,4,5,6,0
14315.428022362,893.560447239693,0,1,2,0
14311.7714505579,546.691804540208,0,1,9,0
14394.6955782313,515.820861678005,0,0,3,0
14410.0655823715,443.816369359916,0,4,0,0
14421.2990815155,585.11653272101,0,0,3,0
14456.5742009132,91.0228310502283,1,4,3,0
14505.7973729959,927.878501062391,0,2,4,0
14484.4141689373,390.125340599455,1,4,14,0
14499.1820987654,611.515432098765,0,1,5,0
14511.1396313364,233.021198156682,0,4,4,0
14539.2720156556,477.112035225049,0,4,0,0
14538.2421328671,712.443618881119,0,6,3,0
14565.1336633663,543.180418041804,0,2,3,0
14564.5682270916,308.26593625498,0,3,2,0
14631.84,740.293861386139,2,4,1,0
14641.0099528549,385.534834992142,0,6,6,0
14639.8005872931,610.36385477843,0,3,8,0
14652.546953047,292.697302697303,0,3,7,0
14658.6128507523,160.208214721431,0,6,5,0
14674.1200241255,463.004221954162,0,2,6,0
14746.3803030303,247.662878787879,0,8,12,0
14752.6167594492,562.791092880164,0,4,8,0
14777.0485580478,713.099334483609,0,3,5,0
14777.3303204601,446.335250616269,1,0,3,0
14835.630712461,935.365881351121,0,1,5,0
14834.040777439,400.044207317073,1,1,4,0
14850.4669347632,259.251563896336,1,1,1,0
14891.6461238148,626.726157278305,1,0,5,0
14897.828421742,531.023575638507,0,2,4,0
14922.4065290179,428.265066964286,0,0,3,0
14959.6131155534,879.25012189176,1,0,4,0
14954.0550161812,227.514100785945,4,3,5,0
14986.9114413076,325.682615156018,0,5,3,0
15008.4678848283,491.305647840532,1,2,2,0
15072.9192118227,556.187192118227,1,3,0,0
15127.0769757099,384.070133424564,0,0,3,0
15239.9027237354,399.124081279723,10,5,2,0
15343.8132911392,452.893987341772,1,0,2,0
15357.8223062382,43.5902646502836,0,1,10,0
15396.2159647405,741.675318315377,0,4,5,0
