Xpos,Ypos,WNT5A,NRG1,GAPDH
19350.8754285714,11316.7771428571,0,1,15
19400.1530735721,12228.9411907067,0,0,13
19383.413125235,11203.6729973674,0,0,24
19476.0142180095,12316.9015797788,0,1,21
19417.1418935798,11910.5283537347,0,0,33
19480.7420345489,11487.2184261036,0,0,21
19473.9060819197,11914.0066197766,0,0,2
19611.8133181559,12315.4972490988,0,0,29
19615.4874524715,11491.517617237,0,0,5
19704.1570271626,11406.4265032609,0,0,22
19454.2804232804,11474.9268879269,0,0,74
19528.2499060504,11769.5729675561,0,0,52
19489.0693205216,11372.937771677,0,0,97
19469.8286875726,11923.6068524971,0,0,0
19483.712553495,11525.9942938659,0,0,83
19493.7528883184,12001.0327342747,0,0,10
19513.4533239038,11466.0282885431,0,0,65
19595.479661017,11991.7169491525,0,0,12
19597.6275828928,11914.4401729938,0,1,2
19619.114553423,11504.8213692005,0,2,71
19611.5628902765,11665.7274754683,0,0,24
19691.3000261233,11364.6896551724,0,0,86
19654.2673699527,11253.0498363041,0,0,56
19723.7886560694,11466.6324060694,0,0,16
19821.7148621014,11955.8947106616,0,2,97
19738.2525566919,11585.8043574922,0,0,55
19772.8287614298,12111.0993349958,0,0,54
19782.5862068966,11246.2774294671,0,1,27
19876.6966449208,11667.1469788754,0,1,121
19873.2722268098,11438.8023671896,0,0,56
19838.2536912752,11819.3020134228,0,0,81
19891.8327753599,11282.7530967526,0,1,10
19883.2501371366,12089.7460230389,0,0,12
19966.0747853592,11552.2263895165,0,3,82
19962.6909350464,11151.4668094218,0,1,6
20046.2650196078,11372.6171764706,0,0,57
20043.3273038029,11793.3200398804,0,0,119
20040.0925217391,11910.5996521739,0,1,23
20037.8226950355,12005.8035460993,0,0,8
20150.4578677137,11616.3776502567,0,6,172
20205.4390040339,11464.2592850188,0,1,94
20210.6986710963,11224.361627907,0,1,35
20206.7203751066,11778.104859335,0,2,28
20210.5651980418,11397.9552736983,0,0,13
20228.4467013325,11974.1161845954,0,0,163
20305.4932695714,11812.9659936238,0,1,150
20296.1605890603,11382.9908835905,0,1,33
20376.5535105658,11254.4199045671,0,0,236
20647.5715540873,11848.8489140367,0,2,460
20377.195800227,11686.0507945516,0,0,282
20377.8874382498,11582.5472829922,0,2,119
20371.8228299643,11163.9244946492,0,0,177
20460.2869146176,11467.8406029902,0,1,378
20478.9775424502,11719.381048019,0,0,264
20451.8100224383,11124.2700074794,0,0,259
20467.4948387097,11607.1141935484,0,0,146
20509.3412462908,12096.6491097923,0,0,96
20531.6887537994,11367.1623100304,0,1,138
20538.5452346396,11614.6787614901,0,0,246
20638.7455978851,11900.3739791342,0,0,425
20590.9163563449,11540.6571183042,0,1,235
20587.5688996876,12090.4824713641,0,0,120
20662.9869119879,11345.0840288316,0,1,343
20684.0315251011,11194.5714965501,0,1,475
20745.445293943,11580.4622179335,0,3,877
20710.259410802,12371.6467539553,0,0,7
20741.7759601707,12446.7112375533,0,0,23
20842.1849005425,12100.0250904159,0,0,106
20817.4267751479,11283.4704142012,0,0,240
20848.785790789,11346.8343448768,0,0,311
20839.437279597,11946.2549118388,0,1,322
20945.6337333553,11200.8758836101,0,0,453
20876.7894736842,11754.4077094144,0,0,180
20910.0478011472,11557.7518164436,0,0,284
20914.9095311468,12283.7107638125,0,1,84
20921.049270073,11461.74513382,0,1,207
21022.4247851003,11862.198466206,0,1,445
20995.0066197766,11742.2147290029,0,0,247
21039.7395403653,11484.1314083677,0,0,103
21057.3953488372,11546.9039621016,0,0,84
21060.0704467354,11651.4198167239,0,1,302
21072.5337730871,11232.489182058,0,0,259
21080.6288305957,11330.0757538612,0,1,198
21108.3623771224,12105.7039022937,0,0,54
21093.2991426822,11957.0321494182,0,0,268
21118.3466767372,11500.4947129909,0,2,50
21155.176523702,11245.4880361174,0,0,121
21150.2096774194,11918.0903225806,0,0,214
21194.6586483391,11803.2562046583,0,0,232
21218.5926210607,11539.3931591084,0,1,211
21186.8561887801,11438.3780053428,0,0,163
21177.4408653846,11352.9125,0,0,148
21202.5,11648.8642191142,0,0,328
21210.5487519501,11882.2909516381,0,1,173
21240.6181900045,11731.4520486267,0,1,181
21243.83183391,11401.4664359862,0,0,243
21306.4283750344,11924.2378333792,0,0,26
21301.1068635969,11761.2649869679,0,0,166
21291.0934825543,11528.9605003292,0,2,308
21669.648048048,11825.3987987988,0,0,337
21283.0891089109,11945.6540841584,0,0,105
21299.7292604502,11140.768488746,0,0,215
21319.3056664006,12137.0071827614,0,0,2
21331.8727172108,11902.1051466519,0,0,200
21343.5879904875,11227.7978596908,0,0,303
21412.6273472175,11392.7451348583,0,1,567
21400.3672654691,11763.8884453316,0,1,363
21379.1174899866,11155.2296395194,0,0,87
21409.9389296025,11988.5056628914,0,1,322
21525.1915673125,11787.000993542,0,0,466
21480.8668436187,11257.0188011502,0,0,277
21548.8856382979,11965.6854448743,0,1,251
21653.0511080479,11374.2281836497,0,1,470
21606.6811657242,11287.4197477164,0,0,280
21621.0329450915,11573.2176372712,0,2,271
21642.8137485311,11943.8777908343,0,1,230
21670.4246359701,11629.9492325856,0,0,288
21807.2081083326,11806.6203372933,0,2,331
21687.1072969424,11488.7310073157,0,1,117
21766.9695372751,11226.1177377892,0,0,516
21739.2010210594,12011.4537332482,0,0,30
21789.7713408176,11488.7557720822,0,0,427
21806.6106431853,11747.6546707504,0,0,193
21813.9532467532,11118.9857142857,0,0,198
21850.4145053936,11659.6873995869,0,0,236
21876.1153846154,11258.1538461538,0,0,115
21863.8760053619,11321.9235924933,0,1,72
21905.0105315948,11546.0792377131,0,0,290
21951.8865355522,11370.4929760104,0,1,248
22018.3650448885,11997.4265855778,0,1,214
21949.7557803468,12068.4055876686,0,0,52
21970.4692777578,11623.6561264822,0,0,117
22015.5311626049,11887.3677586896,0,1,258
22022.8777506112,11209.4712713936,0,0,90
22030.7038539554,11270.8553076403,0,0,88
22086.6875119161,11527.9203050524,0,1,310
22112.8957270408,11434.5197704082,0,0,235
22085.5506280043,11673.9468134595,0,0,329
22059.8860681115,11384.6520123839,0,1,112
22093.4696479158,11820.4307972481,0,0,352
22143.7452339688,11285.0248411323,0,0,186
22284.4050567595,11873.7412280702,0,0,39
22286.4742907801,11972.0978132388,0,0,61
22214.6338754463,11702.785799286,0,0,110
22261.132039718,11503.9900704919,0,0,102
22285.0746112636,11918.5823859924,0,0,5
22336.0518159806,11787.9370460048,0,0,25
22351.8137032843,11685.1548697622,0,0,81
22438.1650246305,11430.8196785066,0,0,162
22431.2881273347,11553.0873802176,0,1,93
22474.6230780082,11315.001128509,0,1,132
22517.4232715008,11958.9922709387,0,1,95
22550.2167281673,11816.498400984,0,0,68
22558.9903216624,11354.2277255907,0,3,172
22542.203992514,11519.9575795384,0,1,159
22584.5459121208,11692.3862059584,0,5,255
22578.9094540613,11912.1245006658,0,0,94
22715.9306771019,11599.7323372465,0,5,370
22626.8077738516,11266.2946996466,0,3,137
22663.6720930233,11199.7251162791,0,0,23
22699.6535947712,12012.4784313725,0,0,141
22773.3286613853,11181.4062563478,0,1,89
22785.5548234709,11495.3823968175,0,1,216
22836.4047890536,11924.0537546832,0,0,224
22797.1719281204,11997.1578436134,0,0,135
22821.0930053805,11321.6998462721,0,1,131
22855.5634743875,11230.9777282851,0,0,34
22975.1637183489,11661.445802983,0,0,164
22901.6793145655,11620.4179926561,0,1,123
22927.1016774573,11522.0173631548,0,0,99
22989.4677649501,11391.9451290699,0,1,135
22922.4759671747,11992.1055099648,0,0,141
23011.9965281935,11138.7247695439,0,0,40
22937.3051020408,11778.2663265306,0,2,258
23017.540472986,11941.7414920208,0,0,226
23037.588293232,11272.02195019,0,1,185
23033.6812306101,11511.2450879007,0,2,140
23065.2653137567,12311.2110726644,0,1,96
23140.4828282828,11418.3245791246,0,0,192
23215.0479596814,12347.656153471,0,0,42
23142.983102253,11494.417677643,0,0,108
23178.1128380479,11935.1426795151,0,0,310
23177.2588774341,12121.4621993127,0,0,10
23250.4203843514,11811.5043468314,0,0,430
23257.844137931,11137.3209195402,0,0,40
23264.8063364569,11669.9968763945,0,1,175
23293.1543147208,11233.1360406091,0,1,161
23329.8825692572,11957.3699436136,0,0,299
23309.3198667222,11304.1037067888,0,1,305
23350.8104690591,11440.8647216728,0,2,451
23342.1994067238,11147.2847725775,0,0,152
23352.9608610568,11652.6656881931,0,1,154
23396.4578651685,11799.7275280899,0,0,135
23429.5784148398,11278.0705854011,0,0,253
23431.1825993555,12229.2572502685,0,1,53
23440.2302576891,11149.0199501247,0,2,153
23446.180316092,12161.6896551724,0,0,26
23466.8672756582,11516.7845244492,0,0,194
23464.2479704797,12102.910701107,0,1,24
23476.0910891089,11722.1623762376,0,0,194
23491.0841584158,11181.5709570957,0,0,110
23502.6557846506,12236.0756013746,0,0,19
23592.7903306957,11827.0252481361,0,2,567
23650.6387035272,11609.2680648236,0,1,408
23665.8130720824,11389.535326087,0,2,293
23670.0095124851,11133.5755053508,0,2,195
23688.2967349552,11882.3444302177,0,2,261
23709.3134874759,11252.6073217726,0,0,206
23712.648526616,11500.8567015209,0,1,363
23710.5970919325,11779.097326454,0,0,324
23726.2798126065,11992.7091141397,0,2,339
23733.3447447447,11305.0576576577,0,0,112
23760.2406962785,11585.355942377,0,4,248
23775.5605875153,11900.641370869,0,0,206
23892.6541122566,11382.9101947308,0,1,757
23813.9343093571,12142.2476129854,0,1,128
23865.466654747,11163.6121938137,0,0,356
23834.157569516,11640.7821833162,0,0,76
23870.4776839566,11980.5419179735,0,0,266
23889.4222161572,11885.1674399563,0,0,279
23915.9409963819,11707.5452268299,0,1,224
23987.712111293,11863.062193126,0,1,264
24009.0333333333,11646.6333333333,0,0,135
24034.3706874843,11263.6225132209,0,1,437
24051.4329637097,11798.1295362903,0,0,137
24063.4710860367,11900.0606488011,0,0,88
24075.7043253712,11988.9664299548,0,0,121
24087.9359642591,11119.2486969471,0,0,228
24097.5812417437,11874.4134742404,0,0,48
24135.512195122,11652.2319464371,0,0,285
24163.2933394161,11519.8708941606,0,1,185
24164.9588189588,11736.4032634033,0,0,144
24199.2182708688,11431.3471039182,0,0,310
24239.4523467433,11596.4170258621,0,0,364
24219.9778101128,11773.7733721353,0,0,116
24279.4643847487,11274.5196707106,0,0,290
24250.4240875912,12445.2080291971,0,0,256
24278.5722824884,11995.5767102059,0,0,241
24286.3982420554,11865.5226504395,0,0,94
24306.560807484,11721.3096996553,0,1,192
24310.5388768898,11410.7321814255,0,0,279
24300.7474903475,11134.0872586873,0,0,269
24352.9791710946,11573.9219978746,0,1,319
24369.0622310493,11977.5925190334,0,0,277
24397.7457000711,11857.5600568586,0,2,272
24433.2799377916,11252.2136858476,0,0,174
24450.4603609778,11373.1158327622,0,0,323
24460.0638915779,11752.2145853501,0,0,332
24492.9830590513,11654.2454017425,0,0,369
24486.5183037332,11887.6741573034,0,0,207
24543.9733738602,11312.7365349544,0,1,279
24583.3308024611,11871.2271239691,0,0,313
24594.1002202643,11627.4949468774,0,0,487
24560.311461794,11998.23089701,0,0,296
24608.1024571164,11420.1970329161,0,2,194
24615.248857288,11164.0452006094,0,0,199
24680.0213628721,11294.3155968747,0,2,360
24733.0083713851,11952.267224759,0,0,467
24659.0259409969,11825.4720244151,0,0,301
24708.804377565,11470.7385772914,0,3,329
24731.1327470687,11133.756281407,0,1,311
24734.2422222222,12314.9392592593,0,0,282
24742.5608675373,11697.2894123134,0,1,252
24756.7016806723,11598.1621148459,0,0,153
24805.5575210872,12273.9793814433,0,0,201
24829.0135718692,11401.0512029611,0,0,181
24841.1630769231,11788.9618461538,0,0,351
24834.6422319475,11962.4261487965,0,0,187
24845.224396608,11176.2557077626,0,0,242
24887.6305340193,11615.5489457286,0,0,478
24895.7089871612,11357.7039942939,0,0,128
24914.4378181818,12005.4363636364,0,1,140
24991.3618938087,11391.2292505271,0,0,35
25024.79881902,11711.4754998446,0,0,63
25003.4027181688,11567.1237482117,0,1,66
25329.9268101761,11163.043444227,0,0,28
24977.7592964824,11372.2603015075,0,1,40
25071.0602342443,11973.2426101506,0,0,10
25031.5961813842,11370.6663484487,0,0,20
25059.5551801802,11179.5547297297,0,0,103
25083.5445134576,11479.0310559006,0,1,20
25093.3843612335,11832.8601321586,0,0,18
25196.9230083234,11386.5802615933,0,1,56
25134.07,11329.1418181818,0,0,12
25191.4024678006,11612.1346966867,0,1,118
25163.7824750192,11171.6272098386,0,0,7
25207.4632107023,11951.6638795987,0,0,27
25269.0070995415,11875.0575358675,0,1,68
25270.2803970223,11603.3479459608,0,0,32
25268.3852631579,11233.1624561404,0,0,8
25335.1246024863,12300.6407921365,0,0,15
25287.0206327373,11978.8218707015,0,0,9
25345.0867400419,11165.9001572327,0,0,16
25339.5305449497,11302.1848316557,0,0,21
25361.0716993572,12201.6238668205,0,1,10
25382.8495837188,11661.6486586494,0,1,51
25390.4589875275,11484.3141599413,0,4,53
25429.8054148812,11882.4561745228,0,0,34
25426.690625,11972.4473958333,0,0,3
25429.700990099,11355.6752475248,0,0,80
25459.9229904441,11736.7726250703,0,0,40
25496.686440678,12013.3706512043,0,1,1
25504.6270816812,11490.1722839017,0,0,72
25500.6262104584,11897.4473854099,0,0,24
25568.2743169399,11422.7812021858,0,0,115
25655.0143995392,11770.3693001824,0,2,63
25585.3244256915,11573.7593373965,0,1,131
25572.0309532184,11979.7580021104,0,0,3
25576.0991847826,12080.5495923913,0,0,5
25643.5362369338,11675.1418118467,0,0,81
25759.2708811711,11572.6229908152,0,1,179
25706.0595061728,11354.8281481481,0,0,109
25734.0270385655,11253.0038423225,0,0,35
25715.2977425259,11698.0067114094,0,0,39
25735.1633176571,11862.1872595126,0,0,71
25782.3900193798,11684.1976744186,0,0,64
25945.5201684756,11867.9305848048,0,1,269
25840.6450200657,11992.9576796789,0,1,101
25833.2736660929,11432.4221170396,0,0,57
25845.1365678347,11294.1082659479,0,2,64
25894.4929407019,11730.4749899153,0,0,261
26149.3654643449,11864.1300787728,0,0,143
25952.1343873518,11493.7442123094,0,0,393
25965.3178599528,11353.2765538946,0,0,353
26011.4030571199,11535.6055242692,0,0,325
26028.1404358354,11934.3728813559,0,0,186
26110.8062522077,11339.0388555281,0,0,410
26071.3083956775,11271.6824605154,0,0,128
26094.3398342272,11674.1794246709,0,0,332
26092.1224057603,11886.6975857687,0,0,253
26111.9771033014,11554.1006389776,0,0,127
26180.5389851485,11416.5667079208,0,1,491
26170.7507186202,11857.8577131907,0,0,208
26182.5298416565,11721.8836784409,0,0,395
26198.8571871128,11567.604708798,0,0,252
26285.5969954932,11836.6901352028,0,0,357
26376.6537941688,11489.104910858,0,1,460
26292.350311262,11121.1182795699,0,1,218
26294.9143767423,11606.2512943051,0,1,356
26360.7707865169,11370.3808988764,0,0,219
26419.9717308205,11682.2890923638,0,0,461
26369.9037558685,11257.5500782473,0,0,168
26420.0076696165,11995.3575221239,0,1,159
26416.7336633663,11899.4435643564,0,0,185
26462.1402796572,11372.9806044204,0,1,143
26506.8050782252,11189.3139266479,0,0,272
26536.2920555157,11769.4612347452,0,0,413
26547.167988107,11609.1293359762,0,1,330
26567.6950832672,11890.5348929421,0,0,187
26567.2417977528,11493.7029213483,0,2,286
26679.4764758232,11354.9702758825,0,4,584
26585.4530983513,11130.2518476407,0,0,141
26633.5693215339,12436.9809898394,0,0,13
26666.8810133405,11619.5039752055,0,0,245
26699.0102639296,11904.4586999022,0,0,260
26701.2995922284,11160.532501799,0,0,383
26723.6864089776,11504.5745012469,0,0,404
26678.0405508799,11845.5470543229,0,1,131
26743.1532473851,12266.9909997568,0,1,26
26779.0494377254,11626.6350519839,0,0,290
26899.6094056172,11629.4203135206,0,0,95
26882.0343137255,11506.0547740835,0,0,107
26933.2629923414,11868.0977844639,0,0,66
26881.7097919838,11318.6915271436,0,0,110
26987.0577194315,11984.1622002821,0,0,144
26939.8122544204,11865.8741404715,0,0,56
26929.4900199601,11762.1596806387,0,0,49
26974.1088488645,12068.7349256069,0,1,125
26950.4448645243,11135.9810964083,0,0,55
26971.2715601451,11267.0410270723,0,1,62
26997.0486139012,11385.2217758136,0,0,56
27033.124854482,11533.8341094296,0,2,149
27183.3260811886,11733.8110904749,0,1,245
27056.039621792,11881.1616389014,0,0,102
27191.3716639209,11455.247693575,0,2,169
27139.2137722285,11324.3492243663,0,0,79
27153.2411985019,11175.8419475655,0,0,87
27165.055191768,11902.472404116,0,0,35
27349.0137824435,11355.7834739486,0,1,260
27245.2707846411,11212.96360601,0,0,61
27279.8545938332,11919.4704961653,0,0,40
27429.932342589,11564.4807717377,0,0,189
27416.677311626,11150.2736380714,0,0,93
27410.7891287587,11782.2746723207,0,0,188
27441.8422999328,11653.0359784802,0,0,203
27522.769703657,11949.5610025221,0,3,163
27492.5703602991,11230.2630863358,0,0,139
27490.0181077411,11782.8990493436,0,1,59
27492.9220357336,11492.4417975095,0,0,140
27558.1371681416,11157.1234360696,0,1,115
27550.3305870237,11401.2337796087,0,0,89
27615.8116874759,11544.7591710645,0,0,136
27564.8809028809,11781.1826551827,0,0,61
27591.477046549,11649.1919743178,0,1,181
27592.7611275964,11328.5825914936,0,0,98
27647.1371700563,11218.0142795327,0,0,100
27651.9011808577,11464.6264760721,0,0,97
27666.8145879733,11716.7722717149,0,0,50
27694.5555250137,11362.3422210006,0,0,85
27706.6057019903,11977.9467455621,0,0,71
27704.1789115646,12412.0170068027,0,0,65
27790.811600399,11881.4520450335,0,0,24
27780.8230088496,11362.7155499368,0,0,57
27806.013050571,11235.6484502447,0,0,40
27910.8337722186,11925.4944042133,0,0,31
27965.0992785984,11885.7969769839,0,0,75
27748.0557332115,11864.9328460484,0,0,40
27747.0662894099,11431.9086499596,0,0,67
27789.6032818533,11238.4618725869,0,0,25
27775.4675108297,11717.6067977341,0,1,62
27764.1929307806,11644.8586156112,0,0,70
27825.8086391082,11891.8214119833,0,0,24
27842.9029126214,11600.8964401295,0,0,117
27858.3701682583,11774.025466121,0,0,22
27860.9752415459,11414.7675120773,0,0,85
27873.5965692503,11680.7668360864,0,0,44
27937.3944658945,11905.9173101673,0,0,44
28005.9147155162,11573.1026325367,0,0,180
27948.9669117647,11750.0713235294,0,0,57
27962.3860890068,11364.0719127616,0,0,61
28004.2595846645,11672.6970846645,0,0,113
28002.5845490716,11183.0769230769,0,1,66
28048.4975818452,11290.3325892857,0,0,63
28102.6871517535,11808.0840707965,0,0,41
28083.3161490683,11434.0842650104,0,1,65
28182.8922959959,12108.2105930056,0,1,231
28109.1025806452,11137.5048387097,0,1,22
28105.7753796962,11874.8201438849,0,0,18
28114.4968107725,11618.8150248051,0,1,71
28129.3120805369,11322.1993288591,0,0,59
28224.3705313056,11962.4408453486,0,0,40
28196.5911423684,11617.8753088766,0,1,102
28207.0397973951,11376.5817655572,0,1,96
28242.1926026161,11239.3838520523,0,1,21
28244.3838695461,11787.0226972234,0,0,64
28237.0763707572,11517.6312010444,0,0,26
28328.7209212309,11388.2332107606,0,0,120
28291.7933261572,11618.9257265877,0,1,21
28429.3327366461,12234.9404983531,0,1,140
28339.0844973666,11770.2599038241,0,0,151
28370.5392300911,11504.9753158977,0,0,121
28357.0491628073,11874.794086213,0,0,41
28346.7486111111,11946.1125,0,1,31
28381.4043035108,11656.322385806,0,0,45
28413.1952197894,12030.0549891359,0,0,97
28460.4424673784,11443.021945433,0,0,118
28463.1065436242,11654.8145973154,0,2,96
28497.6286538462,11187.7676923077,0,0,118
28492.1422942207,11804.2467162872,0,0,196
28481.9543248644,11346.6777048244,0,0,93
28566.2001410271,11694.4890116347,0,0,141
28563.0991084695,11556.0842496285,0,0,240
28510.5263761468,11962.9483944954,0,0,178
