Xpos,Ypos,LMNA,KDM5B,GAPDH
14132.7747211896,33071.1794299876,64,1,499
14199.9853070175,32493.3813596491,310,5,1453
14552.4668780832,32708.9994714588,160,4,821
14524.5570494186,32536.6856831395,74,0,440
14548.7102546456,32459.0970406056,77,1,681
14698.4411624583,32700.4673654121,117,1,565
15105.9135192376,32640.1242499118,143,10,550
15122.1855575868,33278.4915447898,70,1,615
15223.6541982736,33188.1943499869,196,7,868
15345.3083015994,32697.2993145468,296,29,1292
15580.6150811048,32459.9002630425,157,8,1234
15737.2872431507,32908.9764554795,36,13,525
16314.3660565724,32850.255906822,174,22,907
16610.6488817891,33234.5495207668,61,2,281
16647.601327901,32706.6674211559,219,6,951
16676.4674859191,32377.0629800307,25,0,242
16722.841781874,32964.3323092678,218,5,1055
16819.2615242778,32433.7166564229,110,0,652
17008.5445068164,32540.7717187918,104,1,567
17016.2735186745,32695.5220443696,132,5,536
17161.3667768099,33107.1099429258,140,0,531
17166.0250240616,32401.8936477382,57,1,288
17187.5122332119,32470.5606454971,35,0,305
17222.2885622231,32609.4252919855,109,2,889
17389.4261006289,32402.9861111111,37,0,394
17419.5017364284,33187.565161762,72,7,742
17473.2514105384,32639.4392273119,248,0,1416
17508.136381631,33024.0993665875,162,1,771
17585.9785974499,32441.5004553734,179,2,782
17667.2844914401,32948.0727593152,70,7,454
17769.0845451471,33255.6232668245,102,1,384
17899.4746109746,32500.5106470106,171,5,782
17964.9799050055,32582.7848008769,206,1,538
18049.4054878049,32658.862804878,250,3,750
18041.8120209762,32922.1665994353,197,5,602
18123.2142346209,32931.6630901288,81,1,332
18159.9434462445,32821.1885125184,118,1,527
18241.0398214899,33185.8300720906,93,5,560
18285.3325806452,32686.3596774194,93,0,377
18353.8577719066,32902.6232937032,114,3,469
18399.0562486784,32639.7570310848,235,3,833
18467.7665312154,33047.1780568895,207,8,817
18993.7868898978,32989.5212826334,743,23,1776
19100.5780956848,33141.3863352095,858,21,1922
19762.6986504279,32610.2554312047,394,5,1330
20403.8554031139,32797.9719438878,375,17,1362
20521.009261858,32386.3233230424,65,3,455
20558.3616064506,32936.0353543185,440,31,1629
20564.0500947739,32609.3319794205,159,11,713
20953.8474784748,33105.6953669537,119,1,536
21208.5528978841,32856.5234590616,156,8,1033
21288.0147407212,32527.7262437484,166,3,919
21306.08266381,32732.9442956615,237,17,1209
21602.0553517839,33167.269423141,122,7,559
21639.1068531797,33012.4415187493,366,21,1302
21616.832530648,32578.4172504378,382,20,1493
21711.8352310784,32522.0676490288,412,19,1583
21825.8253047011,33076.0359837493,220,8,774
21918.6547497446,32392.6040177051,152,4,751
22091.6068218484,32908.8511177691,160,16,686
22142.1300828676,33684.6359606861,109,0,507
22215.4350833071,32836.8950015718,110,8,432
22257.2738063835,32748.8356634133,83,2,445
22271.9427379598,33034.2017444065,109,4,348
22316.70701384,33191.5177105325,67,0,285
22386.6549213745,32897.5081537565,277,17,818
22444.4881738174,33229.1273377338,50,2,270
22460.8162953921,33122.9945071712,198,7,743
22744.7859567246,32919.2959270259,267,6,763
22833.9466364812,33175.5252263907,139,3,482
22942.6833210874,32769.236958119,156,2,589
22970.0857449089,32873.1564844587,129,8,477
23138.7991009682,32972.005186722,136,1,513
23150.7855089132,32406.7699827487,107,9,857
23226.4824833703,32535.9813747228,54,4,450
23318.7540169442,33200.1279579316,123,3,535
23307.2536634664,32474.9661445174,79,4,571
23467.4684601113,32671.0347866419,90,7,840
23596.1935483871,32826.5589442815,222,5,1090
23678.1235332464,33214.7395697523,160,8,654
23825.892394822,32729.4680420712,240,12,1306
23837.2876836158,32492.957740113,167,5,1053
23945.8263702568,32552.8562667689,113,2,761
23952.5502304147,32472.6709677419,102,2,778
24325.2174589222,33634.2582324701,20,8,196
24192.0298398836,32914.769286754,196,11,626
24195.6630506974,32783.1914987824,160,11,650
24266.6106563263,33635.1576906506,43,9,219
24243.6351868197,32501.7455133863,141,3,689
24335.3647305076,32586.5672422815,147,5,514
24371.5178311499,32379.4665211063,75,6,428
24373.0329035127,32657.8888394842,152,2,614
24412.0305375444,33635.7400125497,321,19,1591
24482.617913292,32537.9842782277,119,8,451
24508.0557341908,32671.6312968917,138,13,460
24592.6514391339,32797.8824927383,88,3,495
24606.5865921788,32899.1699255121,193,14,797
24645.1010063362,32586.4230339173,166,2,555
24650.2372777437,32978.846106683,178,4,739
24687.5497553018,32487.1839314845,165,8,975
24696.9669565217,32723.9391304348,184,4,551
24762.756122801,32939.5960676095,74,1,339
24816.886654479,32731.6585009141,135,0,537
24886.3332152975,32661.6373937677,80,2,560
24951.7938793879,33103.8622862286,175,12,720
24967.6785486951,32562.1938255888,103,3,716
25078.768172888,32749.1905697446,118,6,418
25102.3580349709,32844.7560366361,154,7,513
25130.6999419617,32570.8163087638,64,2,420
25147.6918944172,32979.3111422565,123,9,521
25198.2847070265,33165.5314855337,127,2,592
25209.9979597785,32476.7295249198,117,3,650
25247.8475043029,32933.582788296,209,7,669
25253.649122807,32656.7007797271,140,3,635
25456.2276980661,32634.5336868372,82,1,503
25500.9186158283,33241.597564883,153,10,646
25490.2088197147,32826.439688716,105,9,521
25606.7086273252,33121.55644644,295,35,1279
25877.9100529101,32520.3114134543,120,2,564
26506.7828832753,32897.9973867596,317,8,621
26567.6321219226,32648.7744431419,205,4,762
26715.3159806295,32428.762409201,15,0,320
26739.8763736264,32956.5451770452,112,11,505
26809.7869571796,32711.9633832652,334,4,955
26822.0032725573,32471.5481533427,185,1,527
26969.9140969163,32855.3786543853,208,1,603
26988.7604829857,32464.6768386389,205,8,475
27055.8812203051,33100.7479369842,170,1,544
27125.2134977287,32522.794722042,123,4,580
27180.1077678846,32811.1046975745,235,4,921
27357.7776274244,32385.2124492558,43,1,283
27475.1285938317,32789.6304234187,137,5,538
27851.7267794446,33254.5528247686,71,11,585
28145.8600785736,32721.9181021457,97,0,284
28230.1561849229,32641.039150354,148,0,520
28421.5466461064,32970.5921356978,168,1,655
28506.567904029,32820.9420552286,109,7,485
28549.707010582,32966.1279761905,67,0,308
28550.4751082251,32480.5021645022,52,1,637
28656.6419132701,32523.9555183324,61,6,446
28663.2399892502,32781.6054823972,151,1,585
28717.5305613306,32709.8827442827,69,1,322
28734.9693593315,33591.6671309192,69,5,330
28763.2619418484,33056.0706126687,129,1,517
29373.7077867709,32995.3784538097,167,3,693
29439.4330395223,32931.5774808075,198,2,643
29742.2811764706,32587.7814705882,118,19,795
29821.2676104972,32452.2475828729,160,4,623
29850.1307269395,32732.2128894319,189,8,820
29952.8233043478,32714.380173913,124,15,553
29996.564516129,32859.4091191067,80,1,423
30130.5367902665,32825.2065469293,99,2,479
30138.6998450813,33004.9852827266,258,5,463
30171.0796100731,32905.2717303006,175,4,345
30517.3516637478,32493.2707530648,89,8,686
30573.3160736976,32724.4215374841,223,3,1173
30909.5341802783,32425.0465819722,48,1,658
30936.2330940688,33119.3758972422,105,10,467
30963.6525273948,32979.2813715094,124,1,545
31056.2932712653,33234.9873042742,103,3,733
31173.4425820257,32593.3420114123,108,9,787
31200.2056565657,33089.6888888889,109,1,425
31232,32475.8714285714,38,1,467
31272.3437950938,32706.3910533911,204,18,1022
31483.0746106483,32794.2194856936,101,1,427
31503.3105436573,33279.7545304778,43,0,384
31548.0208333333,32964.1733757062,77,0,298
31579.3986461076,32643.4343738247,83,7,432
31612.1480126798,33279.384784199,137,0,828
31594.1901192504,32756.3526405451,84,8,353
31609.2961023851,32399.3397324026,49,5,413
32138.1230512249,32390.6146993318,51,1,640
32336.9174067496,32424.0448490231,52,0,519
32359.1153189066,32547.2514236902,52,3,520
32408.2751119642,32734.3957133717,94,3,462
32442.5254120879,32406.165521978,87,0,439
32452.1276859504,33217.8632231405,91,7,342
32612.3378852907,33220.2883339836,26,3,194
32643.5720014583,32862.555960627,182,7,558
32640.253877551,32627.5763265306,147,8,463
32698.0765334834,33256.0540236353,55,1,252
32742.362690583,32576.8520179372,102,12,759
32822.7962025316,32713.5,111,1,471
32840.4410025345,33224.1447479583,132,1,571
32901.6185630589,32618.1440024669,106,1,583
32919.503208758,32890.8025670064,187,13,403
32982.8841409692,32811.9585903084,119,3,360
32994.6636363636,32670.1511784512,124,3,590
33059.0337584396,33294.2888222055,81,2,380
33049.9430184805,33151.5369609856,87,5,308
33123.9098432056,32959.1101916376,63,4,321
33211.7560125479,33167.4597420704,91,3,406
33261.4576779026,32493.1307116105,62,1,414
33316.432,33247.3433846154,62,4,377
33433.3473750393,33187.7139264382,18,3,301
33506.061344355,32980.5592777899,228,12,845
33673.7981651376,33021.9122706422,89,5,408
33704.7960526316,33180.8013784461,78,1,495
33774.4832904884,33028.9760068552,210,8,703
33799.3714759536,32441.1902985075,41,1,590
34101.8972582973,32781.7717171717,114,1,697
34134.2854474127,33073.4020175602,202,14,756
34181.7701235492,32379.3122426058,160,0,734
34943.6094139651,32420.9286159601,86,1,543
35177.8750185543,32857.0575924002,28,1,151
35170.801051709,32821.8586035641,115,1,541
35188.1491472868,32896.5314728682,120,1,512
35289.2590040714,33120.4725963044,111,6,456
35300.4515698063,32789.5965263861,72,0,327
35398.8179700499,32936.2126455907,206,5,745
35507.811716792,33156.5247493734,116,5,636
35782.1447102426,32878.926212938,280,10,1313
35981.2652154598,32782.0815193247,306,6,1005
36051.167718077,33026.8266260605,201,16,897
36382.15700842,32624.9747399703,126,7,616
36418.7233009709,32690.6781553398,135,8,469
36440.5916686279,32494.3596140268,85,5,548
36508.942903752,33272.1057640022,199,14,766
36510.004378763,32419.1548987411,48,4,361
36638.9287439614,32522.8907004831,128,5,755
36686.6195502524,33151.3093162001,67,5,313
36689.3323442137,32458.9240356083,73,6,674
36751.7333333333,33107.1310185185,106,11,515
36933.3491430849,32618.8525308888,83,2,534
36959.606993007,32436.8398601399,57,1,609
36982.3900793651,32800.5797619048,157,15,927
33.102510460251,33696.0027894003,36,3,210
45.607677109794,33784.6017499294,24,1,274
83.8790820829656,33636.2096204766,29,3,268
99.5657439446367,33560.2171280277,39,1,349
349.962264150943,33379.5401816911,58,1,511
675.651063829787,33309.5265957447,32,0,313
792.750669216061,33394.6497131931,43,2,546
790.152029520295,33308.1749077491,12,0,260
826.671296296296,33531.5872319688,55,0,752
883.11568872243,34022.0653349979,259,16,1324
1103.14271164863,33458.0467218332,177,9,778
1194.75526521061,33769.9405226209,251,13,653
1245.5403548941,33490.314825415,359,2,956
1474.92585727525,33722.344531974,248,5,848
1492.91887226697,33854.305907173,229,1,822
1566.06385642738,33485.2702420701,186,3,690
1567.86776859504,34087.15365779,99,10,493
1572.49830737982,33664.0381403746,172,5,467
1674.04499494439,33591.1016177957,115,2,473
1688.5244110618,33720.0228747013,211,5,809
1773.95023696682,33680.1011058452,150,4,647
1868.4278283485,33533.9570871261,162,3,747
1899.8373197903,33870.6577653997,243,12,1169
1862.44564434845,33397.1699064075,65,0,508
2043.71749718996,33989.0665043087,245,8,997
2269.84825174825,33885.2874125874,181,6,836
2286.03692065986,33624.2105263158,121,4,635
2295.28571428571,33338.4957805907,105,4,759
2351.43191084534,33527.668116336,135,8,625
2447.87052924791,33699.0851253482,150,6,683
2416.77192224622,34156.2997840173,58,1,472
2506.56691078562,34126.1098535286,298,7,809
2591.88965153115,33789.181626188,375,1,1281
2717.39476294386,33660.8176949018,240,11,779
2732.75190338672,33523.5962194802,41,2,734
2714.93593314763,34209.6601671309,59,1,360
2725.8128,34050.688,156,2,587
2819.28538372541,34222.810258388,53,2,248
2831.74365234375,34040.2348632812,88,3,338
2944.02055800294,33371.951052374,43,2,264
2991.10817865429,33918.1774941995,54,3,416
3076.59676044331,33457.4731457801,72,0,227
3185.23033949291,33914.527718092,147,11,1088
3370.32970602566,34224.9527367224,189,3,881
3428.96155928533,33569.2977801841,67,1,472
3460.52614851199,33706.3028026582,114,6,586
3735.75492748234,33699.4217181108,109,3,374
3797.22313371616,33892.426168991,105,10,279
3852.30456349206,33997.8010912698,288,17,472
3893.95355318161,33840.3023687877,118,7,290
3889.11511789182,33566.4627831715,62,2,376
3900.00461095101,33309.2530259366,25,0,133
3901.91225577265,33374.930017762,46,3,211
3948.57186311787,33781.1935361217,72,1,323
4000.25392552714,33641.5177209511,38,0,196
4027.81247134342,33926.1173773498,166,7,539
4063.09074219774,34138.7104642014,180,4,665
4066.14477766287,33642.8572905895,67,4,223
4270.85840707965,33464.4341199607,76,1,337
4288.60700736443,33666.6226288775,109,6,570
4925.12261753494,33328.8284625159,25,2,149
4705.45585501859,33358.9028810409,102,10,886
4865.23182819383,33619.5655286344,124,3,446
4943.76122291022,33624.2430340557,84,3,373
5350.92956050572,33345.1607465382,87,4,525
5669.93355826629,34070.2006228913,157,5,538
6524.91855692374,33840.0747461655,370,15,785
6610.91095520777,33988.0817593092,163,8,590
6699.72586503537,33951.2683999235,235,11,987
6723.13066154268,33566.9643151249,88,1,510
6752.52790304397,33645.2156144307,62,3,371
6971.75690882012,33676.9933807711,134,24,648
7045.51704790678,34155.1001294778,118,7,412
7119.89266666667,34154.216,89,8,486
7242.4514510928,33973.2063776424,78,6,490
7251.75610783488,33656.8972198821,110,7,634
7363.2336867863,34085.2336867863,156,9,762
7442.88833235121,33842.9690630524,107,8,571
7550.53110808356,33791.6920980926,212,11,805
7627.1034892001,34181.7794920484,117,5,921
7638.39696237487,33591.8874697963,82,4,340
7634.05348460292,33479.4444894652,147,8,719
7848.54854136777,34185.6676231468,37,1,265
8006.90739755189,34208.976051091,24,0,284
8006.05665024631,33629.0535714286,127,6,479
8024.50809061489,33805.4405101847,125,14,448
8081.73397953689,33639.3737210555,51,0,226
8092.71630859375,33503.5708007812,76,4,606
8134.88619645175,34009.9710082215,99,6,521
8249.05196128375,33511.0453387672,73,3,539
8249.93301225919,33861.7009632224,81,2,296
8315.91843834557,33981.3111712408,76,2,430
8733.22266065389,33725.3534385569,49,3,241
8405.62737182075,34183.0783205491,109,2,488
8455.63838664812,33533.3592953176,38,1,398
8564.77899824253,33525.8506151142,90,6,606
8612.17222222222,33357.5907407407,66,1,328
8643.69769094139,33859.573357016,73,4,359
8648.71825930911,34086.3956931359,108,5,547
8692.45628877609,34027.7704455725,94,6,406
8700.27727952167,33334.7189835575,15,1,156
8752.77448869752,33701.7629171152,25,0,153
8777.86324066273,33846.0328559393,69,1,418
8815.26578236306,34248.465978875,130,6,665
8855.08059701492,34152.7358994501,176,16,800
8824.47808105873,33339.7576509512,36,0,514
8862.95074152542,33873.8580508475,57,2,445
8928.90122591944,33600.9586690018,84,1,524
8979.62181303116,33694.0446175637,54,1,458
8980.95916700694,33456.9309922417,46,3,552
9013.21445783133,33301.9680722892,81,0,921
9036.11537360435,33770.5284855425,79,3,502
9028.50638686131,33993.1856751825,172,4,779
9158.60628465804,33573.5690080099,37,0,464
9174.99313658202,34080.8534660261,198,4,979
9196.94192107223,33675.8570364855,51,2,402
9246.65523083439,33760.9817873782,87,2,382
9284.28122794637,33548.1626676076,41,1,322
9320.23010380623,34124.1448961938,73,2,549
9368.87467936973,33714.0963722975,137,3,399
9475.70465237846,34103.1136957658,117,1,473
9501.51639892905,33961.3718206158,103,2,397
9611.99226546906,34036.125748503,167,10,515
9693.46013667426,34144.794229309,130,7,502
9816.37701725097,34142.6279910963,70,1,372
10270.9842339769,33656.6829658403,477,23,1527
10287.8170220203,33747.849528137,295,39,922
10382.3734411864,33964.894843276,226,7,725
10469.9438629876,33824.8804313352,182,5,930
10619.1822534312,33395.8713692946,105,2,827
10662.7325581395,34089.7799003322,123,3,482
10707.1663250366,33829.8614934114,188,3,705
10952.3092203898,33402.7188905547,55,2,774
11267.4352671514,33828.9057856465,121,8,1139
11378.7220935618,33618.9536822603,217,16,969
11555.8907563025,34245.7030812325,227,1,855
11654.3236074271,33347.4582228117,70,4,331
11684.1310861423,33786.9105805243,171,10,466
11709.1583590648,33402.5981473313,118,3,590
11984.3670385031,33724.1550917596,214,14,558
12018.7449186992,33886.9559620596,156,15,392
12022.6793306196,33421.6517412935,96,7,440
12143.736923673,33764.1956605967,139,8,459
12263.2011283498,33988.0462623413,85,2,373
12487.7776798825,33924.4281938326,201,13,663
12586.9207427536,33440.0942028986,73,2,494
12636.3777494421,33855.3391775582,148,16,636
12793.2556329373,34038.123719787,94,2,410
13188.2829726419,33891.8285014292,63,0,297
13475.1151615576,34009.9333057167,145,6,480
13673.0835972134,34047.3554992611,274,4,1007
13693.6196721311,33341.6782786885,48,3,607
13714.8797335203,33750.9467040673,152,9,707
13812.8406078241,33579.6618170061,43,2,447
13879.7820689655,34000.0510344828,232,12,783
13897.9995843724,33633.3370739817,26,0,308
13954.3243735763,33378.2995444191,38,0,650
14226.2215942891,33646.8530636526,87,2,627
14304.555125044,33388.8178936245,39,1,323
14374.5913249746,33910.7109454422,87,1,607
14710.6735876388,33866.5852245292,25,2,379
14745.2824988516,34050.4042259991,27,1,215
14815.2457805907,34147.6958509142,28,2,239
15052.8829872204,34066.2076677316,44,0,357
15891.1847739889,33424.1813375628,200,0,646
15940.2634532849,33353.3040607461,138,4,529
16182.2773333333,34142.2832,168,1,944
16429.2050905531,33668.5227606461,62,2,280
16450.9926253687,33329.7050147493,99,1,447
16502.4768831169,33728.4602597403,45,3,229
16531.2674190383,33414.8552502453,28,1,337
