cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
1778,7443.59378769602,21251.7970446321,0,188,15,407,0,0,0,0,0,0,0,4,3,28,3,0,1,5,0
1779,7644.88769230769,20617.5092307692,3,124,20,198,0,0,0,1,3,1,0,2,0,24,4,0,0,0,0
1780,7727.39083683965,21024.6252921926,3,142,37,346,1,0,0,1,39,0,4,7,5,12,8,0,1,15,0
1781,7723.58574257426,20656.3833663366,3,105,51,187,0,0,0,1,4,0,1,3,3,18,5,0,1,0,0
1782,7885.25701998482,21072.5398431571,3,135,16,323,1,0,0,1,58,3,0,12,10,21,5,0,1,76,0
1783,8667.25595662719,21059.5942359823,0,103,91,412,0,0,0,9,230,0,0,10,42,10,8,0,0,1,0
1784,9354.21926444834,21281.8851138354,0,101,23,407,0,1,0,0,5,1,0,2,0,6,6,0,0,43,0
1785,9401.96849723287,20564.0700297999,2,173,68,425,1,0,0,12,14,0,0,6,8,17,1,4,0,0,0
1786,9737.33597621407,20828.9544103072,5,89,51,446,2,0,1,9,28,0,0,1,1,16,12,2,0,9,0
1787,10032.1732002851,20656.6856735567,2,119,36,345,3,0,0,11,15,1,0,0,0,15,10,0,0,21,0
1788,10097.0237244069,20868.4663633409,5,187,62,234,5,1,4,20,7,7,0,5,3,117,14,0,1,3,0
1789,10177.1606896552,20844.3675862069,4,160,24,171,0,0,0,3,2,0,0,3,0,80,6,0,0,1,0
1790,10399.3015625,20744.7604166667,0,133,11,130,0,0,0,2,4,1,0,0,1,10,1,0,0,0,0
1791,10491.745828896,20864.8817891374,2,166,61,243,0,0,0,31,5,1,0,4,0,13,8,0,0,0,0
1792,11018.1582566264,21098.9140512366,0,424,18,42,0,0,0,34,4,2,0,1,1,36,11,0,0,47,0
1793,10982.9030496131,21180.7332726445,2,256,30,58,1,0,0,39,9,2,2,13,3,32,20,0,0,58,0
1794,11641.6734774067,20424.695481336,0,291,19,10,3,2,0,40,3,0,0,3,2,10,9,0,0,45,0
1795,11900.9438361003,21199.9676792653,3,407,43,605,0,0,0,9,3,8,0,4,1,146,14,0,0,8,0
1796,12035.3417523469,20719.4707197139,0,276,5,128,0,1,0,14,19,0,0,1,1,88,4,0,0,2,0
1797,12144.8014240506,20705.2314082278,1,191,5,215,0,0,0,3,2,1,1,4,0,44,0,0,0,3,0
1798,12252.3069399162,20663.3346530042,2,242,31,398,0,0,0,3,2,1,1,2,1,38,7,0,1,1,0
1799,12561.6735074627,21221.223880597,2,364,23,623,1,0,0,2,1,0,0,3,0,99,1,0,0,3,0
1800,12599.8239379085,20891.0939542484,1,68,25,216,1,0,0,4,4,2,2,5,1,36,5,0,0,0,0
1803,13920.3715865883,21171.0929830626,1,198,21,277,0,0,0,1,2,0,0,0,5,52,2,0,0,3,0
1804,14137.3200526836,21130.2644056635,1,189,28,400,0,0,0,8,0,0,0,0,0,51,1,1,0,0,0
1805,14240.6161638406,21170.3305439331,4,302,23,470,2,1,0,3,1,0,0,0,1,92,2,0,0,2,0
1806,14412.4915254237,21209.3652423013,4,357,38,392,1,0,0,2,50,0,0,1,40,58,4,2,0,0,0
1807,14598.4852507375,20400.517699115,1,115,13,227,1,0,0,0,29,0,0,3,12,65,8,0,0,1,0
1808,14700.4882394868,20359.960085531,0,99,6,157,0,0,0,6,1,0,0,0,0,26,2,0,0,1,0
