cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
12871,35783.5347593583,17537.0734402852,0,50,0,3,0,0,1,0,0,1,0,0,0,61,0,0,3,1,0
12872,35784.8274788795,17121.4488661627,0,160,1,9,0,2,2,0,1,1,3,0,0,40,2,1,1,0,0
12873,35792.4539325843,16733.7901123596,0,61,2,4,1,0,1,0,0,2,1,0,0,32,1,1,1,2,1
12874,35818.6414230363,16829.0919337795,0,107,0,4,1,1,1,0,0,2,2,1,0,26,4,0,2,0,14
12875,35824.6114253394,16946.7845022624,0,70,2,7,0,0,0,0,2,0,1,1,0,29,0,0,1,3,0
12876,35866.8868882733,16740.8984302862,1,86,0,13,0,0,1,0,0,3,0,1,0,36,0,0,1,1,9
12878,35879.3979410721,17409.9091231807,0,93,1,0,0,0,0,0,0,1,0,0,0,22,1,0,1,1,0
12882,35934.6857066238,17216.2003218021,0,91,0,0,0,0,1,0,0,0,0,0,0,31,0,0,1,4,0
12884,35950.4870848708,16798.4349630996,0,95,0,10,0,0,3,0,0,2,0,1,0,36,0,0,1,1,1
12886,35992.3201754386,17026.3011695906,1,91,0,55,0,1,2,0,0,1,0,0,0,43,0,0,0,0,0
12888,36071.8397875257,16748.0068540096,0,130,1,414,0,0,0,0,0,2,0,0,0,65,0,0,3,0,0
12891,36070.4595368202,16953.689825657,0,104,0,283,0,0,1,0,0,3,0,0,0,51,1,0,3,0,0
12892,36080.5129047396,17253.3474894416,0,39,0,153,0,0,1,0,0,1,0,0,0,38,0,0,1,0,2
12893,36148.9110502908,17053.6688333904,1,85,1,343,0,1,1,0,0,1,0,0,0,49,1,0,0,1,0
12894,36146.0910493827,17171.6553497942,0,59,0,229,0,0,1,0,0,0,0,0,0,38,0,0,0,0,0
12895,36168.6483480536,17284.1913640824,0,76,0,321,0,0,2,0,1,0,0,0,0,135,2,0,0,0,2
12896,36173.9362549801,16897.0956175299,0,65,0,326,0,1,1,0,0,0,0,0,0,22,0,0,2,1,0
12898,36246.8356116369,17194.3308797757,0,109,1,334,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0
12900,36256.344949495,17108.8464646465,0,100,0,317,0,1,1,0,0,0,0,1,0,55,1,0,0,0,0
12903,36291.4421734796,16775.7158524427,0,73,1,334,0,0,0,0,1,0,1,1,0,24,0,0,5,1,0
12906,36363.567752312,17158.1560112585,0,86,0,291,0,2,1,1,0,0,0,1,0,50,0,0,0,0,0
12908,36372.2711864407,16739.2577847852,0,84,3,455,0,0,0,0,1,1,0,0,0,49,0,0,3,3,0
12909,36387.5789333333,16842.0944,2,107,13,578,4,1,1,0,1,6,3,0,1,63,1,1,22,0,0
12911,36386.9493975904,17646.6008032129,0,52,0,0,0,1,1,0,0,1,0,1,0,40,0,0,1,0,0
12915,36509.6371681416,17222.1899251191,0,195,1,656,1,1,3,0,0,0,0,0,0,44,1,0,0,3,0
12916,36615.486409966,17043.888788222,0,218,2,906,1,1,1,0,3,0,3,0,0,62,0,1,1,2,0
12917,36538.8258967629,16926.9422572178,1,142,0,691,0,2,1,0,1,3,1,0,0,55,3,0,3,5,0
12920,36608.1805792164,17307.8270868825,0,117,1,407,0,0,2,0,0,1,0,0,0,79,1,2,4,0,0
12922,36700.8016705171,17232.1320419406,0,183,0,566,0,1,2,0,0,1,1,0,0,102,2,0,0,0,0
12923,36691.0412590387,16909.8719693747,0,108,0,404,0,0,2,0,0,0,0,0,0,51,0,1,0,3,0
12924,36691.046230441,16820.2098150782,0,137,2,696,0,2,3,0,0,2,6,0,0,77,2,0,10,0,0
12926,36774.9688065099,16673.7472875226,0,109,4,445,0,0,1,0,0,0,2,0,0,55,1,0,7,0,1
12927,36876.9793408756,17115.3947368421,1,175,2,736,3,0,3,0,2,3,4,0,0,83,1,0,13,0,3
12929,36794.580978017,17331.3319874383,1,109,0,472,1,1,1,0,0,1,0,0,0,66,0,0,2,0,0
12930,36824.7415031115,16961.4925801819,0,127,2,561,1,4,1,1,1,3,4,0,1,58,0,0,4,2,0
12931,36897.4070638601,16862.6485907956,1,80,5,283,1,0,1,1,0,1,0,0,0,51,1,1,4,1,0
12932,36885.7482693518,17347.0578980491,0,90,1,480,0,0,0,0,0,0,0,0,0,30,1,0,7,0,1
12940,73.5677466863034,18786.0277368679,1,120,16,532,1,3,7,0,1,1,0,0,0,138,2,0,15,1,1
12941,163.155595026643,18752.0126110124,1,164,15,718,1,2,1,0,4,0,5,0,0,132,2,0,13,0,1
12943,390.615905245347,18212.5552332608,1,141,0,191,3,3,4,0,5,2,1,1,0,77,3,0,7,2,2
12944,471.421246545901,18798.0058335892,0,58,3,257,0,2,1,0,1,0,0,2,0,31,1,1,3,1,1
12945,508.532871972318,18135.8110726644,1,141,26,420,2,0,6,0,1,0,6,2,0,134,1,0,8,1,1
12947,613.323821737736,17997.6819493427,0,114,5,231,0,3,7,0,1,1,3,2,0,71,0,0,7,2,0
12948,699.358353510896,17744.4552058111,0,144,7,328,1,3,6,0,1,1,11,4,0,52,6,1,7,1,9
12949,741.657189946436,17834.6394725999,2,128,4,388,2,3,4,0,2,3,5,1,0,75,1,0,6,2,1
12950,834.157582938389,18416.6999407583,4,162,4,379,0,0,6,0,0,2,1,1,4,35,3,1,3,0,0
12951,1008.77966822629,17692.7749893662,0,116,2,460,0,0,1,0,1,1,1,1,0,52,1,0,7,2,0
12952,1121.54622672329,17758.9950996406,1,157,0,547,1,2,7,0,0,0,1,0,0,139,7,1,6,1,2
12953,1170.2025366627,18401.1954022989,0,64,0,376,0,0,0,0,0,0,0,0,0,39,0,0,5,0,74
12954,1410.94750542299,18363.2607375271,0,40,1,193,0,0,3,0,0,0,1,1,0,39,0,0,1,1,15
12955,1440.0912,18436.4869333333,0,34,0,189,0,0,0,0,0,0,1,0,0,12,0,0,3,0,9
12956,1538.68475274725,17697.365728022,2,150,0,294,1,2,4,0,3,1,1,0,0,125,1,1,6,5,0
12958,2022.13581183612,18428.564491654,0,67,0,207,0,1,0,0,0,0,0,0,0,30,1,0,2,1,2
12959,2136.29240898528,18431.0635166538,0,89,0,282,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0
12960,2169.31217251108,17694.4639258364,1,284,12,1180,0,2,8,0,0,2,0,0,0,153,2,2,7,6,1
12961,2260.63497601396,18285.0933275185,0,80,2,307,0,0,3,0,0,0,2,0,0,24,2,0,1,0,0
12962,2303.38603491272,18366.2633416459,0,63,0,191,0,1,0,0,1,0,0,0,0,20,0,0,3,0,0
12963,2331.97626945649,17655.2421536106,2,181,35,809,0,3,0,0,1,2,1,2,0,100,0,0,1,1,0
12964,2349.37628176549,18446.7641551494,0,87,3,174,0,0,0,0,0,0,0,0,0,16,0,1,0,1,1
12965,2463.95444839858,18114.949940688,0,178,29,547,2,1,4,0,0,0,5,0,0,148,0,1,2,2,0
12966,2470.0998843039,18467.5954492865,0,135,24,289,0,0,0,0,0,0,0,0,0,67,0,0,1,0,1
12967,2474.34315718157,18244.4817073171,3,131,23,608,2,3,5,0,1,1,2,1,0,83,8,0,4,3,101
12968,2618.05367036011,18340.4207063712,0,129,15,548,0,0,1,0,0,0,0,0,0,88,0,0,3,1,0
12969,2724.67254685777,18483.756339581,0,69,2,164,0,0,0,0,0,0,0,0,1,45,3,2,1,2,0
12970,2743.5898720089,18783.7495826377,0,56,8,3,0,0,1,0,0,0,0,0,0,37,0,0,3,1,0
12971,2814.53578874218,18778.2077831828,0,34,3,170,0,0,1,0,0,0,0,1,0,24,0,0,0,1,7
12972,2829.81774415406,18459.9401650619,0,55,1,204,0,0,0,0,0,0,0,0,0,28,0,1,1,0,0
12973,2941.00103376981,18422.1347346657,1,73,6,293,1,1,2,0,2,2,2,0,0,70,0,1,1,2,1
12974,3059.16924738927,18132.3341735686,2,158,4,600,0,0,3,0,0,0,1,3,0,81,1,2,2,2,1
12976,3188.43443983402,17609.1282157676,1,65,0,265,0,0,1,0,0,1,0,0,0,25,0,0,2,1,0
12978,3236.09619565217,17689.2956521739,0,74,1,282,0,0,2,0,0,0,3,0,0,39,1,0,1,1,3
12979,3249.88129744651,17873.0265700483,1,148,13,591,1,3,1,0,0,0,2,0,0,89,0,0,3,0,1
12980,3268.912624699,18380.4719642243,0,90,10,450,0,0,0,0,0,0,1,0,0,49,0,0,3,0,0
12981,3293.13888888889,17740.9479166667,3,85,4,317,2,0,2,0,3,0,2,0,0,58,1,0,3,0,1
12982,3350.34158117079,17605.108026554,1,111,2,349,0,0,2,0,0,2,1,0,0,55,0,0,0,3,11
12983,3471.91412931919,17869.6879917893,4,227,27,771,2,1,6,0,15,2,3,0,0,164,3,0,5,0,5
12984,3545.51503006012,17721.0287241149,0,85,3,235,1,2,6,0,2,0,1,2,0,39,1,0,1,1,5
12985,3541.94300911854,18646.4019756839,0,51,6,172,0,0,0,0,0,0,0,0,0,35,0,0,2,0,0
12986,3616.92148602068,18002.1497510532,1,169,0,445,0,0,0,0,12,0,1,0,0,182,1,0,2,0,0
12987,3642.25884955752,18454.3679941003,0,92,29,438,2,0,4,0,1,0,2,1,0,62,4,0,0,1,23
