Xpos,Ypos,EGFR,PDGFRB,FOSL1,GAPDH
21147.4216313803,452.601509929427,1,10,0,140
21394.453722334,640.062374245473,1,2,0,4
21629.2907369845,690.855758395312,1,6,0,6
21370.5085388994,657.333333333333,0,2,0,2
21418.0085574572,623.361858190709,4,0,0,15
21455.2600281111,764.598551194724,2,1,0,24
21542.5739342806,815.151420959147,0,2,0,11
21603.4456715354,1306.25258282864,5,4,0,92
21606.9884910486,460.914002557545,9,6,0,45
21644.346811571,698.798305897395,0,0,0,14
21754.624130632,199.50075597218,3,8,0,37
21810.9032322031,97.0604798730914,1,7,0,87
21880.7662872154,438.700963222417,4,17,0,143
21910.4410166006,64.8032907301308,19,4,0,151
21999.7569173466,624.089925505498,5,15,0,141
22112.8274509804,606.792941176471,2,3,0,24
22268.9842146803,9.7292817679558,1,2,0,16
22453.6310109126,853.815565415517,2,1,0,2
22234.814755413,72.3624699278268,1,5,0,8
22312.0598768886,125.331281477336,0,5,0,34
22382.0239257812,580.5986328125,0,2,0,23
22443.146899114,893.272363532438,0,0,0,28
22460.7905747126,822.644827586207,0,0,0,6
22510.1610305958,237.537037037037,1,4,0,75
22624.1298172686,146.826621633325,1,19,0,284
22629.09234412,594.754143646409,0,0,0,13
23064.2926119837,752.947062245492,0,4,0,12
23247.9093830334,68.7776349614396,3,6,0,43
23397.121584357,961.861870142893,5,5,0,133
23313.714987715,813.78705978706,2,1,0,17
23328.4137180185,159.639629831247,0,2,0,52
23324.1701272605,93.8981915606162,0,1,0,37
23432.9827400216,517.118392664509,1,2,0,39
23514.8133851708,626.982227159122,1,2,0,42
23527.9611319468,758.315035799523,2,6,0,17
23549.8657505285,863.901691331924,1,0,0,7
23656.5074450485,898.461829354762,2,6,0,40
23698.54315197,330.698874296435,3,7,0,110
23767.6518057944,321.254531022622,3,4,0,109
23783.0642880103,759.417229186757,2,3,0,26
23780.7404487568,930.126743480898,0,3,0,31
23822.9707766213,19.1917534027222,0,3,0,48
23896.5645258707,474.313871552245,2,5,0,82
23852.0952080706,579.071878940731,3,11,0,109
23871.4250645995,790.771317829457,7,8,0,15
23889.0598761184,675.200963523744,6,12,0,53
24031.8145650049,585.153176930596,4,8,0,86
23979.9103348938,896.492437882607,1,4,0,78
23963.8197849462,222.416344086021,5,12,0,28
24083.0238998483,737.384420839656,2,4,0,30
24108.2278238673,461.216519281612,4,1,0,77
24352.8387858347,303.657335581788,3,7,0,17
24113.6998697264,456.545846277182,4,11,0,60
24077.4035928144,852.339520958084,0,1,0,5
24130.9624969756,90.9518509557222,2,7,0,69
24146.4520833333,879.9390625,4,0,0,5
24197.765300393,648.15019651881,1,1,0,21
24212.6151731721,768.001649257834,2,4,0,4
24226.5287277702,561.926128590971,0,1,0,25
24291.8365122616,347.633514986376,1,10,0,22
24311.9803822938,87.9275653923541,6,2,0,32
24339.9689776099,905.348529808471,14,12,0,23
24361.9392461197,313.980931263858,8,4,0,18
24382.9230355221,131.754036598493,4,5,0,79
24416.1033402923,46.8598643006263,1,6,0,58
24497.0063631914,342.85364659814,11,19,0,99
24555.0295180723,737.98734939759,3,2,0,11
24598.1322050527,272.525386313466,10,19,0,141
24575.6699399891,59.7119476268412,8,3,0,60
24596.8843776342,449.515594268053,12,16,0,89
24600.2300337458,776.766591676041,2,2,0,2
24619.795761079,133.14423341591,1,9,0,151
24753.3554698865,722.60707011929,4,10,0,121
24747.126459529,175.576687116564,6,7,0,177
24858.1557152635,470.87029431896,3,1,0,39
24886.5879332478,907.007702182285,1,0,0,2
25292.4485195155,260.653768506057,0,9,0,76
25343.8067993366,183.27943615257,1,8,0,77
25448.4959506363,233.835711531045,2,11,0,86
25599.1925696594,445.686687306502,0,5,0,31
25963.4294871795,318.866987179487,0,5,0,38
25998.3821196828,420.853496755588,1,1,0,51
25946.2733050847,495.996292372881,0,4,0,45
26017.2201459107,926.427236656854,1,4,0,78
25993.0007944615,404.476109408694,0,3,0,39
26156.4490998363,108.812765957447,0,16,0,84
26254.9564881565,764.442070030896,0,1,0,12
26385.7114994539,507.798252457482,6,10,0,91
26377.9927191263,686.742089050686,2,4,0,24
27156.0491935484,282.626612903226,0,2,0,31
27178.7901301518,166.731742588576,0,3,0,104
27007.707755102,27.185306122449,2,1,0,17
27180.9170593779,192.105914231857,0,5,0,59
27210.3029797875,69.8357991248177,2,5,0,144
27214.5038167939,301.122900763359,1,1,0,72
27370.4345218261,130.275241586138,0,9,0,87
27553.6668239736,131.740443605474,0,1,0,39
27664.4732463061,548.990388753407,0,9,0,98
27716.2241671372,648.462450592885,0,2,0,17
27740.0337863345,899.533031332578,0,1,0,96
28016.6125773868,648.885377068173,17,14,0,176
28142.5336716768,461.360921335155,4,6,0,88
28261.4338592233,648.945691747573,1,13,0,113
28231.9014373717,907.558008213552,0,5,0,70
28329.6572508454,905.30296399443,4,3,0,136
28303.4526666667,711.936,1,8,0,29
28597.6163990826,246.690366972477,1,0,0,9
28658.9481046931,35.7396209386282,2,1,0,21
28707.352,810.71328,0,1,0,26
29064.1141439206,577.052605459057,3,3,0,10
29084.9739603576,828.396424407307,8,1,0,9
29098.5348007139,1359.73825104105,2,2,0,55
29184.1472172352,173.773189706762,3,2,0,53
29211.9894189383,844.678981348637,1,2,0,32
29309.152309613,247.695380774032,0,3,0,53
29333.3636363636,328.801652892562,0,2,0,42
29451.7590697674,422.326046511628,1,1,0,29
29594.5193121693,941.002380952381,1,4,0,40
29750.07191995,1049.25140712946,1,3,0,49
29733.9159318048,635.867724867725,0,1,0,14
29796.0213333333,792.197333333333,1,0,0,8
29841.1810821485,1086.82187993681,0,5,0,72
29858.9125163438,554.317960299536,2,8,0,105
29912.259494855,997.513002806361,0,5,0,53
30060.8669561784,777.012238452428,0,3,0,22
30113.7037297678,886.450387051372,1,2,0,4
30142.6482692308,763.003846153846,0,10,0,45
30185.565017848,910.614992350841,5,1,0,11
30337.0643458175,624.552054116482,1,2,0,41
30431.9997067449,991.651906158358,3,6,0,65
30419.2012561442,893.560349535773,9,4,0,21
30464.1909888357,321.371610845295,2,1,0,38
30590.9065247571,901.99375289218,0,2,0,18
30694.5123211447,724.7913354531,1,2,0,2
30721.5961199295,256.962962962963,0,0,0,25
30786.257177395,821.133575098217,10,2,0,23
30768.4326145553,338.03167115903,0,1,0,45
30811.8620940378,553.445710130877,6,5,0,48
30851.5399202409,375.335720680394,10,7,0,175
30818.8518796992,990.673308270677,0,2,0,51
30952.7303561334,202.8027133974,1,5,0,128
30950.7702546296,301.993055555556,0,9,0,178
30988.4076296614,407.333476210887,0,5,0,158
31033.1894364733,280.398419629861,2,9,0,154
31096.8972303207,628.059766763848,1,2,0,21
31156.9685553248,677.170869178285,2,4,0,23
31206.47208619,492.113194347279,2,5,0,75
31174.1936117936,394.711547911548,1,19,0,61
31184.5353992849,761.673420738975,10,4,0,22
31223.1496754486,603.800305460099,1,7,0,30
31333.1309100847,904.912954359115,0,9,0,122
31316.9776350226,497.554128003807,4,5,0,84
31386.7279267495,556.924133420536,0,2,0,23
31404.2284210526,473.96,0,3,0,23
31424.6526599846,27.0697764070933,0,2,0,53
31454.0967741935,700.543526292532,0,1,0,21
31501.146025878,896.30067775724,0,2,0,1
31558.8955622884,784.581358046694,0,2,0,9
31571.8988853503,1020.87659235669,0,1,0,20
31683.8631090487,910.995939675174,3,0,0,15
31747.4381006218,232.084793668739,2,4,0,77
31793.7589770355,861.676513569937,2,3,0,54
31805.7432879735,295.172489885987,0,10,0,142
31902.8294131623,727.550724637681,2,2,0,10
31898.2623151038,419.775546207084,5,12,0,75
31954.6606210497,832.693047540533,1,4,0,32
31960.4271631982,918.971887550201,3,2,0,91
31954.165806927,218.713338246131,1,5,0,79
32018.9276447773,453.786144175471,0,9,0,141
32025.1036505867,233.539765319426,4,3,0,115
32105.9640304358,425.837445238644,0,4,0,100
32367.0647997395,40.7489417127971,0,1,0,54
