cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
2467,34839.1924667973,21444.9736555628,56,9,0,277,26,62,0,7,0,39,0,39,31,5,55,0,29,58,0
2468,35037.4978501924,22127.6164290563,10,0,0,87,5,15,0,1,0,11,0,8,16,2,6,0,10,8,0
2469,35155.1928299837,21994.3623030961,12,4,0,134,0,18,0,0,0,19,0,4,18,0,6,0,11,8,0
2470,36033.368992669,21614.1239478686,41,0,0,140,8,27,0,1,0,37,0,0,15,3,12,0,73,14,0
2471,36179.1764853347,21503.2733767862,45,1,0,37,15,42,0,0,0,22,0,0,8,1,1,0,23,82,0
2472,36271.6282147316,21782.7278401998,25,2,0,101,11,24,0,1,0,14,0,4,12,2,6,2,12,15,0
2473,36277.3885257807,22053.857419511,17,3,0,58,30,54,0,2,0,3,0,0,26,0,3,0,24,14,0
2474,36288.920171062,21661.5262532668,5,1,0,55,5,12,0,0,0,21,0,0,6,0,0,0,11,16,0
2475,36300.675308642,21503.0103703704,18,0,0,61,6,20,0,2,0,5,0,0,3,0,9,0,9,20,0
2476,36371.6535290237,22140.8109333773,31,0,0,78,27,31,0,1,0,8,0,0,35,0,0,0,91,41,0
2477,36394.7458289885,21687.3936392075,13,15,0,64,25,32,0,13,0,16,0,0,32,1,16,0,25,13,0
2478,163.322036620623,22433.150497912,22,0,0,59,67,31,0,1,0,8,0,5,27,1,4,0,37,17,0
2479,209.704259511899,22669.7645899651,11,0,0,82,92,36,0,1,0,11,0,0,58,1,6,0,75,26,0
2480,272.994262106954,22519.9781960064,17,0,0,22,12,18,0,0,0,4,0,0,5,4,2,0,5,39,0
2481,324.472138728324,22828.9639306358,38,0,0,152,98,16,0,0,0,5,0,4,29,0,12,0,48,56,0
2482,318.045002368546,22400.0914258645,3,0,0,107,26,7,0,0,0,3,0,2,12,0,2,0,26,26,0
2483,368.274689339438,22516.834205363,1,0,0,123,20,4,0,1,0,4,0,4,9,0,6,0,20,7,0
2484,393.344596012592,22311.222455404,20,0,0,54,45,46,0,2,0,12,0,5,19,2,3,0,38,36,0
2485,427.413762551683,22612.8706438275,30,0,0,100,42,17,0,1,0,8,0,11,13,1,4,0,28,15,0
2486,494.495609366684,22713.2465407131,44,14,0,118,31,28,0,3,0,12,0,2,24,3,7,0,21,27,0
2487,652.082398912674,22664.663948352,31,1,0,254,145,24,0,0,0,12,0,7,34,3,8,0,46,34,0
2488,674.503938730853,22786.8271334792,22,2,0,201,110,21,0,3,0,11,0,11,32,0,28,0,36,12,0
2489,1916.86438896189,22558.735348226,19,1,0,136,17,12,0,8,0,4,0,2,39,3,26,0,29,10,0
2490,2040.98625066103,22401.1084082496,6,1,0,113,27,3,0,4,0,8,0,6,25,3,2,0,12,0,0
2491,2409.7152434158,22708.7770151636,59,3,0,350,97,26,0,35,0,19,0,46,111,6,69,0,44,27,0
2492,2539.09225015583,23012.3467691668,47,5,0,139,29,29,0,19,0,3,0,14,46,1,41,0,40,4,0
2493,2673.02486244141,22718.936417363,19,2,0,178,90,33,0,7,0,4,0,16,51,0,20,0,32,6,0
2494,2708.70555782591,23048.2639967307,27,0,0,64,5,22,0,3,0,5,0,4,16,1,12,0,25,7,0
2495,2737.85330132053,22555.762304922,14,1,0,76,29,16,0,14,0,5,0,7,19,1,19,0,15,11,0
2496,2850.96152192605,22508.7790197764,22,0,0,59,34,17,0,0,0,1,0,3,35,1,7,0,23,10,0
2497,2913.25745823389,23109.200924821,18,0,0,67,25,18,0,2,0,17,0,9,77,0,4,0,44,10,0
2498,3082.11361791917,22897.3828923876,25,0,0,85,26,4,0,0,0,10,0,3,23,1,3,0,48,17,0
2499,3148.0662522493,22720.3719941109,14,0,0,119,38,11,0,0,0,7,0,9,48,2,18,0,33,7,0
2500,3181.17253031207,22586.8789505069,11,1,0,227,12,25,0,11,0,6,0,23,89,5,22,0,55,17,0
2501,3221.32808510638,22422.5720567376,37,0,0,230,46,9,0,4,0,33,0,46,91,5,26,0,41,42,0
2502,3396.42543311306,22873.7167351313,8,1,0,178,15,16,0,19,0,11,0,33,94,8,58,0,44,27,0
2503,3459.10760081769,22575.6184724029,26,4,0,198,20,13,0,10,0,5,0,17,76,4,38,0,48,35,0
2504,3584.10651676829,22437.0314405488,19,4,0,125,34,7,0,3,0,22,0,8,35,1,36,0,24,9,0
2505,3599.11881773399,22683.3316256158,52,5,0,191,11,28,0,14,0,7,0,9,66,5,40,0,50,24,0
2506,3606.81209094041,22894.5682053049,25,0,0,184,21,15,0,2,0,7,0,5,38,1,38,0,31,9,0
2507,3820.72869757174,22385.440397351,43,0,0,153,15,26,0,1,0,18,0,14,61,3,19,0,28,6,0
2508,4038.36684961581,22862.0133918771,44,0,0,231,26,13,0,7,0,34,0,26,97,1,39,0,37,23,0
2509,4134.06773363818,22496.857959417,35,2,0,315,91,21,0,14,0,28,0,37,162,2,32,0,82,33,0
2510,4206.10999484802,22277.2054353426,33,0,0,182,64,21,0,14,0,25,0,55,186,3,32,0,133,8,0
2511,4415.3058850365,22526.7522810219,38,4,0,185,23,15,0,27,0,14,0,17,99,3,38,0,40,34,0
2512,4419.66040305011,22440.38208061,33,2,0,209,12,14,0,24,0,34,0,22,97,4,33,0,35,62,0
2513,4577.56617109432,22578.21496466,40,5,0,203,78,21,1,16,0,30,3,19,117,1,50,0,57,24,0
2514,4917.44238005644,22438.3278457197,47,1,0,96,2,4,0,0,0,0,0,0,58,0,24,0,42,10,0
2515,6171.23728813559,22665.5293653922,11,2,0,18,35,54,0,4,0,5,0,12,18,1,13,0,2,2,0
2516,6246.90354535975,22832.766770942,22,5,0,28,52,74,0,9,0,7,0,15,20,12,17,0,16,11,0
2517,6387.29608613415,22988.0286628837,36,18,0,61,37,52,0,1,0,8,0,8,31,12,17,0,18,8,0
2518,6407.61635220126,22719.0508694044,32,6,0,61,65,42,0,5,0,3,0,1,38,4,21,0,45,5,0
2519,6752.07019094767,22449.5358910891,48,4,0,118,46,25,0,1,0,38,0,35,73,2,5,0,33,6,0
2520,6835.01216920997,22262.7832721653,23,3,0,50,72,57,0,0,0,26,0,10,39,2,3,0,28,1,0
2521,7017.84777046784,22449.1408991228,57,8,0,114,69,34,0,3,0,21,0,34,70,2,8,0,42,5,0
2522,7095.90740740741,22726.6397462277,46,2,0,94,51,66,0,2,0,13,0,15,31,2,10,0,33,7,0
2524,7358.49170040486,22601.3074898785,39,5,0,89,69,29,0,2,0,23,0,19,33,2,4,0,31,6,0
2525,7349.98413001912,22337.55583174,44,2,0,80,63,38,0,3,0,29,0,15,32,1,3,0,26,1,0
2526,7900.18403755869,23005.1205902079,62,5,0,147,222,67,0,3,0,92,0,21,73,6,23,0,93,51,0
2527,7966.07156626506,22824.1421686747,34,9,0,218,191,50,0,9,0,44,0,24,76,5,32,0,83,46,0
2528,8002.09439834025,22441.5601659751,19,14,0,128,69,88,0,27,0,25,0,33,78,4,26,0,94,53,0
2529,8038.00495369373,22939.2954986,29,4,0,129,122,26,0,1,0,10,0,6,31,3,11,0,42,86,0
2530,8045.19107035478,23149.5699037883,74,0,0,205,266,69,0,3,0,87,0,28,141,7,20,0,100,85,0
2531,8062.91112093743,22774.6159628565,30,4,0,160,114,50,0,9,0,56,0,17,58,6,38,0,62,29,0
2532,8174.94138276553,22412.0490981964,43,4,0,358,99,61,0,50,0,35,0,49,201,0,36,0,75,20,0
2533,8193.71771771772,22966.6666666667,45,5,0,153,133,55,0,2,0,13,0,8,59,6,14,0,52,90,0
2535,10394.9178297278,22873.05931612,27,2,0,31,3,40,0,1,0,8,0,1,14,2,2,0,25,5,0
